Current (mA),Time (ms)
0.0,95.0
0.803,10291.0
0.817,10560.0
0.837,10830.0
0.852,11100.0
0.865,11373.0
0.876,11645.0
0.883,11918.0
0.887,12192.0
0.888,12462.0
0.887,12735.0
0.884,13005.0
0.88,13275.0
0.873,13548.0
0.865,13820.0
0.855,14092.0
0.845,14362.0
0.836,14634.0
0.827,14906.0
0.819,15178.0
0.811,15452.0
0.803,15724.0
0.797,15996.0
0.79,16269.0
0.785,16540.0
0.782,16809.0
0.778,17081.0
0.775,17353.0
0.774,17623.0
0.773,17896.0
0.774,18169.0
0.775,18444.0
0.778,18718.0
0.781,18991.0
0.786,19265.0
0.791,19537.0
0.797,19809.0
0.803,20082.0
0.81,20353.0
0.818,20625.0
0.826,20897.0
0.835,21170.0
0.845,21440.0
0.854,21712.0
0.863,21984.0
0.873,22255.0
0.883,22526.0
0.894,22797.0
0.905,23069.0
0.916,23340.0
0.926,23611.0
0.937,23882.0
0.948,24156.0
0.96,24427.0
0.97,24696.0
0.981,24969.0
0.992,25241.0
1.002,25511.0
1.012,25783.0
1.023,26057.0
1.033,26329.0
1.044,26600.0
1.054,26874.0
1.065,27145.0
1.074,27418.0
1.084,27689.0
1.094,27963.0
1.104,28234.0
1.114,28507.0
1.123,28779.0
1.133,29052.0
1.143,29324.0
1.153,29595.0
1.163,29866.0
1.173,30137.0
1.182,30411.0
1.192,30684.0
1.201,30955.0
1.21,31227.0
1.22,31498.0
1.229,31771.0
1.239,32041.0
1.248,32312.0
1.257,32581.0
1.266,32852.0
1.276,33121.0
1.286,33391.0
1.296,33662.0
1.305,33933.0
1.315,34205.0
1.326,34476.0
1.335,34747.0
1.344,35022.0
1.355,35294.0
1.365,35568.0
1.375,35839.0
1.386,36110.0
1.396,36381.0
1.406,36655.0
1.416,36926.0
1.427,37197.0
1.438,37472.0
1.449,37742.0
1.459,38015.0
1.47,38287.0
1.48,38558.0
1.49,38830.0
1.501,39103.0
1.512,39374.0
1.524,39646.0
1.536,39919.0
1.547,40193.0
1.559,40464.0
1.571,40738.0
1.584,41010.0
1.595,41282.0
1.608,41555.0
1.621,41830.0
1.635,42104.0
1.648,42374.0
1.661,42646.0
1.675,42917.0
1.689,43192.0
1.702,43464.0
1.716,43737.0
1.731,44010.0
1.746,44281.0
1.76,44552.0
1.776,44824.0
1.791,45095.0
1.806,45369.0
1.822,45642.0
1.837,45916.0
1.853,46189.0
1.869,46462.0
1.885,46733.0
1.9,47006.0
1.916,47277.0
1.933,47549.0
1.95,47822.0
2.047,48093.0
2.063,48366.0
2.078,48638.0
2.086,48909.0
2.08,49181.0
2.096,49452.0
2.126,49724.0
2.158,49998.0
2.173,50270.0
2.191,50540.0
2.253,50810.0
2.264,51082.0
2.284,51353.0
2.301,51625.0
2.321,51896.0
2.334,52170.0
2.347,52441.0
2.364,52715.0
2.381,52991.0
2.401,53263.0
2.419,53535.0
2.438,53807.0
2.441,54081.0
2.498,54352.0
2.511,54623.0
2.524,54896.0
2.53,55166.0
2.565,55437.0
2.584,55710.0
2.602,55982.0
2.929,56256.0
2.975,56525.0
2.989,56796.0
3.091,57067.0
3.166,57339.0
3.199,57612.0
3.238,57885.0
3.236,58157.0
3.267,58428.0
3.461,58701.0
3.531,58976.0
3.545,59250.0
3.515,59523.0
3.539,59797.0
3.531,60069.0
3.576,60342.0
3.617,60613.0
3.619,60887.0
3.62,61158.0
3.674,61430.0
3.705,61703.0
4.23,61976.0
4.269,62248.0
4.307,62520.0
4.341,62793.0
4.508,63068.0
4.526,63340.0
5.035,63614.0
