Current (mA),Time (ms)
0.0,92.0
0.853,10294.0
0.854,10565.0
0.849,10835.0
0.847,11106.0
0.846,11377.0
0.843,11649.0
0.838,11920.0
0.831,12193.0
0.823,12463.0
0.815,12735.0
0.807,13008.0
0.8,13279.0
0.794,13551.0
0.787,13822.0
0.78,14093.0
0.773,14363.0
0.766,14638.0
0.759,14911.0
0.753,15183.0
0.747,15454.0
0.74,15724.0
0.734,15996.0
0.728,16266.0
0.723,16540.0
0.717,16811.0
0.712,17080.0
0.707,17353.0
0.703,17624.0
0.699,17898.0
0.696,18171.0
0.693,18443.0
0.69,18714.0
0.689,18984.0
0.687,19255.0
0.687,19528.0
0.687,19799.0
0.687,20071.0
0.687,20342.0
0.688,20615.0
0.69,20886.0
0.691,21156.0
0.694,21428.0
0.696,21697.0
0.699,21968.0
0.702,22241.0
0.705,22514.0
0.709,22786.0
0.713,23060.0
0.717,23332.0
0.721,23606.0
0.726,23878.0
0.731,24150.0
0.736,24421.0
0.741,24693.0
0.746,24963.0
0.751,25233.0
0.756,25504.0
0.761,25775.0
0.767,26045.0
0.772,26316.0
0.778,26588.0
0.783,26860.0
0.789,27131.0
0.795,27403.0
0.8,27675.0
0.806,27948.0
0.812,28221.0
0.818,28493.0
0.823,28764.0
0.829,29035.0
0.835,29307.0
0.84,29575.0
0.846,29847.0
0.852,30118.0
0.858,30390.0
0.864,30661.0
0.87,30934.0
0.876,31205.0
0.882,31479.0
0.889,31751.0
0.895,32023.0
0.901,32294.0
0.907,32567.0
0.914,32837.0
0.92,33108.0
0.927,33378.0
0.933,33650.0
0.94,33924.0
0.946,34197.0
0.953,34470.0
0.959,34743.0
0.965,35017.0
0.973,35290.0
0.98,35562.0
0.987,35831.0
0.995,36103.0
1.002,36376.0
1.009,36646.0
1.017,36920.0
1.024,37193.0
1.032,37464.0
1.04,37737.0
1.047,38010.0
1.055,38284.0
1.062,38557.0
1.07,38829.0
1.078,39103.0
1.085,39377.0
1.093,39646.0
1.101,39921.0
1.109,40194.0
1.117,40465.0
1.125,40737.0
1.132,41010.0
1.14,41283.0
1.148,41553.0
1.156,41825.0
1.165,42096.0
1.173,42368.0
1.181,42641.0
1.189,42913.0
1.197,43185.0
1.205,43455.0
1.213,43726.0
1.221,43998.0
1.229,44270.0
1.238,44545.0
1.246,44818.0
1.255,45089.0
1.264,45359.0
1.273,45631.0
1.282,45904.0
1.29,46176.0
1.3,46447.0
1.309,46721.0
1.317,46990.0
1.327,47264.0
1.335,47536.0
1.344,47809.0
1.353,48082.0
1.362,48355.0
1.371,48627.0
1.381,48901.0
1.39,49173.0
1.4,49444.0
1.41,49716.0
1.42,49987.0
1.429,50260.0
1.439,50529.0
1.449,50801.0
1.459,51072.0
1.469,51343.0
1.478,51614.0
1.488,51883.0
1.498,52155.0
1.508,52429.0
1.518,52700.0
1.529,52974.0
1.539,53247.0
1.55,53520.0
1.561,53790.0
1.572,54063.0
1.589,54334.0
1.6,54605.0
1.612,54876.0
1.658,55147.0
1.679,55420.0
1.679,55694.0
1.693,55965.0
1.7,56237.0
1.743,56509.0
1.746,56781.0
1.735,57053.0
1.762,57325.0
1.764,57595.0
1.762,57868.0
1.783,58140.0
1.939,58411.0
1.927,58683.0
1.964,58955.0
1.995,59228.0
2.13,59498.0
2.119,59769.0
2.097,60041.0
2.174,60311.0
2.106,60581.0
2.105,60854.0
2.208,61128.0
2.163,61399.0
2.251,61672.0
2.335,61943.0
2.343,62214.0
2.346,62484.0
2.392,62757.0
2.37,63027.0
2.347,63299.0
2.413,63569.0
2.507,63840.0
2.503,64114.0
2.51,64385.0
2.543,64656.0
2.675,64927.0
2.584,65198.0
2.624,65471.0
2.703,65742.0
2.686,66015.0
2.727,66289.0
2.718,66560.0
2.883,66831.0
2.974,67105.0
3.154,67378.0
3.072,67649.0
3.096,67922.0
3.154,68195.0
3.145,68468.0
3.111,68741.0
3.183,69012.0
3.305,69285.0
3.244,69561.0
3.375,69834.0
3.48,70108.0
3.717,70380.0
3.7,70653.0
3.789,70927.0
3.984,71201.0
3.99,71473.0
4.062,71745.0
3.976,72017.0
4.015,72291.0
4.027,72561.0
4.052,72836.0
4.147,73108.0
4.142,73381.0
4.28,73653.0
4.293,73926.0
4.39,74202.0
4.434,74472.0
4.433,74746.0
4.462,75018.0
4.492,75292.0
4.805,75566.0
4.913,75840.0
4.859,76113.0
4.981,76384.0
4.763,76657.0
4.965,76931.0
4.867,77205.0
4.927,77478.0
5.157,77750.0
