Current (mA),Time (ms)
0.0,2523.0
2.377,12724.0
2.049,12994.0
2.067,13264.0
2.179,13534.0
2.327,13805.0
2.502,14078.0
2.676,14348.0
2.819,14621.0
2.917,14891.0
2.985,15164.0
3.03,15434.0
3.063,15706.0
3.095,15978.0
3.123,16249.0
3.151,16519.0
3.175,16792.0
3.195,17064.0
3.21,17336.0
3.219,17607.0
3.221,17877.0
3.222,18150.0
3.219,18419.0
3.214,18691.0
3.207,18963.0
3.195,19237.0
3.184,19509.0
3.172,19783.0
3.157,20053.0
3.141,20325.0
3.126,20596.0
3.113,20869.0
3.102,21141.0
3.088,21411.0
3.079,21681.0
3.066,21953.0
3.054,22227.0
3.043,22499.0
3.033,22772.0
3.023,23044.0
3.013,23317.0
3.007,23589.0
3.001,23860.0
2.994,24132.0
2.987,24405.0
2.987,24675.0
2.99,24947.0
2.988,25216.0
2.98,25489.0
2.974,25760.0
2.967,26032.0
2.961,26305.0
2.959,26577.0
2.952,26846.0
2.946,27117.0
2.941,27389.0
2.941,27660.0
2.936,27932.0
2.935,28203.0
2.933,28475.0
2.935,28745.0
2.944,29017.0
2.949,29290.0
2.952,29561.0
2.951,29834.0
2.955,30106.0
2.957,30380.0
2.954,30652.0
2.952,30924.0
2.954,31196.0
2.954,31468.0
2.954,31740.0
2.96,32012.0
2.959,32284.0
2.952,32558.0
2.964,32831.0
2.97,33104.0
2.971,33376.0
2.974,33648.0
2.975,33919.0
2.979,34189.0
2.981,34461.0
2.986,34732.0
2.996,35004.0
2.998,35279.0
2.997,35553.0
2.996,35824.0
2.995,36098.0
2.992,36370.0
2.999,36642.0
2.998,36916.0
3.004,37188.0
3.007,37461.0
3.017,37732.0
3.031,38006.0
3.034,38278.0
3.037,38546.0
3.041,38819.0
3.055,39090.0
3.057,39363.0
3.059,39636.0
3.073,39907.0
3.11,40179.0
3.099,40450.0
3.107,40720.0
3.103,40992.0
3.098,41262.0
3.112,41532.0
3.113,41804.0
3.12,42077.0
3.119,42350.0
3.127,42622.0
3.128,42895.0
3.132,43166.0
3.141,43437.0
3.156,43709.0
3.183,43981.0
3.202,44253.0
3.212,44524.0
3.216,44795.0
3.203,45068.0
3.22,45341.0
3.246,45612.0
3.243,45882.0
3.245,46155.0
3.231,46427.0
3.237,46699.0
3.225,46970.0
3.227,47243.0
3.229,47514.0
3.255,47786.0
3.253,48058.0
3.259,48330.0
3.259,48603.0
3.293,48873.0
3.317,49146.0
3.307,49416.0
3.308,49688.0
3.316,49960.0
3.312,50229.0
3.305,50502.0
3.333,50773.0
3.391,51044.0
3.422,51317.0
3.4,51590.0
3.428,51861.0
3.426,52134.0
3.436,52406.0
3.448,52678.0
3.413,52950.0
3.455,53222.0
3.403,53494.0
3.399,53767.0
3.441,54035.0
3.442,54307.0
3.444,54580.0
3.492,54851.0
3.479,55122.0
3.503,55396.0
3.5,55667.0
3.524,55940.0
3.52,56213.0
3.545,56486.0
3.611,56757.0
3.585,57030.0
3.602,57300.0
3.591,57572.0
3.594,57844.0
3.58,58116.0
3.594,58387.0
3.619,58659.0
3.636,58930.0
3.744,59202.0
3.776,59476.0
3.816,59747.0
3.802,60019.0
3.742,60292.0
3.738,60566.0
3.68,60840.0
3.693,61112.0
3.749,61383.0
3.775,61653.0
3.778,61924.0
3.782,62196.0
3.784,62470.0
3.822,62742.0
3.838,63015.0
3.848,63285.0
3.852,63558.0
3.841,63831.0
3.828,64101.0
3.825,64374.0
3.839,64646.0
3.884,64916.0
3.932,65189.0
3.91,65460.0
3.928,65731.0
3.914,66003.0
3.92,66276.0
3.907,66548.0
3.931,66818.0
3.926,67091.0
3.899,67361.0
3.906,67633.0
3.911,67904.0
3.93,68176.0
3.936,68448.0
3.946,68720.0
3.93,68992.0
3.931,69262.0
3.939,69536.0
3.969,69807.0
3.972,70079.0
3.965,70348.0
3.95,70620.0
3.961,70892.0
3.978,71162.0
3.963,71433.0
3.971,71706.0
3.934,71979.0
3.928,72249.0
3.942,72521.0
3.924,72793.0
3.956,73066.0
3.957,73337.0
3.965,73611.0
3.955,73885.0
3.98,74158.0
3.965,74430.0
3.976,74701.0
3.978,74974.0
4.026,75246.0
4.001,75517.0
4.036,75788.0
4.02,76060.0
4.027,76333.0
4.025,76607.0
4.026,76881.0
4.04,77154.0
4.026,77425.0
4.037,77698.0
4.076,77969.0
4.092,78238.0
4.092,78509.0
4.092,78781.0
4.093,79054.0
4.1,79325.0
4.11,79598.0
4.109,79867.0
4.142,80137.0
4.194,80409.0
4.183,80679.0
4.206,80950.0
4.214,81223.0
4.257,81495.0
4.264,81767.0
4.263,82038.0
4.281,82310.0
4.293,82582.0
4.372,82854.0
4.375,83126.0
4.391,83399.0
4.413,83669.0
4.379,83940.0
4.385,84213.0
4.402,84485.0
4.382,84758.0
4.405,85030.0
4.406,85302.0
4.668,85574.0
4.688,85845.0
4.706,86115.0
4.769,86387.0
4.83,86657.0
4.847,86931.0
4.905,87200.0
4.969,87472.0
5.028,87743.0
