Current (mA),Time (ms)
0.0,97.0
2.126,10294.0
2.202,10566.0
2.2,10839.0
2.147,11109.0
2.091,11379.0
2.054,11649.0
2.023,11921.0
1.987,12194.0
1.95,12465.0
1.91,12737.0
1.872,13010.0
1.837,13284.0
1.806,13556.0
1.78,13829.0
1.759,14102.0
1.742,14373.0
1.732,14646.0
1.725,14918.0
1.722,15189.0
1.724,15461.0
1.729,15732.0
1.734,16005.0
1.746,16276.0
1.76,16550.0
1.776,16822.0
1.798,17096.0
1.824,17369.0
1.849,17643.0
1.875,17915.0
1.905,18189.0
1.936,18461.0
1.973,18730.0
2.01,19004.0
2.047,19277.0
2.086,19549.0
2.127,19821.0
2.168,20093.0
2.214,20362.0
2.26,20635.0
2.308,20911.0
2.357,21182.0
2.408,21455.0
2.46,21726.0
2.514,21997.0
2.57,22270.0
2.627,22542.0
2.688,22814.0
2.749,23086.0
2.812,23358.0
2.882,23630.0
2.992,23904.0
3.098,24175.0
3.35,24446.0
3.467,24719.0
3.759,24991.0
3.893,25262.0
4.113,25534.0
4.511,25804.0
4.774,26077.0
5.089,26349.0
