Current (mA),Time (ms)
0.0,95.0
0.531,10285.0
0.494,10556.0
0.471,10829.0
0.453,11102.0
0.441,11372.0
0.432,11644.0
0.424,11917.0
0.418,12189.0
0.412,12460.0
0.406,12731.0
0.401,13003.0
0.397,13275.0
0.393,13547.0
0.389,13822.0
0.386,14094.0
0.383,14364.0
0.38,14636.0
0.377,14905.0
0.375,15178.0
0.372,15450.0
0.371,15724.0
0.369,15993.0
0.367,16264.0
0.366,16537.0
0.365,16808.0
0.364,17078.0
0.363,17350.0
0.362,17622.0
0.362,17894.0
0.362,18167.0
0.362,18441.0
0.362,18713.0
0.362,18984.0
0.362,19256.0
0.362,19530.0
0.363,19803.0
0.363,20074.0
0.363,20348.0
0.364,20619.0
0.364,20891.0
0.364,21164.0
0.365,21437.0
0.367,21710.0
0.368,21980.0
0.369,22254.0
0.37,22526.0
0.371,22800.0
0.372,23072.0
0.374,23343.0
0.375,23614.0
0.377,23888.0
0.379,24158.0
0.38,24430.0
0.382,24704.0
0.384,24975.0
0.386,25247.0
0.387,25521.0
0.388,25793.0
0.39,26063.0
0.392,26335.0
0.394,26606.0
0.396,26877.0
0.399,27149.0
0.401,27421.0
0.403,27693.0
0.405,27964.0
0.407,28236.0
0.409,28509.0
0.411,28779.0
0.413,29051.0
0.416,29321.0
0.418,29592.0
0.42,29862.0
0.422,30132.0
0.424,30404.0
0.426,30675.0
0.428,30947.0
0.43,31220.0
0.432,31491.0
0.435,31763.0
0.437,32035.0
0.44,32307.0
0.442,32579.0
0.444,32851.0
0.446,33123.0
0.473,33397.0
0.483,33668.0
0.484,33940.0
0.49,34209.0
0.502,34480.0
0.494,34753.0
0.492,35026.0
0.503,35296.0
0.507,35569.0
0.514,35841.0
0.513,36115.0
0.513,36387.0
0.518,36659.0
0.519,36932.0
0.526,37203.0
0.528,37476.0
0.529,37748.0
0.531,38021.0
0.537,38294.0
0.539,38566.0
0.55,38839.0
0.554,39111.0
0.554,39384.0
0.563,39656.0
0.568,39926.0
0.572,40198.0
0.576,40469.0
0.577,40740.0
0.585,41009.0
0.594,41281.0
0.589,41552.0
0.603,41823.0
0.608,42096.0
0.613,42369.0
0.625,42639.0
0.637,42912.0
0.639,43182.0
0.64,43453.0
0.644,43723.0
0.681,43993.0
0.699,44264.0
0.747,44536.0
0.751,44810.0
0.786,45081.0
0.83,45354.0
0.852,45623.0
0.889,45896.0
0.933,46169.0
0.96,46442.0
0.961,46714.0
0.965,46986.0
1.094,47256.0
1.13,47528.0
1.13,47801.0
1.117,48074.0
1.145,48345.0
1.134,48616.0
1.178,48888.0
1.169,49159.0
1.166,49430.0
1.188,49702.0
1.177,49973.0
1.243,50243.0
1.247,50513.0
1.263,50784.0
1.299,51056.0
1.339,51329.0
1.346,51599.0
1.386,51874.0
1.473,52145.0
1.467,52416.0
1.473,52689.0
1.508,52962.0
1.494,53233.0
1.498,53505.0
1.581,53777.0
1.596,54048.0
1.638,54323.0
1.673,54595.0
1.707,54867.0
1.702,55138.0
1.726,55409.0
1.763,55679.0
1.824,55950.0
1.857,56224.0
1.808,56496.0
1.883,56767.0
1.901,57040.0
1.961,57311.0
1.948,57583.0
1.985,57856.0
2.048,58129.0
2.055,58399.0
2.092,58671.0
2.156,58943.0
2.145,59214.0
2.169,59488.0
2.282,59760.0
2.258,60031.0
2.337,60305.0
2.339,60577.0
2.42,60849.0
2.423,61118.0
2.479,61391.0
2.422,61664.0
2.452,61935.0
2.519,62208.0
2.582,62479.0
2.648,62752.0
2.616,63026.0
2.662,63299.0
2.654,63570.0
2.658,63842.0
2.665,64116.0
2.702,64389.0
2.784,64659.0
2.8,64932.0
2.859,65205.0
2.962,65476.0
2.993,65747.0
3.07,66020.0
3.088,66293.0
3.102,66567.0
3.138,66840.0
3.127,67113.0
3.156,67386.0
3.21,67660.0
3.214,67933.0
3.208,68206.0
3.357,68480.0
3.505,68755.0
3.465,69028.0
3.45,69298.0
3.472,69572.0
3.594,69844.0
3.623,70115.0
3.716,70389.0
3.755,70662.0
3.825,70934.0
3.815,71208.0
3.971,71480.0
3.926,71755.0
4.02,72029.0
3.998,72303.0
4.181,72575.0
4.264,72846.0
4.422,73119.0
4.469,73393.0
4.536,73666.0
4.652,73939.0
4.724,74210.0
4.786,74485.0
4.804,74759.0
4.921,75030.0
4.905,75302.0
4.948,75574.0
5.065,75845.0
