Current (mA),Time (ms)
0.0,96.0
2.432,10293.0
2.39,10563.0
2.416,10832.0
2.51,11104.0
2.603,11376.0
2.68,11649.0
2.76,11921.0
2.816,12192.0
2.835,12463.0
2.842,12735.0
2.848,13005.0
2.854,13276.0
2.856,13544.0
2.89,13817.0
2.925,14088.0
2.909,14360.0
2.899,14631.0
2.89,14906.0
2.88,15176.0
2.872,15449.0
2.863,15722.0
2.854,15994.0
2.845,16269.0
2.835,16541.0
2.826,16814.0
2.816,17084.0
2.806,17355.0
2.797,17628.0
2.789,17901.0
2.782,18175.0
2.777,18448.0
2.77,18720.0
2.763,18993.0
2.758,19266.0
2.756,19540.0
2.752,19813.0
2.749,20084.0
2.744,20357.0
2.739,20627.0
2.735,20899.0
2.732,21169.0
2.731,21440.0
2.73,21711.0
2.73,21984.0
2.726,22256.0
2.727,22528.0
2.724,22799.0
2.72,23070.0
2.716,23341.0
2.717,23612.0
2.721,23884.0
2.717,24156.0
2.717,24429.0
2.716,24700.0
2.713,24975.0
2.712,25248.0
2.715,25520.0
2.722,25791.0
2.747,26062.0
2.752,26335.0
2.756,26607.0
2.753,26879.0
2.751,27153.0
2.75,27426.0
2.757,27699.0
2.764,27973.0
2.765,28246.0
2.776,28519.0
2.772,28790.0
2.773,29062.0
2.774,29333.0
2.772,29604.0
2.775,29877.0
2.791,30149.0
2.799,30419.0
2.803,30691.0
2.808,30964.0
2.815,31237.0
2.806,31510.0
2.816,31781.0
2.821,32052.0
2.821,32324.0
2.823,32596.0
2.826,32868.0
2.824,33140.0
2.821,33413.0
2.82,33684.0
2.818,33957.0
2.825,34229.0
2.824,34501.0
2.828,34773.0
2.831,35047.0
2.829,35318.0
2.83,35589.0
2.832,35860.0
2.833,36134.0
2.834,36406.0
2.833,36678.0
2.836,36949.0
2.846,37219.0
2.859,37494.0
2.862,37766.0
2.868,38038.0
2.883,38310.0
2.889,38582.0
2.891,38855.0
2.892,39128.0
2.91,39399.0
3.009,39672.0
3.01,39944.0
3.006,40214.0
3.01,40486.0
3.012,40757.0
3.016,41027.0
3.03,41301.0
3.066,41575.0
3.073,41848.0
3.081,42120.0
3.077,42393.0
3.079,42668.0
3.079,42941.0
3.081,43214.0
3.086,43486.0
3.083,43757.0
3.08,44030.0
3.079,44304.0
3.075,44578.0
3.075,44849.0
3.08,45123.0
3.091,45394.0
3.118,45665.0
3.12,45937.0
3.138,46208.0
3.143,46480.0
3.141,46753.0
3.142,47028.0
3.136,47300.0
3.132,47571.0
3.135,47843.0
3.138,48116.0
3.142,48388.0
3.157,48658.0
3.171,48929.0
3.167,49201.0
3.165,49475.0
3.197,49745.0
3.201,50016.0
3.207,50289.0
3.208,50561.0
3.216,50834.0
3.211,51107.0
3.217,51381.0
3.217,51652.0
3.226,51925.0
3.253,52198.0
3.252,52469.0
3.256,52743.0
3.249,53014.0
3.242,53282.0
3.241,53556.0
3.245,53829.0
3.244,54102.0
3.248,54376.0
3.252,54647.0
3.263,54918.0
3.262,55188.0
3.262,55461.0
3.257,55734.0
3.27,56004.0
3.267,56274.0
3.281,56547.0
3.284,56819.0
3.282,57091.0
3.289,57362.0
3.29,57634.0
3.285,57908.0
3.29,58180.0
3.3,58452.0
3.298,58725.0
3.304,58997.0
3.313,59268.0
3.32,59538.0
3.332,59810.0
3.332,60083.0
3.336,60354.0
3.345,60628.0
3.343,60898.0
3.343,61171.0
3.339,61443.0
3.341,61715.0
3.349,61987.0
3.353,62257.0
3.355,62529.0
3.363,62800.0
3.364,63073.0
3.361,63344.0
3.362,63615.0
3.359,63886.0
3.357,64160.0
3.369,64434.0
3.368,64708.0
3.372,64979.0
3.368,65251.0
3.373,65522.0
3.368,65793.0
3.371,66065.0
3.385,66337.0
3.39,66609.0
3.397,66879.0
3.401,67152.0
3.414,67425.0
3.408,67699.0
3.413,67972.0
3.41,68243.0
3.398,68514.0
3.398,68783.0
3.401,69054.0
3.4,69326.0
3.415,69596.0
3.424,69868.0
3.452,70141.0
3.445,70411.0
3.444,70683.0
3.447,70953.0
3.449,71226.0
3.455,71497.0
3.457,71769.0
3.469,72041.0
3.467,72315.0
3.466,72585.0
3.466,72857.0
3.46,73129.0
3.458,73401.0
3.454,73673.0
3.475,73948.0
3.477,74220.0
3.484,74492.0
3.483,74764.0
3.48,75035.0
3.487,75307.0
3.503,75581.0
3.528,75852.0
3.535,76124.0
3.534,76397.0
3.531,76670.0
3.528,76941.0
3.545,77214.0
3.539,77486.0
3.545,77759.0
3.531,78029.0
3.531,78303.0
3.531,78576.0
3.525,78849.0
3.53,79120.0
3.537,79391.0
3.541,79665.0
3.541,79937.0
3.538,80211.0
3.541,80483.0
3.541,80755.0
3.537,81029.0
3.534,81301.0
3.54,81572.0
3.538,81845.0
3.552,82119.0
3.555,82393.0
3.569,82666.0
3.569,82940.0
3.565,83212.0
3.561,83485.0
3.555,83758.0
3.559,84029.0
3.565,84304.0
3.566,84576.0
3.558,84847.0
3.566,85121.0
3.566,85392.0
3.56,85666.0
3.564,85939.0
3.564,86212.0
3.564,86484.0
3.566,86757.0
3.568,87029.0
3.569,87300.0
3.575,87571.0
3.574,87843.0
3.574,88116.0
3.568,88387.0
3.565,88660.0
3.573,88932.0
3.584,89205.0
3.594,89479.0
3.592,89748.0
3.592,90019.0
3.589,90289.0
3.594,90560.0
3.601,90834.0
3.607,91106.0
3.611,91377.0
3.607,91651.0
3.607,91924.0
3.603,92199.0
3.603,92470.0
3.599,92741.0
3.601,93011.0
3.595,93285.0
3.59,93557.0
3.598,93828.0
3.601,94101.0
3.599,94372.0
3.599,94643.0
3.6,94915.0
3.603,95186.0
3.622,95459.0
3.627,95730.0
3.631,96003.0
3.635,96275.0
3.629,96549.0
3.623,96821.0
3.618,97094.0
3.621,97364.0
3.617,97637.0
3.617,97907.0
3.631,98177.0
3.631,98449.0
3.639,98720.0
3.635,98994.0
3.646,99266.0
3.649,99538.0
3.657,99809.0
3.648,100083.0
3.645,100356.0
3.645,100629.0
3.632,100901.0
3.631,101173.0
3.632,101443.0
3.631,101716.0
3.632,101988.0
3.639,102260.0
3.639,102533.0
3.639,102806.0
3.637,103078.0
3.632,103350.0
3.632,103622.0
3.64,103892.0
3.647,104165.0
