Current (mA),Time (ms)
0.0,2765.0
0.625,16925.0
0.635,21117.0
0.614,25331.0
0.571,29564.0
0.534,33802.0
0.508,37948.0
0.484,42106.0
0.462,46360.0
0.446,50597.0
0.437,54808.0
0.44,59040.0
0.442,63279.0
0.445,67456.0
0.445,71608.0
0.444,75811.0
0.445,80058.0
0.448,84278.0
0.451,88496.0
0.456,92706.0
0.459,96899.0
0.461,101039.0
0.466,105240.0
0.471,109415.0
0.481,113605.0
0.485,117827.0
0.491,122057.0
0.5,126243.0
0.503,130382.0
0.509,134581.0
0.511,138806.0
0.519,142952.0
0.522,147093.0
0.529,151261.0
0.536,155463.0
0.539,159617.0
0.55,163785.0
0.559,168012.0
0.567,172183.0
0.566,176362.0
0.569,180559.0
0.577,184779.0
0.584,188933.0
0.604,193134.0
0.599,197335.0
0.622,201542.0
0.613,205755.0
0.615,209980.0
0.617,214196.0
0.621,218354.0
0.628,222525.0
0.629,226747.0
0.639,230948.0
0.638,235163.0
0.638,239381.0
0.646,243531.0
0.654,247674.0
0.656,251829.0
0.666,256025.0
0.665,260244.0
0.678,264476.0
0.666,268702.0
0.678,272905.0
0.682,277099.0
0.672,281258.0
0.679,285463.0
0.694,289650.0
0.697,293856.0
0.705,298067.0
0.716,302286.0
0.725,306475.0
0.726,310633.0
0.731,314742.0
0.724,318874.0
0.738,323069.0
0.743,327266.0
0.758,331493.0
0.751,335729.0
0.736,339875.0
0.736,344099.0
0.829,348308.0
0.785,352537.0
0.799,356753.0
0.81,360967.0
0.814,365185.0
0.819,369368.0
0.836,373521.0
0.839,377740.0
0.828,381948.0
0.82,386188.0
0.842,390393.0
0.845,394610.0
0.832,398765.0
0.835,402931.0
0.84,407161.0
0.848,411340.0
0.877,415552.0
0.894,419744.0
0.89,423989.0
0.896,428156.0
0.901,432292.0
0.888,436510.0
1.002,440743.0
0.912,444943.0
0.934,449163.0
0.93,453390.0
0.932,457551.0
0.937,461706.0
0.951,465914.0
0.998,470135.0
1.035,474401.0
1.032,478603.0
1.077,482724.0
1.07,486853.0
1.06,490994.0
1.068,495187.0
1.038,499422.0
1.052,503656.0
1.058,507870.0
1.032,512074.0
1.082,516294.0
1.084,520433.0
1.112,524607.0
1.126,528847.0
1.113,533052.0
1.106,537265.0
1.113,541482.0
1.119,545666.0
1.146,549822.0
1.155,554002.0
1.156,558220.0
1.166,562471.0
1.159,566688.0
1.168,570875.0
1.163,575100.0
1.177,579239.0
1.167,583417.0
1.167,587582.0
1.183,591781.0
1.155,596027.0
1.163,600258.0
1.217,604476.0
1.211,608640.0
1.228,612777.0
1.232,617025.0
1.283,621246.0
1.255,625477.0
1.283,629691.0
1.259,633912.0
1.276,638052.0
1.265,642198.0
1.218,646410.0
1.284,650578.0
1.248,654728.0
1.244,658874.0
1.269,663095.0
1.25,667296.0
1.265,671448.0
1.273,675663.0
1.299,679892.0
1.303,684112.0
1.298,688360.0
1.305,692597.0
1.333,696780.0
1.354,700935.0
1.35,705135.0
1.367,709354.0
1.33,713575.0
1.351,717792.0
1.357,722049.0
1.36,726243.0
1.37,730415.0
1.367,734601.0
1.321,738830.0
1.398,743053.0
1.385,747290.0
1.389,751508.0
1.416,755699.0
1.413,759856.0
1.444,764091.0
1.453,768315.0
1.443,772518.0
1.473,776723.0
1.436,780955.0
1.473,785147.0
1.449,789309.0
1.444,793487.0
1.45,797680.0
1.452,801929.0
1.441,806149.0
1.455,810376.0
1.485,814542.0
1.502,818916.0
1.484,823111.0
1.468,827310.0
1.475,831428.0
1.472,835694.0
1.519,839782.0
1.579,843916.0
1.552,848068.0
1.54,852223.0
1.552,856315.0
1.564,862485.0
1.572,879399.0
1.544,883960.0
1.545,888303.0
1.559,892468.0
1.564,896573.0
1.573,900700.0
1.56,904809.0
1.576,908925.0
1.578,912989.0
1.598,917119.0
1.606,921259.0
1.625,937173.0
1.65,953967.0
1.675,970815.0
1.69,987711.0
1.731,1004645.0
1.766,1021476.0
1.774,1038235.0
1.794,1051278.0
1.767,1055449.0
1.806,1059535.0
1.817,1066614.0
1.874,1083402.0
1.897,1100120.0
1.869,1117030.0
1.949,1133925.0
2.047,1150815.0
1.923,1167457.0
2.128,1184340.0
2.044,1201165.0
2.046,1218008.0
1.941,1234773.0
1.972,1251704.0
2.065,1268693.0
2.12,1285252.0
2.14,1302151.0
2.077,1318979.0
2.228,1335587.0
2.197,1352432.0
2.221,1369233.0
2.263,1385894.0
2.311,1402380.0
2.355,1419196.0
2.422,1435912.0
2.445,1452821.0
2.52,1469631.0
2.588,1486545.0
2.636,1503368.0
2.642,1520287.0
2.726,1537170.0
2.82,1553928.0
2.864,1570757.0
2.906,1587643.0
2.948,1604553.0
2.941,1621445.0
3.042,1638272.0
3.065,1655208.0
3.132,1672101.0
3.25,1689019.0
3.396,1705873.0
3.403,1722732.0
3.476,1739543.0
3.508,1756360.0
3.51,1773270.0
3.53,1790159.0
3.598,1807033.0
3.586,1823917.0
3.653,1840811.0
3.715,1857589.0
3.726,1874442.0
3.854,1891278.0
3.953,1908052.0
4.135,1924562.0
4.164,1941376.0
4.282,1958243.0
4.465,1975105.0
4.459,1986347.0
4.439,1990433.0
4.399,1994573.0
4.479,1998672.0
4.551,2002772.0
4.599,2006893.0
4.621,2011029.0
4.619,2015131.0
4.689,2019307.0
4.763,2023426.0
4.88,2027577.0
4.84,2031687.0
4.909,2035823.0
4.982,2039914.0
5.011,2044032.0
