Current (mA),Time (ms)
0.0,95.0
1.58,10295.0
1.724,10565.0
1.842,10838.0
1.898,11111.0
1.927,11382.0
1.968,11654.0
2.019,11927.0
2.074,12198.0
2.123,12470.0
2.165,12745.0
2.204,13016.0
2.235,13287.0
2.255,13560.0
2.274,13833.0
2.302,14106.0
2.342,14379.0
2.393,14650.0
2.453,14923.0
2.514,15195.0
2.565,15469.0
2.603,15740.0
2.628,16014.0
2.645,16287.0
2.666,16558.0
2.69,16830.0
2.716,17102.0
2.743,17374.0
2.764,17647.0
2.776,17919.0
2.778,18190.0
2.767,18462.0
2.744,18735.0
2.703,19008.0
2.649,19279.0
2.573,19552.0
2.492,19822.0
2.416,20095.0
2.353,20365.0
2.304,20640.0
2.272,20910.0
2.248,21183.0
2.235,21455.0
2.23,21727.0
2.268,21999.0
2.325,22273.0
2.393,22545.0
2.386,22816.0
2.42,23085.0
2.442,23357.0
2.463,23630.0
2.514,23902.0
2.533,24174.0
2.553,24448.0
2.579,24720.0
2.608,24993.0
2.622,25266.0
2.634,25537.0
2.671,25808.0
2.677,26081.0
2.707,26353.0
2.744,26626.0
2.775,26898.0
2.856,27171.0
2.882,27443.0
2.915,27714.0
2.914,27984.0
2.948,28256.0
2.974,28528.0
3.03,28798.0
3.033,29072.0
3.072,29346.0
3.217,29621.0
3.321,29894.0
3.667,30166.0
3.916,30440.0
4.196,30713.0
4.168,30986.0
4.331,31257.0
4.474,31529.0
4.504,31800.0
4.675,32074.0
4.921,32348.0
5.073,32620.0
