Current (mA),Time (ms)
0.0,95.0
0.838,10289.0
0.811,10560.0
0.8,10831.0
0.791,11104.0
0.783,11377.0
0.775,11648.0
0.764,11919.0
0.751,12191.0
0.737,12462.0
0.723,12735.0
0.709,13005.0
0.695,13276.0
0.679,13547.0
0.665,13819.0
0.652,14090.0
0.639,14361.0
0.627,14630.0
0.616,14902.0
0.605,15175.0
0.596,15447.0
0.587,15719.0
0.58,15988.0
0.573,16260.0
0.567,16531.0
0.563,16802.0
0.559,17075.0
0.556,17346.0
0.553,17618.0
0.552,17889.0
0.552,18163.0
0.551,18437.0
0.55,18710.0
0.55,18982.0
0.552,19255.0
0.553,19525.0
0.554,19795.0
0.555,20068.0
0.556,20339.0
0.558,20611.0
0.56,20881.0
0.562,21153.0
0.565,21427.0
0.568,21699.0
0.571,21972.0
0.575,22244.0
0.578,22516.0
0.582,22787.0
0.585,23059.0
0.59,23328.0
0.594,23600.0
0.599,23872.0
0.603,24142.0
0.609,24413.0
0.614,24688.0
0.619,24957.0
0.624,25230.0
0.63,25503.0
0.635,25778.0
0.64,26049.0
0.646,26322.0
0.652,26593.0
0.657,26864.0
0.662,27138.0
0.668,27409.0
0.674,27682.0
0.681,27956.0
0.686,28229.0
0.693,28501.0
0.699,28775.0
0.705,29047.0
0.71,29317.0
0.717,29590.0
0.723,29861.0
0.728,30134.0
0.734,30405.0
0.74,30678.0
0.747,30950.0
0.751,31222.0
0.757,31496.0
0.763,31769.0
0.77,32040.0
0.776,32311.0
0.782,32583.0
0.788,32855.0
0.793,33126.0
0.798,33397.0
0.805,33671.0
0.81,33943.0
0.817,34214.0
0.823,34488.0
0.83,34759.0
0.836,35030.0
0.841,35300.0
0.848,35571.0
0.853,35841.0
0.857,36111.0
0.865,36385.0
0.872,36656.0
0.872,36931.0
0.878,37202.0
0.885,37474.0
0.892,37746.0
0.899,38018.0
0.904,38289.0
0.908,38562.0
0.92,38835.0
0.926,39108.0
0.934,39381.0
0.941,39653.0
0.947,39925.0
0.954,40197.0
0.959,40466.0
0.966,40738.0
0.972,41010.0
0.978,41282.0
0.986,41553.0
0.991,41827.0
0.996,42099.0
0.999,42372.0
1.004,42642.0
1.007,42914.0
1.014,43185.0
1.021,43460.0
1.027,43729.0
1.036,44003.0
1.04,44271.0
1.05,44543.0
1.058,44816.0
1.071,45088.0
1.079,45360.0
1.085,45630.0
1.09,45905.0
1.095,46176.0
1.103,46449.0
1.113,46720.0
1.119,46991.0
1.125,47263.0
1.133,47535.0
1.142,47808.0
1.149,48081.0
1.155,48350.0
1.163,48620.0
1.17,48890.0
1.181,49160.0
1.189,49435.0
1.197,49705.0
1.208,49975.0
1.217,50248.0
1.227,50520.0
1.236,50792.0
1.244,51067.0
1.255,51340.0
1.264,51613.0
1.273,51883.0
1.283,52154.0
1.292,52426.0
1.302,52699.0
1.31,52970.0
1.32,53244.0
1.329,53512.0
1.339,53785.0
1.349,54056.0
1.43,54328.0
1.418,54600.0
1.424,54874.0
1.474,55146.0
1.496,55418.0
1.47,55688.0
1.486,55961.0
1.498,56233.0
1.515,56504.0
1.522,56774.0
1.532,57047.0
1.55,57319.0
1.559,57590.0
1.565,57861.0
1.576,58133.0
1.622,58405.0
1.647,58678.0
1.636,58949.0
1.634,59220.0
1.645,59490.0
1.657,59761.0
1.672,60032.0
1.674,60303.0
1.694,60576.0
1.717,60846.0
1.717,61118.0
1.797,61390.0
1.8,61662.0
1.826,61935.0
1.833,62207.0
1.82,62481.0
1.832,62752.0
1.85,63024.0
1.918,63295.0
1.934,63566.0
1.913,63837.0
1.936,64108.0
1.91,64380.0
1.966,64651.0
2.011,64924.0
2.039,65195.0
2.017,65467.0
2.022,65740.0
2.003,66012.0
1.944,66282.0
1.948,66557.0
1.994,66828.0
2.057,67099.0
2.045,67371.0
2.103,67644.0
2.104,67915.0
2.109,68185.0
2.088,68456.0
2.108,68728.0
2.123,69000.0
2.171,69272.0
2.151,69543.0
2.294,69815.0
2.307,70088.0
2.266,70358.0
2.27,70628.0
2.342,70899.0
2.339,71170.0
2.396,71442.0
2.398,71713.0
2.394,71984.0
2.408,72256.0
2.459,72529.0
2.511,72800.0
2.478,73074.0
2.463,73347.0
2.527,73616.0
2.532,73889.0
2.617,74160.0
2.571,74433.0
2.522,74705.0
2.554,74976.0
2.543,75247.0
2.607,75517.0
2.611,75792.0
2.626,76064.0
2.636,76336.0
2.66,76608.0
2.62,76880.0
2.655,77152.0
2.687,77423.0
2.789,77694.0
2.79,77967.0
2.814,78239.0
2.721,78511.0
2.699,78783.0
2.725,79055.0
2.705,79324.0
2.75,79597.0
2.777,79868.0
2.794,80139.0
2.779,80412.0
2.906,80683.0
2.956,80953.0
2.939,81225.0
2.956,81497.0
2.963,81769.0
3.051,82041.0
3.053,82311.0
3.111,82585.0
3.061,82857.0
3.137,83132.0
3.158,83405.0
3.172,83677.0
3.189,83950.0
3.221,84222.0
3.182,84496.0
3.212,84768.0
3.212,85041.0
3.263,85314.0
3.225,85587.0
3.281,85860.0
3.351,86131.0
3.375,86404.0
3.362,86675.0
3.419,86949.0
3.581,87223.0
3.643,87496.0
3.683,87770.0
3.703,88044.0
3.65,88316.0
3.74,88589.0
4.061,88862.0
3.954,89134.0
4.098,89406.0
4.084,89681.0
4.103,89954.0
4.222,90228.0
4.236,90500.0
4.361,90771.0
4.53,91043.0
4.67,91319.0
4.627,91592.0
4.714,91866.0
4.976,92140.0
5.031,92411.0
