Current (mA),Time (ms)
0.0,2842.0
1.073,16958.0
1.393,21185.0
1.176,25394.0
1.1,29610.0
1.086,33848.0
1.086,38049.0
1.088,42254.0
1.095,46442.0
1.108,50664.0
1.125,54867.0
1.142,59125.0
1.162,63346.0
1.179,67549.0
1.201,71765.0
1.218,75994.0
1.231,80240.0
1.236,84497.0
1.234,88712.0
1.225,92921.0
1.212,97119.0
1.198,101331.0
1.178,105562.0
1.155,109767.0
1.122,113974.0
1.091,118151.0
1.058,122363.0
1.017,126597.0
0.983,130841.0
0.957,135042.0
0.936,139248.0
0.921,143474.0
0.909,147684.0
0.903,151910.0
0.904,156154.0
0.9,160393.0
1.071,164577.0
0.894,168804.0
0.895,173074.0
0.896,177269.0
0.925,181480.0
0.938,185697.0
0.946,189932.0
0.945,194129.0
0.945,198348.0
0.949,202542.0
0.948,206766.0
0.952,210983.0
0.954,215204.0
0.961,219387.0
0.971,223600.0
0.973,227807.0
0.964,232019.0
0.981,236213.0
0.993,240461.0
0.996,244671.0
0.995,248889.0
0.999,253085.0
1.02,257279.0
1.03,261478.0
1.041,265675.0
1.042,269849.0
1.054,274051.0
1.069,278283.0
1.057,282494.0
1.08,286725.0
1.104,290902.0
1.1,295061.0
1.119,299224.0
1.123,303362.0
1.166,307487.0
1.192,311623.0
1.199,315826.0
1.188,319982.0
1.224,324152.0
1.228,328336.0
1.235,332520.0
1.262,336640.0
1.254,340833.0
1.289,345047.0
1.307,349225.0
1.294,353377.0
1.306,357604.0
1.336,361789.0
1.295,365897.0
1.301,370008.0
1.321,374239.0
1.305,378376.0
1.317,382510.0
1.322,386663.0
1.372,390785.0
1.342,394956.0
1.311,399097.0
1.327,403237.0
1.427,407379.0
1.403,411586.0
1.411,415757.0
1.442,419948.0
1.402,424100.0
1.382,428314.0
1.473,432541.0
1.441,436771.0
1.458,440970.0
1.497,445187.0
1.538,449357.0
1.554,453532.0
1.557,457743.0
1.626,461964.0
1.59,466198.0
1.575,470424.0
1.682,474648.0
1.749,478871.0
1.752,483049.0
1.797,487212.0
1.825,491418.0
1.852,495623.0
1.842,499864.0
1.884,504109.0
1.927,508327.0
1.902,512504.0
1.908,516691.0
1.877,520905.0
1.86,525118.0
1.865,529345.0
1.896,533578.0
1.889,537801.0
1.939,541991.0
1.952,546198.0
1.963,550421.0
2.022,554636.0
2.009,558889.0
2.028,563111.0
2.169,567333.0
2.247,571503.0
2.268,575694.0
2.241,579911.0
2.254,584110.0
2.295,588284.0
2.333,597555.0
2.307,607404.0
2.415,611617.0
2.373,615845.0
2.434,620030.0
2.405,624254.0
2.502,628461.0
2.533,632629.0
2.541,636813.0
2.511,641023.0
2.534,645221.0
2.552,649469.0
2.557,653648.0
2.601,657868.0
2.606,662025.0
2.626,666261.0
2.653,670485.0
2.642,674715.0
2.665,678920.0
2.659,683118.0
2.653,687366.0
2.614,691552.0
2.615,695737.0
2.676,699959.0
2.706,704164.0
2.764,708379.0
2.821,712589.0
2.759,716814.0
2.759,720962.0
2.949,725148.0
2.933,729380.0
2.949,733618.0
2.994,737848.0
3.028,742076.0
3.049,746316.0
3.118,750477.0
3.124,754652.0
3.181,758866.0
3.236,763075.0
3.256,767296.0
3.24,771482.0
3.349,775625.0
3.303,779815.0
3.31,783987.0
3.528,788185.0
3.498,792415.0
3.504,796638.0
3.442,800843.0
3.518,805061.0
3.55,809275.0
3.556,813435.0
3.593,817632.0
3.559,821855.0
3.597,826078.0
3.562,830302.0
3.664,834528.0
3.664,838756.0
3.652,842926.0
3.684,847107.0
3.675,851356.0
3.759,855571.0
3.84,859779.0
3.932,864007.0
4.091,868225.0
4.084,872389.0
4.206,876620.0
4.194,880862.0
4.217,885100.0
4.152,889339.0
4.39,893561.0
4.416,897819.0
4.418,901970.0
4.467,906162.0
4.461,910365.0
4.595,914576.0
4.606,918790.0
4.621,922993.0
4.763,927234.0
4.733,931441.0
4.911,935623.0
4.992,939880.0
4.89,944102.0
5.097,948312.0
