Current (mA),Time (ms)
0.0,96.0
2.634,10295.0
2.534,10563.0
2.698,10834.0
2.848,11105.0
2.926,11376.0
2.979,11647.0
3.014,11919.0
3.013,12192.0
3.004,12462.0
2.999,12731.0
2.989,13002.0
2.976,13273.0
2.957,13545.0
2.941,13816.0
2.924,14084.0
2.908,14359.0
2.886,14630.0
2.864,14902.0
2.842,15172.0
2.818,15445.0
2.797,15718.0
2.776,15990.0
2.758,16263.0
2.743,16536.0
2.727,16807.0
2.711,17078.0
2.699,17350.0
2.687,17623.0
2.68,17896.0
2.676,18167.0
2.672,18438.0
2.669,18709.0
2.663,18981.0
2.657,19252.0
2.655,19522.0
2.654,19793.0
2.65,20066.0
2.649,20338.0
2.647,20609.0
2.648,20879.0
2.65,21149.0
2.648,21422.0
2.649,21693.0
2.714,21966.0
2.759,22235.0
2.752,22507.0
2.758,22780.0
2.757,23050.0
2.766,23320.0
2.76,23591.0
2.767,23863.0
2.772,24135.0
2.785,24409.0
2.794,24682.0
2.811,24956.0
2.809,25229.0
2.81,25503.0
2.812,25774.0
2.813,26043.0
2.814,26316.0
2.821,26589.0
2.827,26865.0
2.84,27138.0
2.838,27407.0
2.836,27677.0
2.839,27950.0
2.843,28223.0
2.846,28496.0
2.844,28767.0
2.844,29038.0
2.849,29309.0
2.851,29579.0
2.858,29850.0
2.865,30120.0
2.873,30393.0
2.88,30663.0
2.883,30934.0
2.888,31206.0
2.896,31475.0
2.902,31748.0
2.909,32021.0
2.91,32292.0
2.915,32563.0
2.919,32835.0
2.922,33105.0
2.925,33377.0
2.929,33652.0
2.931,33922.0
2.94,34195.0
2.946,34468.0
2.946,34741.0
2.939,35010.0
2.945,35284.0
2.946,35557.0
2.955,35832.0
2.957,36102.0
2.963,36374.0
2.962,36646.0
2.967,36916.0
2.97,37189.0
2.971,37459.0
2.981,37731.0
2.985,38005.0
2.989,38277.0
2.989,38549.0
2.989,38818.0
2.985,39088.0
2.981,39360.0
2.996,39630.0
3.0,39902.0
3.004,40175.0
3.004,40447.0
3.005,40720.0
3.006,40992.0
3.014,41264.0
3.017,41536.0
3.021,41808.0
3.019,42082.0
3.026,42352.0
3.03,42624.0
3.041,42897.0
3.045,43168.0
3.049,43439.0
3.051,43712.0
3.06,43983.0
3.064,44254.0
3.067,44526.0
3.068,44800.0
3.061,45069.0
3.067,45340.0
3.066,45612.0
3.069,45883.0
3.073,46154.0
3.073,46426.0
3.075,46697.0
3.082,46968.0
3.095,47240.0
3.104,47510.0
3.107,47784.0
3.105,48055.0
3.105,48327.0
3.109,48599.0
3.112,48870.0
3.115,49142.0
3.113,49414.0
3.111,49685.0
3.115,49958.0
3.114,50231.0
3.115,50500.0
3.117,50771.0
3.119,51041.0
3.12,51311.0
3.12,51584.0
3.125,51854.0
3.129,52127.0
3.126,52400.0
3.125,52673.0
3.124,52944.0
3.128,53215.0
3.129,53484.0
3.135,53757.0
3.134,54027.0
3.142,54299.0
3.142,54570.0
3.147,54843.0
3.157,55115.0
3.153,55389.0
3.155,55658.0
3.158,55928.0
3.163,56198.0
3.163,56472.0
3.159,56744.0
3.164,57015.0
3.165,57285.0
3.168,57557.0
3.17,57828.0
3.171,58100.0
3.172,58370.0
3.172,58641.0
3.169,58912.0
3.17,59184.0
3.174,59457.0
3.172,59729.0
3.175,60002.0
3.176,60274.0
3.176,60546.0
3.181,60817.0
3.186,61087.0
3.195,61359.0
3.202,61632.0
3.201,61903.0
3.203,62173.0
3.208,62445.0
3.2,62715.0
3.206,62988.0
3.199,63256.0
3.205,63553.0
3.201,63825.0
3.202,64099.0
3.201,64369.0
3.201,64641.0
3.206,64910.0
3.202,65180.0
3.205,65452.0
3.206,65725.0
3.208,65996.0
3.216,66269.0
3.216,66542.0
3.215,66811.0
3.213,67082.0
3.211,67354.0
3.21,67624.0
3.21,67897.0
3.203,68169.0
3.204,68438.0
3.209,68707.0
3.213,68979.0
3.221,69251.0
3.221,69521.0
3.223,69792.0
3.222,70065.0
3.225,70337.0
3.221,70609.0
3.216,70881.0
3.216,71151.0
3.222,71423.0
3.231,71697.0
3.229,71972.0
3.227,72240.0
3.227,72513.0
3.228,72786.0
3.227,73057.0
3.226,73328.0
3.228,73598.0
3.228,73867.0
3.229,74137.0
3.233,74410.0
3.246,74682.0
3.253,74953.0
3.246,75226.0
3.247,75499.0
3.246,75770.0
3.249,76042.0
3.246,76314.0
3.244,76585.0
3.238,76856.0
3.236,77129.0
3.239,77400.0
3.244,77671.0
3.245,77942.0
3.246,78213.0
3.249,78485.0
3.245,78753.0
3.246,79023.0
3.25,79294.0
3.253,79566.0
3.246,79836.0
3.25,80106.0
3.253,80378.0
3.253,80649.0
3.254,80923.0
3.253,81193.0
3.258,81464.0
3.259,81736.0
3.261,82008.0
3.263,82279.0
3.261,82551.0
3.265,82822.0
3.262,83094.0
3.267,83365.0
3.267,83638.0
3.274,83909.0
3.273,84186.0
3.274,84458.0
3.287,84728.0
3.293,85001.0
3.288,85272.0
3.292,85542.0
3.294,85814.0
3.289,86084.0
3.287,86356.0
3.286,86626.0
3.285,86899.0
3.291,87170.0
3.3,87443.0
3.295,87714.0
3.296,87987.0
3.297,88258.0
3.306,88528.0
3.314,88799.0
3.317,89072.0
3.317,89346.0
3.32,89619.0
3.327,89890.0
3.331,90163.0
3.329,90434.0
3.323,90704.0
3.319,90976.0
3.324,91248.0
3.324,91520.0
3.327,91792.0
3.325,92064.0
3.336,92373.0
3.341,92645.0
3.343,92914.0
3.35,93186.0
3.349,93459.0
3.342,93730.0
3.341,94004.0
3.344,94276.0
3.337,94548.0
3.343,94821.0
3.352,95091.0
3.358,95364.0
3.376,95635.0
3.37,95904.0
3.363,96174.0
3.367,96443.0
3.371,96717.0
3.375,96988.0
3.372,97258.0
3.373,97529.0
3.381,97802.0
3.383,98072.0
3.378,98343.0
3.38,98614.0
3.383,98883.0
3.387,99153.0
3.382,99426.0
3.384,99696.0
3.39,99967.0
3.391,100238.0
3.397,100509.0
3.395,100781.0
3.391,101051.0
3.393,101324.0
3.388,101596.0
3.379,101868.0
3.389,102139.0
3.393,102411.0
3.408,102682.0
3.42,102952.0
3.423,103222.0
3.417,103494.0
3.419,103766.0
3.42,104038.0
3.422,104310.0
3.42,104584.0
3.423,104855.0
3.419,105122.0
3.414,105393.0
3.423,105667.0
3.437,105936.0
3.438,106209.0
3.449,106478.0
3.467,106751.0
3.464,107023.0
3.467,107295.0
3.477,107564.0
3.495,107838.0
3.496,108112.0
3.5,108383.0
3.515,108652.0
3.516,108926.0
3.519,109198.0
3.526,109469.0
3.532,109741.0
3.544,110012.0
3.554,110286.0
3.561,110558.0
3.572,110831.0
3.574,111104.0
3.58,111375.0
3.587,111646.0
3.596,111916.0
3.614,112186.0
3.613,112457.0
3.61,112729.0
3.617,112998.0
3.626,113269.0
3.629,113542.0
3.633,113814.0
