Current (mA),Time (ms)
0.0,103.0
0.508,10303.0
0.51,10572.0
0.385,10847.0
0.391,11120.0
0.386,11393.0
0.392,11667.0
0.4,11939.0
0.406,12210.0
0.413,12481.0
0.419,12752.0
0.426,13023.0
0.432,13293.0
0.438,13564.0
0.443,13835.0
0.447,14107.0
0.452,14378.0
0.456,14649.0
0.461,14922.0
0.465,15193.0
0.47,15465.0
0.474,15737.0
0.479,16010.0
0.484,16279.0
0.49,16552.0
0.494,16826.0
0.499,17095.0
0.504,17370.0
0.509,17642.0
0.514,17914.0
0.519,18186.0
0.524,18458.0
0.528,18731.0
0.533,19003.0
0.538,19278.0
0.542,19551.0
0.547,19821.0
0.55,20098.0
0.554,20370.0
0.558,20638.0
0.561,20908.0
0.565,21181.0
0.567,21451.0
0.57,21724.0
0.574,21996.0
0.577,22268.0
0.581,22539.0
0.585,22811.0
0.587,23083.0
0.59,23355.0
0.593,23630.0
0.597,23907.0
0.601,24179.0
0.605,24450.0
0.608,24720.0
0.611,24992.0
0.614,25265.0
0.617,25537.0
0.62,25810.0
0.623,26083.0
0.626,26354.0
0.629,26627.0
0.632,26899.0
0.636,27170.0
0.639,27442.0
0.642,27715.0
0.645,27986.0
0.648,28257.0
0.65,28528.0
0.652,28800.0
0.654,29075.0
0.655,29349.0
0.658,29620.0
0.66,29891.0
0.663,30163.0
0.664,30434.0
0.666,30708.0
0.667,30981.0
0.669,31255.0
0.67,31528.0
0.671,31799.0
0.674,32071.0
0.676,32345.0
0.677,32616.0
0.679,32890.0
0.681,33163.0
0.684,33434.0
0.688,33706.0
0.69,33976.0
0.693,34250.0
0.697,34523.0
0.702,34798.0
0.707,35068.0
0.71,35338.0
0.715,35610.0
0.72,35882.0
0.726,36153.0
0.731,36427.0
0.736,36697.0
0.742,36969.0
0.748,37242.0
0.755,37513.0
0.762,37784.0
0.769,38058.0
0.775,38332.0
0.782,38605.0
0.788,38875.0
0.796,39146.0
0.803,39417.0
0.812,39691.0
0.82,39964.0
0.828,40234.0
0.836,40508.0
0.906,40782.0
0.906,41052.0
0.917,41325.0
0.925,41594.0
0.927,41866.0
0.936,42137.0
0.937,42412.0
0.949,42683.0
0.953,42950.0
0.961,43224.0
0.961,43498.0
0.962,43768.0
0.973,44041.0
0.985,44312.0
0.985,44584.0
1.009,44855.0
1.02,45128.0
1.024,45404.0
1.024,45676.0
1.047,45948.0
1.142,46221.0
1.167,46490.0
1.156,46765.0
1.167,47036.0
1.167,47308.0
1.17,47580.0
1.266,47850.0
1.228,48123.0
1.252,48395.0
1.304,48667.0
1.323,48937.0
1.322,49209.0
1.322,49480.0
1.416,49750.0
1.453,50023.0
1.45,50295.0
1.458,50567.0
1.437,50840.0
1.446,51112.0
1.524,51383.0
1.49,51653.0
1.707,51930.0
1.71,52200.0
1.781,52469.0
1.855,52742.0
1.859,53017.0
2.031,53287.0
2.14,53558.0
2.449,53831.0
2.431,54103.0
2.503,54375.0
2.523,54647.0
2.725,54917.0
3.059,55189.0
3.106,55462.0
3.266,55736.0
3.323,56009.0
3.298,56282.0
3.294,56555.0
3.346,56827.0
3.406,57099.0
3.486,57373.0
3.431,57647.0
3.306,57917.0
3.367,58189.0
3.385,58460.0
3.542,58731.0
3.704,59033.0
3.839,59311.0
3.836,59585.0
3.952,59856.0
4.177,60128.0
4.154,60402.0
4.336,60676.0
4.424,60948.0
4.218,61219.0
4.396,61491.0
4.624,61762.0
4.803,62033.0
4.792,62304.0
5.005,62575.0
