Current (mA),Time (ms)
0.0,95.0
3.593,10297.0
3.329,10567.0
3.468,10838.0
3.533,11111.0
3.589,11383.0
3.683,11654.0
3.773,11927.0
3.854,12198.0
3.927,12468.0
3.995,12741.0
4.055,13012.0
4.103,13284.0
4.145,13556.0
4.185,13826.0
4.22,14096.0
4.252,14369.0
4.276,14643.0
4.289,14914.0
4.286,15186.0
4.279,15453.0
4.262,15723.0
4.239,15995.0
4.214,16267.0
4.186,16538.0
4.155,16811.0
4.122,17083.0
4.095,17353.0
4.062,17625.0
4.03,17895.0
4.0,18168.0
3.971,18439.0
3.939,18711.0
3.914,18985.0
3.884,19257.0
3.857,19529.0
3.835,19801.0
3.809,20073.0
3.784,20345.0
3.761,20616.0
3.739,20889.0
3.718,21162.0
3.702,21432.0
3.686,21706.0
3.669,21977.0
3.655,22249.0
3.649,22521.0
3.638,22795.0
3.626,23066.0
3.617,23339.0
3.613,23613.0
3.607,23882.0
3.603,24155.0
3.599,24426.0
3.596,24695.0
3.594,24965.0
3.596,25238.0
3.594,25510.0
3.59,25783.0
3.588,26055.0
3.586,26327.0
3.586,26597.0
3.586,26868.0
3.587,27139.0
3.592,27409.0
3.589,27680.0
3.586,27950.0
3.584,28220.0
3.588,28492.0
3.592,28762.0
3.591,29034.0
3.593,29305.0
3.592,29576.0
3.586,29848.0
3.583,30118.0
3.59,30389.0
3.585,30662.0
3.586,30934.0
3.582,31205.0
3.581,31474.0
3.578,31747.0
3.576,32019.0
3.573,32290.0
3.576,32560.0
3.578,32833.0
3.574,33102.0
3.575,33375.0
3.584,33647.0
3.628,33919.0
3.63,34191.0
3.634,34464.0
3.629,34737.0
3.63,35009.0
3.629,35279.0
3.633,35549.0
3.633,35821.0
3.634,36092.0
3.643,36365.0
3.647,36637.0
3.649,36911.0
3.654,37180.0
3.684,37453.0
3.688,37723.0
3.701,37998.0
3.702,38272.0
3.7,38542.0
3.702,38814.0
3.702,39085.0
3.702,39357.0
3.699,39629.0
3.704,39902.0
3.704,40172.0
3.704,40445.0
3.703,40716.0
3.707,40987.0
3.712,41259.0
3.712,41532.0
3.723,41801.0
3.727,42073.0
3.74,42344.0
3.752,42616.0
3.757,42888.0
3.759,43160.0
3.757,43435.0
3.764,43707.0
3.774,43978.0
3.79,44251.0
3.791,44523.0
3.797,44796.0
3.803,45066.0
3.803,45338.0
3.801,45609.0
3.81,45882.0
3.819,46151.0
3.822,46423.0
3.831,46695.0
3.84,46966.0
3.835,47237.0
3.829,47508.0
3.834,47779.0
3.835,48051.0
3.833,48323.0
3.835,48595.0
3.834,48866.0
3.84,49138.0
3.845,49409.0
3.844,49681.0
3.859,49953.0
3.868,50223.0
3.879,50493.0
3.889,50765.0
3.897,51035.0
3.897,51305.0
3.901,51578.0
3.905,51855.0
3.916,52127.0
3.925,52397.0
3.938,52669.0
3.992,52939.0
3.985,53211.0
3.982,53482.0
3.98,53756.0
3.983,54025.0
3.983,54298.0
3.988,54572.0
3.993,54844.0
4.065,55117.0
4.024,55387.0
4.067,55660.0
4.096,55930.0
4.102,56202.0
4.09,56474.0
4.099,56746.0
4.093,57017.0
4.079,57290.0
4.033,57561.0
4.038,57832.0
4.1,58103.0
4.108,58374.0
4.112,58647.0
4.101,58917.0
4.103,59187.0
4.173,59458.0
4.135,59729.0
4.177,60004.0
4.143,60273.0
4.236,60543.0
4.273,60815.0
4.261,61087.0
4.299,61358.0
4.298,61631.0
4.349,61903.0
4.286,62176.0
4.374,62449.0
4.377,62727.0
4.386,62997.0
4.415,63270.0
4.414,63543.0
4.453,63813.0
4.523,64085.0
4.502,64356.0
4.528,64626.0
4.544,64898.0
4.621,65168.0
4.605,65439.0
4.649,65711.0
4.69,65983.0
4.717,66255.0
4.747,66527.0
4.762,66798.0
4.712,67067.0
4.776,67336.0
4.806,67608.0
4.866,67880.0
4.876,68150.0
4.862,68423.0
4.91,68697.0
4.941,68969.0
4.925,69239.0
4.926,69513.0
4.945,69786.0
5.025,70059.0
