Current (mA),Time (ms)
0.0,93.0
0.366,10281.0
0.377,10552.0
0.394,10824.0
0.408,11094.0
0.42,11364.0
0.428,11634.0
0.433,11906.0
0.437,12176.0
0.439,12448.0
0.442,12719.0
0.446,12993.0
0.45,13266.0
0.455,13539.0
0.46,13812.0
0.465,14082.0
0.471,14353.0
0.476,14625.0
0.479,14898.0
0.481,15169.0
0.484,15440.0
0.489,15709.0
0.493,15979.0
0.495,16252.0
0.496,16522.0
0.496,16791.0
0.495,17064.0
0.498,17336.0
0.499,17609.0
0.505,17879.0
0.512,18151.0
0.516,18422.0
0.521,18693.0
0.538,18965.0
0.565,19240.0
0.568,19511.0
0.586,19784.0
0.601,20057.0
0.62,20330.0
0.644,20601.0
0.662,20876.0
0.676,21148.0
0.69,21420.0
0.711,21692.0
0.744,21962.0
0.792,22233.0
0.845,22504.0
0.884,22776.0
0.897,23048.0
0.939,23320.0
0.998,23589.0
1.067,23862.0
1.094,24133.0
1.122,24405.0
1.183,24675.0
1.211,24946.0
1.263,25218.0
1.291,25489.0
1.341,25762.0
1.403,26035.0
1.456,26305.0
1.527,26577.0
1.582,26849.0
1.688,27121.0
1.753,27392.0
1.803,27661.0
1.896,27933.0
1.962,28204.0
2.036,28476.0
2.062,28746.0
2.09,29019.0
2.158,29288.0
2.277,29558.0
2.323,29832.0
2.404,30103.0
2.548,30375.0
2.604,30647.0
2.797,30920.0
2.957,31191.0
3.006,31466.0
3.073,31738.0
3.212,32010.0
3.273,32284.0
3.35,32556.0
3.494,32828.0
3.596,33103.0
3.794,33373.0
3.846,33645.0
4.033,33917.0
4.114,34187.0
4.203,34458.0
4.495,34730.0
4.625,35002.0
4.656,35278.0
4.797,35550.0
5.017,35823.0
