Current (mA),Time (ms)
0.0,95.0
0.562,10289.0
0.596,10561.0
0.585,10832.0
0.614,11102.0
0.569,11375.0
0.661,11649.0
0.649,11919.0
0.649,12192.0
0.665,12464.0
0.692,12738.0
0.699,13011.0
0.614,13284.0
0.669,13557.0
0.678,13828.0
0.657,14102.0
0.69,14373.0
0.657,14647.0
0.735,14919.0
0.709,15190.0
0.731,15461.0
0.716,15732.0
0.712,16001.0
0.752,16275.0
0.735,16545.0
0.749,16815.0
0.751,17090.0
0.763,17362.0
0.774,17632.0
0.77,17905.0
0.785,18179.0
0.778,18453.0
0.788,18726.0
0.798,19001.0
0.796,19271.0
0.793,19543.0
0.809,19814.0
0.804,20088.0
0.806,20361.0
0.802,20632.0
0.806,20904.0
0.813,21178.0
0.815,21450.0
0.809,21720.0
0.815,21990.0
0.822,22262.0
0.822,22533.0
0.827,22803.0
0.827,23076.0
0.833,23347.0
0.838,23618.0
0.84,23890.0
0.842,24160.0
0.845,24433.0
0.85,24704.0
0.855,24976.0
0.859,25248.0
0.866,25520.0
0.87,25792.0
0.874,26064.0
0.878,26335.0
0.885,26607.0
0.888,26879.0
0.897,27151.0
0.901,27421.0
0.906,27695.0
0.914,27968.0
0.92,28241.0
0.926,28514.0
0.933,28785.0
0.939,29059.0
0.946,29329.0
0.954,29601.0
0.961,29871.0
0.968,30142.0
0.977,30412.0
0.983,30684.0
0.992,30955.0
1.001,31229.0
1.009,31503.0
1.019,31775.0
1.028,32049.0
1.037,32322.0
1.047,32594.0
1.057,32869.0
1.067,33140.0
1.077,33413.0
1.088,33684.0
1.098,33958.0
1.109,34231.0
1.12,34503.0
1.131,34774.0
1.143,35046.0
1.155,35319.0
1.167,35591.0
1.182,35862.0
1.194,36136.0
1.208,36408.0
1.222,36679.0
1.234,36953.0
1.25,37224.0
1.264,37498.0
1.279,37769.0
1.294,38043.0
1.311,38315.0
1.444,38587.0
1.471,38860.0
1.669,39132.0
1.704,39402.0
1.847,39674.0
1.857,39945.0
1.857,40217.0
1.87,40491.0
1.958,40762.0
1.995,41033.0
2.19,41305.0
2.388,41575.0
2.553,41846.0
2.558,42120.0
2.662,42392.0
2.825,42662.0
2.91,42947.0
2.924,43220.0
3.031,43490.0
3.256,43764.0
3.322,44034.0
3.551,44306.0
3.577,44581.0
3.889,44854.0
4.26,45129.0
4.447,45400.0
4.598,45670.0
4.74,45943.0
5.356,46216.0
