Current (mA),Time (ms)
0.0,96.0
2.819,10287.0
2.663,10559.0
2.801,10832.0
2.996,11105.0
3.183,11377.0
3.307,11653.0
3.394,11925.0
3.456,12199.0
3.503,12472.0
3.534,12756.0
3.562,13032.0
3.591,13316.0
3.618,13589.0
3.64,13859.0
3.657,14130.0
3.668,14401.0
3.675,14674.0
3.682,14946.0
3.684,15215.0
3.677,15485.0
3.664,15756.0
3.649,16028.0
3.633,16301.0
3.617,16571.0
3.598,16842.0
3.579,17113.0
3.561,17385.0
3.541,17656.0
3.523,17927.0
3.508,18199.0
3.491,18468.0
3.473,18738.0
3.458,19011.0
3.443,19283.0
3.431,19554.0
3.42,19823.0
3.412,20093.0
3.404,20364.0
3.397,20637.0
3.391,20909.0
3.387,21181.0
3.382,21457.0
3.374,21726.0
3.372,21997.0
3.371,22267.0
3.376,22540.0
3.381,22811.0
3.386,23081.0
3.388,23353.0
3.391,23627.0
3.403,23900.0
3.409,24170.0
3.422,24443.0
3.423,24715.0
3.429,24989.0
3.427,25261.0
3.429,25530.0
3.433,25834.0
3.429,26106.0
3.426,26377.0
3.422,26649.0
3.416,26921.0
3.417,27193.0
3.423,27465.0
3.433,27737.0
3.432,28007.0
3.436,28277.0
3.435,28549.0
3.434,28820.0
3.441,29090.0
3.441,29360.0
3.444,29630.0
3.445,29902.0
3.456,30173.0
3.46,30444.0
3.461,30715.0
3.469,30984.0
3.468,31258.0
3.475,31530.0
3.485,31802.0
3.491,32073.0
3.507,32343.0
3.509,32612.0
3.514,32881.0
3.521,33151.0
3.523,33423.0
3.522,33694.0
3.517,33965.0
3.509,34236.0
3.513,34507.0
3.523,34779.0
3.53,35050.0
3.532,35325.0
3.536,35597.0
3.543,35870.0
3.551,36142.0
3.559,36412.0
3.579,36683.0
3.606,36956.0
3.614,37224.0
3.616,37494.0
3.627,37766.0
3.632,38039.0
3.637,38309.0
3.635,38578.0
3.635,38847.0
3.632,39119.0
3.647,39389.0
3.648,39661.0
3.644,39934.0
3.658,40205.0
3.664,40475.0
3.664,40743.0
3.678,41014.0
3.689,41286.0
3.697,41560.0
3.691,41830.0
3.69,42103.0
3.69,42375.0
3.707,42647.0
3.71,42919.0
3.709,43190.0
3.72,43478.0
3.733,43750.0
3.737,44022.0
3.74,44291.0
3.743,44564.0
3.747,44835.0
3.759,45106.0
3.763,45378.0
3.775,45651.0
3.783,45924.0
3.792,46195.0
3.791,46467.0
3.8,46739.0
3.812,47011.0
3.814,47283.0
3.817,47555.0
3.813,47842.0
3.811,48112.0
3.824,48383.0
3.815,48653.0
3.81,48925.0
3.829,49197.0
3.92,49469.0
3.928,49741.0
3.923,50011.0
3.914,50283.0
3.913,50555.0
3.901,50827.0
3.913,51095.0
4.01,51368.0
3.998,51637.0
3.98,51910.0
3.968,52180.0
3.955,52453.0
3.95,52725.0
3.961,52997.0
3.972,53269.0
3.982,53540.0
3.993,53811.0
3.995,54081.0
4.015,54352.0
4.01,54623.0
4.004,54895.0
4.011,55165.0
4.015,55436.0
4.025,55709.0
4.02,55982.0
4.011,56254.0
4.012,56527.0
4.015,56798.0
4.014,57069.0
4.029,57340.0
4.038,57611.0
4.037,57881.0
4.049,58151.0
4.063,58422.0
4.06,58695.0
4.054,58966.0
4.045,59235.0
4.048,59506.0
4.04,59778.0
4.037,60049.0
4.042,60320.0
4.07,60590.0
4.074,60861.0
4.07,61132.0
4.069,61404.0
4.066,61675.0
4.089,61949.0
4.18,62220.0
4.186,62491.0
4.196,62762.0
4.19,63034.0
4.181,63305.0
4.206,63576.0
4.207,63851.0
4.212,64119.0
4.208,64390.0
4.202,64659.0
4.201,64931.0
4.209,65199.0
4.214,65470.0
4.223,65742.0
4.231,66014.0
4.249,66286.0
4.28,66557.0
4.313,66829.0
4.274,67101.0
4.273,67371.0
4.324,67644.0
4.359,67914.0
4.336,68187.0
4.346,68457.0
4.331,68730.0
4.322,69002.0
4.365,69274.0
4.356,69546.0
4.417,69821.0
4.414,70093.0
4.424,70362.0
4.396,70633.0
4.379,70905.0
4.376,71177.0
4.376,71449.0
4.37,71720.0
4.395,71989.0
4.393,72262.0
4.436,72533.0
4.406,72804.0
4.396,73076.0
4.391,73348.0
4.405,73618.0
4.496,73888.0
4.504,74158.0
4.7,74429.0
4.647,74701.0
4.681,74972.0
4.642,75244.0
4.716,75516.0
4.697,75788.0
4.693,76058.0
4.745,76328.0
4.828,76599.0
4.816,76868.0
4.876,77141.0
4.937,77415.0
4.906,77685.0
5.032,77959.0
