Current (mA),Time (ms)
0.0,95.0
1.358,10285.0
1.284,10556.0
1.243,10830.0
1.231,11103.0
1.249,11374.0
1.289,11646.0
1.334,11918.0
1.385,12190.0
1.436,12460.0
1.486,12732.0
1.531,13005.0
1.568,13277.0
1.6,13548.0
1.626,13821.0
1.644,14093.0
1.658,14366.0
1.664,14638.0
1.663,14910.0
1.65,15181.0
1.627,15452.0
1.597,15723.0
1.567,15996.0
1.541,16268.0
1.519,16543.0
1.503,16817.0
1.489,17091.0
1.484,17362.0
1.483,17634.0
1.515,17905.0
1.517,18178.0
1.526,18450.0
1.546,18723.0
1.548,18994.0
1.574,19265.0
1.588,19537.0
1.563,19809.0
1.596,20081.0
1.59,20354.0
1.606,20626.0
1.614,20896.0
1.632,21169.0
1.635,21441.0
1.65,21712.0
1.646,21983.0
1.674,22254.0
1.686,22526.0
1.695,22798.0
1.716,23071.0
1.73,23343.0
1.779,23616.0
1.752,23887.0
1.77,24159.0
1.798,24428.0
1.801,24702.0
1.842,24971.0
1.873,25243.0
1.862,25513.0
1.907,25785.0
1.902,26056.0
1.932,26329.0
1.945,26600.0
1.978,26871.0
1.987,27142.0
2.028,27415.0
2.094,27685.0
2.124,27957.0
2.109,28229.0
2.134,28498.0
2.161,28769.0
2.177,29041.0
2.215,29313.0
2.257,29585.0
2.269,29856.0
2.301,30128.0
2.318,30398.0
2.311,30670.0
2.373,30941.0
2.404,31212.0
2.436,31483.0
2.457,31755.0
2.533,32027.0
2.575,32300.0
2.629,32571.0
2.673,32842.0
2.699,33115.0
2.734,33388.0
2.747,33658.0
2.738,33931.0
2.827,34203.0
2.951,34477.0
3.036,34748.0
3.134,35020.0
3.199,35291.0
3.295,35564.0
3.324,35838.0
3.311,36111.0
3.334,36383.0
3.356,36655.0
3.37,36925.0
3.469,37198.0
3.65,37471.0
3.865,37744.0
3.851,38017.0
4.094,38290.0
4.115,38563.0
4.094,38836.0
4.483,39108.0
4.597,39382.0
4.639,39656.0
4.883,39927.0
4.683,40201.0
4.755,40474.0
4.795,40746.0
4.999,41018.0
4.977,41292.0
5.11,41564.0
