Current (mA),Time (ms)
0.0,84.0
0.842,10279.0
0.994,10548.0
1.004,10818.0
1.0,11089.0
0.993,11362.0
0.984,11633.0
0.975,11902.0
0.967,12175.0
0.962,12446.0
0.961,12715.0
0.962,12987.0
0.962,13257.0
0.961,13529.0
0.959,13799.0
0.955,14070.0
0.949,14342.0
0.938,14612.0
0.919,14883.0
0.898,15156.0
0.875,15427.0
0.85,15697.0
0.821,15970.0
0.795,16239.0
0.77,16513.0
0.741,16786.0
0.718,17056.0
0.699,17329.0
0.678,17599.0
0.655,17871.0
0.636,18141.0
0.619,18414.0
0.604,18686.0
0.589,18959.0
0.574,19230.0
0.56,19504.0
0.547,19772.0
0.534,20046.0
0.521,20317.0
0.508,20589.0
0.494,20861.0
0.479,21134.0
0.468,21406.0
0.459,21673.0
0.453,21947.0
0.447,22218.0
0.442,22492.0
0.436,22763.0
0.429,23033.0
0.425,23304.0
0.421,23574.0
0.417,23846.0
0.415,24118.0
0.416,24387.0
0.418,24658.0
0.42,24927.0
0.421,25199.0
0.423,25469.0
0.426,25741.0
0.427,26012.0
0.429,26285.0
0.432,26558.0
0.433,26858.0
0.435,27127.0
0.437,27397.0
0.465,27670.0
0.465,27942.0
0.471,28212.0
0.472,28484.0
0.471,28754.0
0.475,29025.0
0.474,29298.0
0.478,29571.0
0.479,29843.0
0.483,30117.0
0.483,30389.0
0.486,30660.0
0.489,30932.0
0.487,31203.0
0.487,31473.0
0.491,31745.0
0.493,32016.0
0.492,32287.0
0.496,32557.0
0.498,32830.0
0.499,33100.0
0.499,33369.0
0.497,33639.0
0.506,33911.0
0.506,34184.0
0.501,34457.0
0.505,34729.0
0.505,35001.0
0.505,35271.0
0.503,35542.0
0.511,35813.0
0.504,36085.0
0.513,36355.0
0.518,36627.0
0.512,36898.0
0.512,37170.0
0.517,37440.0
0.514,37711.0
0.512,37984.0
0.511,38253.0
0.507,38522.0
0.51,38793.0
0.51,39064.0
0.517,39339.0
0.517,39611.0
0.516,39881.0
0.516,40155.0
0.513,40429.0
0.509,40701.0
0.512,40972.0
0.518,41242.0
0.51,41515.0
0.513,41787.0
0.518,42059.0
0.517,42332.0
0.523,42604.0
0.518,42876.0
0.576,43149.0
0.568,43421.0
0.564,43692.0
0.571,43964.0
0.587,44235.0
0.68,44506.0
0.707,44779.0
0.733,45050.0
0.734,45321.0
0.756,45593.0
0.75,45861.0
0.808,46131.0
0.755,46404.0
0.807,46675.0
0.785,46946.0
0.775,47218.0
0.786,47491.0
0.81,47764.0
0.766,48034.0
0.774,48306.0
0.874,48578.0
0.919,48848.0
0.845,49120.0
0.845,49391.0
0.838,49665.0
0.931,49936.0
0.96,50206.0
0.945,50480.0
1.055,50751.0
1.09,51022.0
1.019,51296.0
1.122,51569.0
1.257,51841.0
1.337,52113.0
1.319,52386.0
1.328,52658.0
1.343,52927.0
1.301,53198.0
1.404,53470.0
1.362,53745.0
1.392,54016.0
1.495,54290.0
1.376,54558.0
1.594,54831.0
1.546,55104.0
1.529,55375.0
1.638,55648.0
1.462,55921.0
1.569,56194.0
1.578,56467.0
1.653,56740.0
1.676,57011.0
1.646,57282.0
1.638,57554.0
1.716,57826.0
1.819,58099.0
2.099,58369.0
2.009,58639.0
2.048,58911.0
2.051,59183.0
2.105,59454.0
2.106,59724.0
2.171,59996.0
2.235,60267.0
2.309,60536.0
2.396,60808.0
2.458,61078.0
2.468,61347.0
2.44,61616.0
2.456,61888.0
2.393,62159.0
2.52,62429.0
2.505,62700.0
2.385,62971.0
2.563,63244.0
2.471,63512.0
2.613,63781.0
2.798,64054.0
2.815,64326.0
2.859,64597.0
2.865,64869.0
3.082,65141.0
3.125,65414.0
3.09,65685.0
3.022,65957.0
3.147,66230.0
3.128,66504.0
3.136,66777.0
3.13,67054.0
3.179,67326.0
3.221,67599.0
3.288,67869.0
3.45,68140.0
3.392,68414.0
3.532,68689.0
3.226,68961.0
3.542,69234.0
3.591,69510.0
3.595,69783.0
3.617,70055.0
3.868,70325.0
3.664,70600.0
3.881,70871.0
3.977,71143.0
4.256,71415.0
4.196,71685.0
4.211,71957.0
4.348,72232.0
4.268,72503.0
4.363,72774.0
4.576,73048.0
4.611,73319.0
4.441,73592.0
4.352,73864.0
4.619,74136.0
4.866,74411.0
4.965,74683.0
5.132,74956.0
