Current (mA),Time (ms)
0.0,2789.0
1.254,16993.0
1.564,21207.0
1.604,25330.0
1.58,29572.0
1.548,33715.0
1.53,37913.0
1.502,42074.0
1.478,46289.0
1.452,50492.0
1.428,54720.0
1.405,58919.0
1.383,63128.0
1.357,67307.0
1.34,71454.0
1.324,75630.0
1.3,79871.0
1.285,84225.0
1.263,89030.0
1.245,93844.0
1.175,103891.0
1.12,120252.0
1.089,136547.0
1.063,152837.0
1.043,169112.0
1.03,185339.0
1.111,201526.0
1.123,217874.0
1.21,234126.0
1.259,250548.0
1.423,267196.0
1.453,283368.0
1.5,299943.0
1.553,316412.0
1.641,332840.0
1.708,349125.0
1.734,365403.0
1.746,381692.0
2.016,398243.0
2.022,414546.0
2.101,430844.0
2.107,447201.0
2.071,463490.0
2.154,479748.0
2.37,496031.0
2.595,512296.0
2.928,528606.0
3.093,544857.0
3.199,561107.0
3.331,577528.0
3.388,593809.0
3.503,610200.0
3.63,626483.0
3.758,642716.0
3.734,658964.0
3.878,675453.0
4.154,691777.0
4.308,708083.0
4.29,724352.0
4.488,740638.0
4.695,756927.0
4.576,773509.0
4.799,789800.0
4.96,806102.0
5.011,822397.0
