Current (mA),Time (ms)
0.0,95.0
2.232,10289.0
2.168,10560.0
2.206,10832.0
2.286,11105.0
2.373,11375.0
2.449,11646.0
2.527,11918.0
2.616,12190.0
2.706,12464.0
2.801,12737.0
2.835,13010.0
2.868,13279.0
2.901,13552.0
2.921,13822.0
2.937,14094.0
2.959,14365.0
2.981,14638.0
3.001,14908.0
3.019,15180.0
3.032,15452.0
3.04,15723.0
3.044,15995.0
3.045,16267.0
3.044,16539.0
3.043,16814.0
3.039,17083.0
3.033,17354.0
3.026,17626.0
3.017,17896.0
3.007,18171.0
2.995,18443.0
2.983,18715.0
2.971,18985.0
2.96,19256.0
2.949,19527.0
2.939,19798.0
2.93,20070.0
2.921,20341.0
2.912,20612.0
2.904,20882.0
2.897,21155.0
2.889,21425.0
2.88,21697.0
2.872,21968.0
2.925,22240.0
2.926,22512.0
2.92,22783.0
2.981,23054.0
2.966,23326.0
2.95,23598.0
2.945,23869.0
2.939,24139.0
2.934,24412.0
2.929,24684.0
2.924,24957.0
2.92,25229.0
2.915,25500.0
2.91,25771.0
2.906,26044.0
2.902,26315.0
2.894,26587.0
2.894,26861.0
2.892,27131.0
2.887,27403.0
2.881,27674.0
2.875,27946.0
2.87,28219.0
2.868,28489.0
2.86,28763.0
2.854,29035.0
2.85,29307.0
2.847,29580.0
2.841,29852.0
2.836,30124.0
2.837,30396.0
2.835,30667.0
2.847,30940.0
2.851,31213.0
2.879,31485.0
2.88,31756.0
2.878,32029.0
2.874,32299.0
2.874,32570.0
2.872,32842.0
2.868,33115.0
2.868,33385.0
2.867,33657.0
2.866,33926.0
2.868,34197.0
2.869,34468.0
2.868,34738.0
2.875,35011.0
2.873,35283.0
2.871,35554.0
2.874,35823.0
2.872,36094.0
2.87,36365.0
2.868,36638.0
2.864,36909.0
2.87,37182.0
2.869,37452.0
2.869,37722.0
2.864,37995.0
2.859,38269.0
2.856,38539.0
2.855,38811.0
2.853,39083.0
2.851,39355.0
2.853,39627.0
2.857,39900.0
2.86,40174.0
2.868,40448.0
2.866,40721.0
2.87,40990.0
2.872,41261.0
2.872,41533.0
2.881,41804.0
2.88,42076.0
2.873,42349.0
2.866,42621.0
2.866,42891.0
2.864,43163.0
2.862,43437.0
2.86,43709.0
2.861,43982.0
2.864,44253.0
2.863,44526.0
2.861,44797.0
2.859,45070.0
2.857,45342.0
2.856,45612.0
2.861,45886.0
2.868,46157.0
2.869,46427.0
2.877,46699.0
2.877,46969.0
2.874,47240.0
2.87,47509.0
2.87,47779.0
2.867,48050.0
2.862,48322.0
2.865,48593.0
2.863,48864.0
2.858,49137.0
2.86,49412.0
2.855,49684.0
2.851,49957.0
2.853,50229.0
2.854,50500.0
2.856,50769.0
2.857,51043.0
2.856,51314.0
2.859,51585.0
2.866,51856.0
2.876,52128.0
2.879,52399.0
2.879,52670.0
2.875,52940.0
2.873,53211.0
2.881,53484.0
2.874,53755.0
2.879,54027.0
2.882,54298.0
2.875,54571.0
2.876,54842.0
2.875,55115.0
2.876,55387.0
2.876,55658.0
2.877,55930.0
2.869,56202.0
2.874,56473.0
2.882,56743.0
2.89,57016.0
2.89,57287.0
2.887,57557.0
2.888,57828.0
2.887,58100.0
2.89,58373.0
2.884,58648.0
2.884,58921.0
2.89,59192.0
2.895,59465.0
2.898,59736.0
2.904,60010.0
2.912,60280.0
2.912,60552.0
2.913,60822.0
2.918,61095.0
2.921,61368.0
2.917,61639.0
2.919,61912.0
2.922,62184.0
2.928,62454.0
2.926,62726.0
2.93,62997.0
2.931,63269.0
2.938,63538.0
2.944,63809.0
2.955,64083.0
2.952,64355.0
2.95,64624.0
2.953,64893.0
2.967,65165.0
2.972,65437.0
2.971,65709.0
2.98,65983.0
2.986,66253.0
2.981,66527.0
2.981,66799.0
2.976,67070.0
2.977,67341.0
2.971,67612.0
2.967,67884.0
2.97,68157.0
2.965,68427.0
2.966,68696.0
2.978,68969.0
3.056,69240.0
3.095,69512.0
3.11,69783.0
3.117,70055.0
3.131,70326.0
3.13,70597.0
3.145,70870.0
3.144,71141.0
3.152,71411.0
3.157,71682.0
3.16,71953.0
3.171,72223.0
3.172,72496.0
3.202,72767.0
3.23,73039.0
3.241,73311.0
3.244,73583.0
3.249,73854.0
3.259,74126.0
3.353,74397.0
3.373,74670.0
3.372,74942.0
3.402,75212.0
3.392,75482.0
3.442,75754.0
