Current (mA),Time (ms)
0.0,93.0
2.466,10291.0
2.56,10562.0
2.58,10835.0
2.541,11108.0
2.504,11380.0
2.478,11654.0
2.455,11926.0
2.433,12197.0
2.421,12469.0
2.425,12740.0
2.451,13011.0
2.489,13285.0
2.535,13556.0
2.585,13829.0
2.636,14099.0
2.682,14372.0
2.726,14644.0
2.763,14916.0
2.795,15187.0
2.827,15460.0
2.862,15733.0
2.896,16004.0
2.937,16278.0
2.976,16549.0
3.016,16821.0
3.057,17093.0
3.101,17366.0
3.149,17638.0
3.201,17908.0
3.256,18181.0
3.315,18452.0
3.382,18726.0
3.453,18997.0
3.527,19269.0
3.684,19543.0
3.755,19815.0
3.852,20087.0
4.0,20358.0
4.072,20632.0
4.184,20905.0
4.292,21179.0
4.398,21451.0
4.514,21723.0
4.672,21994.0
4.799,22263.0
4.931,22534.0
5.175,22807.0
