Current (mA),Time (ms)
0.0,95.0
0.173,10290.0
0.229,10561.0
0.261,10832.0
0.281,11104.0
0.3,11375.0
0.32,11647.0
0.334,11920.0
0.379,12192.0
0.359,12464.0
0.43,12734.0
0.456,13007.0
0.461,13278.0
0.462,13547.0
0.457,13816.0
0.426,14088.0
0.409,14358.0
0.457,14627.0
0.419,14899.0
0.405,15172.0
0.413,15443.0
0.413,15715.0
0.451,15987.0
0.428,16258.0
0.422,16531.0
0.425,16805.0
0.427,17077.0
0.43,17347.0
0.434,17616.0
0.438,17889.0
0.442,18161.0
0.447,18433.0
0.451,18705.0
0.455,18976.0
0.46,19249.0
0.464,19519.0
0.468,19793.0
0.472,20062.0
0.477,20333.0
0.48,20607.0
0.484,20877.0
0.488,21150.0
0.491,21422.0
0.495,21693.0
0.498,21964.0
0.501,22234.0
0.505,22507.0
0.508,22780.0
0.511,23049.0
0.517,23322.0
0.521,23593.0
0.527,23867.0
0.532,24139.0
0.536,24412.0
0.541,24682.0
0.547,24954.0
0.554,25226.0
0.56,25495.0
0.566,25766.0
0.573,26036.0
0.581,26308.0
0.588,26578.0
0.596,26850.0
0.603,27121.0
0.611,27391.0
0.62,27664.0
0.629,27935.0
0.638,28207.0
0.647,28480.0
0.656,28750.0
0.666,29021.0
0.675,29294.0
0.686,29567.0
0.694,29839.0
0.704,30110.0
0.714,30381.0
0.723,30651.0
0.734,30921.0
0.745,31193.0
0.755,31464.0
0.765,31735.0
0.775,32007.0
0.786,32280.0
0.795,32554.0
0.805,32827.0
0.815,33098.0
0.824,33370.0
0.835,33640.0
0.844,33911.0
0.854,34180.0
0.862,34453.0
0.873,34722.0
0.883,34994.0
0.892,35267.0
0.901,35542.0
0.911,35817.0
0.921,36089.0
0.93,36360.0
0.939,36630.0
0.947,36902.0
0.957,37172.0
0.967,37441.0
0.976,37715.0
0.984,37987.0
0.993,38257.0
1.002,38529.0
1.011,38802.0
1.02,39073.0
1.028,39345.0
1.038,39615.0
1.047,39888.0
1.056,40158.0
1.064,40430.0
1.073,40701.0
1.082,40974.0
1.091,41248.0
1.101,41521.0
1.112,41792.0
1.122,42062.0
1.132,42335.0
1.142,42605.0
1.152,42879.0
1.161,43149.0
1.172,43420.0
1.182,43692.0
1.193,43965.0
1.204,44236.0
1.213,44508.0
1.224,44778.0
1.235,45050.0
1.247,45320.0
1.257,45591.0
1.268,45863.0
1.28,46133.0
1.293,46407.0
1.305,46678.0
1.316,46950.0
1.328,47221.0
1.341,47496.0
1.353,47766.0
1.365,48038.0
1.433,48313.0
1.448,48586.0
1.457,48859.0
1.466,49129.0
1.494,49399.0
1.492,49671.0
1.531,49943.0
1.549,50215.0
1.564,50488.0
1.545,50760.0
1.598,51031.0
1.636,51302.0
1.651,51573.0
1.644,51843.0
1.667,52115.0
1.674,52384.0
1.676,52657.0
1.71,52927.0
1.739,53200.0
1.743,53471.0
1.763,53743.0
1.781,54016.0
1.831,54288.0
1.839,54558.0
1.904,54830.0
2.0,55102.0
1.992,55375.0
1.996,55647.0
2.028,55921.0
2.072,56191.0
2.177,56464.0
2.204,56737.0
2.208,57009.0
2.219,57282.0
2.498,57556.0
2.526,57827.0
2.542,58100.0
2.813,58374.0
2.914,58645.0
2.954,58916.0
3.024,59189.0
3.052,59462.0
3.099,59734.0
3.181,60005.0
3.288,60276.0
3.374,60547.0
3.531,60820.0
3.789,61092.0
3.886,61364.0
4.184,61635.0
4.736,61908.0
4.818,62181.0
4.938,62455.0
5.362,62728.0
