Current (mA),Time (ms)
0.0,96.0
0.129,10290.0
0.137,10563.0
0.144,10837.0
0.14,11110.0
0.151,11384.0
0.146,11690.0
0.144,11966.0
0.145,12237.0
0.149,12510.0
0.155,12783.0
0.159,13053.0
0.142,13324.0
0.151,13595.0
0.159,13869.0
0.152,14142.0
0.152,14412.0
0.161,14684.0
0.166,14955.0
0.172,15228.0
0.16,15501.0
0.166,15772.0
0.166,16042.0
0.168,16312.0
0.183,16586.0
0.186,16861.0
0.188,17132.0
0.197,17404.0
0.197,17676.0
0.2,17950.0
0.204,18221.0
0.198,18492.0
0.198,18763.0
0.203,19033.0
0.207,19304.0
0.213,19577.0
0.221,19849.0
0.225,20120.0
0.226,20391.0
0.228,20659.0
0.229,20952.0
0.231,21225.0
0.231,21498.0
0.235,21767.0
0.234,22039.0
0.236,22309.0
0.237,22579.0
0.236,22852.0
0.238,23122.0
0.242,23395.0
0.241,23665.0
0.24,23936.0
0.243,24209.0
0.246,24482.0
0.243,24750.0
0.248,25022.0
0.247,25294.0
0.25,25566.0
0.249,25839.0
0.246,26108.0
0.252,26380.0
0.247,26652.0
0.254,26924.0
0.255,27195.0
0.257,27469.0
0.25,27740.0
0.258,28012.0
0.258,28282.0
0.26,28553.0
0.261,28823.0
0.256,29093.0
0.271,29366.0
0.273,29638.0
0.272,29911.0
0.277,30183.0
0.276,30454.0
0.281,30726.0
0.277,30997.0
0.284,31269.0
0.282,31542.0
0.287,31817.0
0.289,32088.0
0.291,32360.0
0.293,32632.0
0.294,32904.0
0.298,33176.0
0.303,33447.0
0.295,33718.0
0.3,33989.0
0.307,34257.0
0.303,34531.0
0.3,34801.0
0.309,35072.0
0.309,35344.0
0.301,35614.0
0.307,35885.0
0.311,36159.0
0.301,36430.0
0.311,36701.0
0.311,36971.0
0.305,37245.0
0.307,37515.0
0.309,37787.0
0.306,38061.0
0.312,38334.0
0.311,38606.0
0.31,38877.0
0.305,39177.0
0.311,39446.0
0.302,39717.0
0.315,39989.0
0.309,40260.0
0.32,40532.0
0.316,40801.0
0.312,41071.0
0.316,41343.0
0.312,41614.0
0.313,41885.0
0.319,42156.0
0.32,42428.0
0.318,42700.0
0.32,42970.0
0.318,43241.0
0.322,43511.0
0.321,43784.0
0.326,44059.0
0.324,44332.0
0.325,44607.0
0.33,44880.0
0.334,45150.0
0.328,45423.0
0.33,45693.0
0.335,45963.0
0.334,46235.0
0.335,46508.0
0.338,46780.0
0.339,47053.0
0.342,47327.0
0.521,47599.0
0.553,47870.0
0.584,48141.0
0.578,48411.0
0.556,48682.0
0.55,48950.0
0.559,49223.0
0.864,49496.0
0.785,49767.0
0.885,50036.0
0.909,50310.0
1.321,50578.0
1.409,51002.0
1.413,51273.0
1.316,51543.0
1.574,51814.0
2.364,52106.0
2.591,52376.0
2.893,52648.0
3.082,52919.0
3.255,53190.0
3.442,53462.0
3.58,53735.0
3.763,54006.0
3.949,54276.0
3.924,54547.0
4.34,54821.0
4.61,55094.0
5.197,55365.0
