Current (mA),Time (ms)
0.0,393.0
0.431,10579.0
0.491,10848.0
0.513,11119.0
0.515,11392.0
0.584,11664.0
0.582,11937.0
0.565,12209.0
0.592,12481.0
0.616,12754.0
0.662,13024.0
0.643,13296.0
0.676,13566.0
0.643,13838.0
0.705,14110.0
0.747,14382.0
0.709,14654.0
0.708,14924.0
0.707,15195.0
0.727,15466.0
0.766,15737.0
0.772,16008.0
0.782,16278.0
0.782,16550.0
0.774,16822.0
0.767,17094.0
0.758,17367.0
0.764,17637.0
0.776,17908.0
0.755,18180.0
0.76,18450.0
0.75,18721.0
0.758,18993.0
0.74,19262.0
0.744,19531.0
0.745,19803.0
0.743,20075.0
0.749,20346.0
0.75,20618.0
0.75,20892.0
0.754,21160.0
0.759,21432.0
0.763,21705.0
0.768,21978.0
0.775,22250.0
0.78,22520.0
0.785,22792.0
0.79,23062.0
0.794,23332.0
0.799,23603.0
0.805,23876.0
0.81,24152.0
0.816,24426.0
0.82,24698.0
0.824,24967.0
0.83,25240.0
0.836,25509.0
0.839,25780.0
0.845,26053.0
0.851,26323.0
0.854,26596.0
0.861,26867.0
0.866,27137.0
0.874,27412.0
0.882,27682.0
0.888,27956.0
0.896,28227.0
0.903,28500.0
0.909,28774.0
0.918,29045.0
0.928,29317.0
0.937,29589.0
0.949,29860.0
0.959,30131.0
0.97,30403.0
1.46,30673.0
1.463,30945.0
1.487,31220.0
1.479,31492.0
1.468,31763.0
1.447,32032.0
1.503,32302.0
1.582,32575.0
1.601,32846.0
1.638,33119.0
1.893,33391.0
1.873,33660.0
2.021,33933.0
2.258,34202.0
2.518,34474.0
2.526,34748.0
2.431,35019.0
2.428,35292.0
2.465,35562.0
2.773,35834.0
2.832,36105.0
2.967,36377.0
2.92,36649.0
3.061,36921.0
3.321,37190.0
3.523,37464.0
3.864,37736.0
4.264,38009.0
4.831,38281.0
5.155,38554.0
