Current (mA),Time (ms)
0.0,2755.0
0.52,16842.0
0.88,20959.0
0.907,25155.0
0.902,29343.0
0.909,33566.0
0.917,37772.0
0.927,41986.0
0.943,46165.0
0.961,50296.0
0.983,54492.0
1.009,58689.0
1.038,62885.0
1.069,67096.0
1.098,71286.0
1.124,75473.0
1.158,79604.0
1.188,83769.0
1.198,87978.0
1.225,92160.0
1.244,96349.0
1.262,100560.0
1.27,104729.0
1.271,108837.0
1.271,112986.0
1.247,117191.0
1.245,121403.0
1.575,125586.0
1.69,129776.0
1.738,134002.0
1.767,138128.0
1.837,142320.0
1.844,146524.0
1.814,150724.0
1.835,154942.0
1.801,159143.0
1.805,163356.0
1.784,167523.0
1.772,171641.0
1.729,175783.0
1.7,179955.0
1.63,184164.0
1.707,188357.0
1.699,192564.0
1.688,196726.0
1.67,200833.0
1.648,204989.0
1.616,209196.0
1.616,213396.0
1.614,217607.0
1.551,221817.0
1.613,225992.0
1.589,230113.0
1.587,234287.0
1.596,238504.0
1.587,242663.0
1.547,246858.0
1.503,251045.0
1.495,255246.0
1.483,259387.0
1.447,263527.0
1.435,267714.0
1.438,271912.0
1.428,276115.0
1.451,280291.0
1.505,284491.0
1.487,288636.0
1.499,292812.0
1.506,296995.0
1.509,301171.0
1.524,305376.0
1.505,309570.0
1.504,313765.0
1.495,317915.0
1.508,322065.0
1.506,326288.0
1.494,330485.0
1.488,334699.0
1.473,338897.0
1.495,343109.0
1.524,347253.0
1.525,351406.0
1.546,355611.0
1.551,359803.0
1.57,363992.0
1.529,368206.0
1.55,372404.0
1.565,376550.0
1.575,380640.0
1.588,384842.0
1.607,389038.0
1.655,393232.0
1.683,397446.0
1.696,401646.0
1.71,405816.0
1.786,409955.0
1.805,414130.0
1.86,418334.0
1.898,422447.0
1.899,426575.0
1.95,430831.0
2.07,434999.0
2.112,439181.0
2.188,443346.0
2.249,447573.0
2.21,451745.0
2.231,455866.0
2.376,460032.0
2.407,464104.0
2.466,468194.0
2.508,472284.0
2.435,476434.0
2.512,480605.0
2.518,484781.0
2.508,488938.0
2.565,493115.0
2.563,497283.0
2.578,501460.0
2.661,505651.0
2.761,509856.0
2.783,514047.0
2.836,518168.0
2.852,522312.0
2.873,526446.0
2.944,530603.0
3.018,534785.0
3.064,538935.0
3.136,543117.0
3.171,547318.0
3.115,551494.0
3.189,555706.0
3.235,559903.0
3.257,564060.0
3.363,568245.0
3.407,572432.0
3.532,576595.0
3.52,580779.0
3.616,584973.0
3.843,589175.0
3.872,593326.0
3.933,597481.0
3.986,601692.0
3.964,605880.0
4.028,610042.0
4.093,614224.0
4.121,618401.0
4.263,622569.0
4.51,626742.0
4.641,630917.0
4.671,635103.0
4.703,639254.0
4.79,643433.0
4.892,647587.0
4.963,651760.0
5.002,655932.0
