Current (mA),Time (ms)
0.0,94.0
0.317,10295.0
0.342,10567.0
0.373,10838.0
0.326,11109.0
0.388,11382.0
0.392,11653.0
0.412,11922.0
0.341,12197.0
0.321,12468.0
0.326,12740.0
0.335,13013.0
0.432,13287.0
0.346,13560.0
0.445,13832.0
0.353,14104.0
0.361,14377.0
0.366,14650.0
0.378,14922.0
0.382,15194.0
0.386,15466.0
0.39,15737.0
0.394,16009.0
0.4,16279.0
0.398,16551.0
0.402,16822.0
0.405,17094.0
0.412,17364.0
0.412,17635.0
0.424,17909.0
0.432,18182.0
0.438,18453.0
0.441,18725.0
0.445,18995.0
0.449,19267.0
0.453,19537.0
0.456,19810.0
0.458,20082.0
0.463,20354.0
0.468,20627.0
0.473,20897.0
0.477,21169.0
0.481,21440.0
0.486,21710.0
0.49,21982.0
0.494,22253.0
0.5,22526.0
0.505,22796.0
0.509,23067.0
0.514,23339.0
0.519,23611.0
0.524,23884.0
0.528,24159.0
0.534,24430.0
0.539,24701.0
0.543,24972.0
0.549,25244.0
0.555,25516.0
0.56,25786.0
0.566,26057.0
0.573,26331.0
0.578,26604.0
0.584,26876.0
0.591,27159.0
0.597,27430.0
0.604,27701.0
0.611,27973.0
0.617,28243.0
0.624,28515.0
0.63,28786.0
0.639,29057.0
0.646,29327.0
0.653,29599.0
0.661,29871.0
0.668,30142.0
0.675,30412.0
0.684,30684.0
0.691,30954.0
0.699,31223.0
0.708,31495.0
0.716,31766.0
0.725,32042.0
0.735,32314.0
0.743,32585.0
0.752,32856.0
0.762,33128.0
0.771,33400.0
0.781,33671.0
0.791,33943.0
0.801,34216.0
0.81,34489.0
0.821,34759.0
0.834,35032.0
0.844,35304.0
0.856,35574.0
0.866,35848.0
0.879,36121.0
0.89,36395.0
0.9,36666.0
0.912,36938.0
0.926,37210.0
1.111,37482.0
1.068,37906.0
1.088,38176.0
1.098,38448.0
1.416,38722.0
1.455,38994.0
1.438,39264.0
1.494,39534.0
1.797,39806.0
1.879,40077.0
1.884,40346.0
1.833,40619.0
1.937,40890.0
1.841,41162.0
1.789,41434.0
2.008,41704.0
2.108,41975.0
2.254,42247.0
2.481,42520.0
3.139,42792.0
3.253,43065.0
3.243,43337.0
3.932,43611.0
4.119,43882.0
4.402,44157.0
4.685,44430.0
4.862,44703.0
5.336,44974.0
