Current (mA),Time (ms)
0.0,98.0
0.737,10296.0
0.78,10568.0
0.788,10839.0
0.783,11111.0
0.776,11382.0
0.771,11654.0
0.767,11927.0
0.764,12198.0
0.76,12469.0
0.756,12741.0
0.753,13013.0
0.749,13284.0
0.746,13554.0
0.743,13824.0
0.741,14098.0
0.74,14368.0
0.741,14639.0
0.744,14909.0
0.748,15182.0
0.754,15450.0
0.762,15723.0
0.772,15994.0
0.781,16266.0
0.791,16537.0
0.802,16806.0
0.813,17078.0
0.824,17349.0
0.835,17621.0
0.845,17893.0
0.857,18167.0
0.869,18440.0
0.882,18746.0
0.893,19018.0
0.905,19288.0
0.916,19559.0
0.927,19831.0
0.938,20103.0
0.949,20373.0
0.958,20646.0
0.967,20917.0
0.976,21189.0
0.985,21459.0
0.995,21732.0
1.004,22005.0
1.013,22277.0
1.022,22547.0
1.031,22817.0
1.039,23089.0
1.048,23362.0
1.057,23634.0
1.066,23907.0
1.075,24176.0
1.085,24450.0
1.095,24721.0
1.105,24992.0
1.115,25263.0
1.125,25534.0
1.136,25806.0
1.147,26076.0
1.158,26349.0
1.169,26619.0
1.181,26915.0
1.192,27186.0
1.204,27455.0
1.215,27726.0
1.225,27997.0
1.238,28268.0
1.249,28541.0
1.261,28810.0
1.283,29081.0
1.293,29352.0
1.296,29622.0
1.314,29894.0
1.328,30167.0
1.338,30436.0
1.371,30708.0
1.401,30979.0
1.418,31249.0
1.429,31520.0
1.44,31792.0
1.45,32065.0
1.465,32335.0
1.52,32607.0
1.53,32878.0
1.551,33149.0
1.579,33419.0
1.587,33688.0
1.629,33961.0
1.636,34232.0
1.654,34504.0
1.655,34774.0
1.708,35048.0
1.724,35319.0
1.726,35591.0
1.76,35865.0
1.785,36137.0
1.793,36410.0
1.86,36682.0
1.876,36952.0
1.891,37225.0
1.928,37497.0
2.02,37770.0
2.062,38041.0
2.068,38315.0
2.068,38584.0
2.146,38857.0
2.145,39129.0
2.188,39403.0
2.224,39674.0
2.294,39943.0
2.401,40218.0
2.437,40490.0
2.629,40761.0
2.596,41032.0
2.638,41304.0
2.785,41576.0
2.798,41848.0
2.827,42117.0
2.82,42388.0
2.883,42662.0
3.018,42936.0
3.192,43211.0
3.193,43484.0
3.161,43762.0
3.256,44033.0
3.288,44307.0
3.326,44578.0
3.37,44856.0
3.448,45130.0
3.676,45401.0
3.768,45670.0
3.845,45944.0
3.77,46216.0
3.891,46499.0
3.835,46785.0
3.899,47058.0
3.95,47331.0
4.015,47602.0
4.116,47877.0
4.122,48150.0
4.342,48421.0
4.366,48695.0
4.66,48971.0
5.178,49245.0
