Current (mA),Time (ms)
0.0,95.0
3.154,10283.0
3.162,10554.0
3.288,10823.0
3.292,11094.0
3.346,11366.0
3.448,11636.0
3.552,11908.0
3.648,12180.0
3.74,12453.0
3.813,12722.0
3.868,12995.0
3.907,13267.0
3.934,13537.0
3.954,13809.0
3.969,14078.0
3.976,14348.0
3.977,14620.0
3.973,14890.0
3.964,15161.0
3.95,15433.0
3.932,15706.0
3.911,15976.0
3.888,16247.0
3.861,16517.0
3.835,16788.0
3.805,17061.0
3.775,17332.0
3.742,17603.0
3.71,17873.0
3.678,18145.0
3.646,18418.0
3.618,18690.0
3.594,18962.0
3.563,19234.0
3.533,19505.0
3.506,19777.0
3.481,20047.0
3.456,20320.0
3.433,20591.0
3.413,20863.0
3.393,21135.0
3.376,21407.0
3.357,21680.0
3.342,21950.0
3.329,22220.0
3.317,22493.0
3.307,22769.0
3.295,23039.0
3.285,23309.0
3.274,23579.0
3.272,23851.0
3.282,24122.0
3.281,24394.0
3.281,24665.0
3.28,24935.0
3.279,25204.0
3.283,25476.0
3.284,25747.0
3.277,26019.0
3.277,26291.0
3.273,26562.0
3.284,26835.0
3.282,27106.0
3.278,27378.0
3.284,27650.0
3.309,27921.0
3.38,28191.0
3.367,28462.0
3.361,28735.0
3.356,29008.0
3.356,29282.0
3.358,29553.0
3.375,29824.0
3.367,30096.0
3.376,30367.0
3.37,30637.0
3.366,30909.0
3.367,31183.0
3.367,31454.0
3.365,31727.0
3.37,31996.0
3.368,32268.0
3.361,32542.0
3.37,32812.0
3.37,33082.0
3.367,33351.0
3.366,33625.0
3.365,33896.0
3.399,34167.0
3.443,34440.0
3.447,34711.0
3.469,34981.0
3.468,35252.0
3.463,35524.0
3.455,35795.0
3.454,36067.0
3.448,36339.0
3.437,36611.0
3.447,36883.0
3.45,37152.0
3.458,37424.0
3.47,37696.0
3.463,37968.0
3.469,38239.0
3.486,38513.0
3.524,38785.0
3.521,39056.0
3.516,39325.0
3.511,39597.0
3.513,39871.0
3.505,40143.0
3.492,40413.0
3.496,40684.0
3.488,40954.0
3.489,41223.0
3.493,41497.0
3.484,41770.0
3.475,42041.0
3.463,42313.0
3.466,42584.0
3.464,42855.0
3.467,43126.0
3.466,43397.0
3.468,43666.0
3.464,43937.0
3.468,44208.0
3.477,44480.0
3.47,44751.0
3.461,45025.0
3.451,45297.0
3.444,45569.0
3.44,45840.0
3.435,46109.0
3.434,46381.0
3.432,46650.0
3.433,46922.0
3.431,47193.0
3.435,47465.0
3.447,47736.0
3.449,48008.0
3.445,48277.0
3.44,48549.0
3.431,48819.0
3.42,49088.0
3.414,49359.0
3.405,49628.0
3.403,49898.0
3.398,50170.0
3.406,50442.0
3.418,50712.0
3.409,50982.0
3.41,51255.0
3.41,51527.0
3.487,51798.0
3.503,52070.0
3.495,52341.0
3.489,52613.0
3.481,52883.0
3.466,53155.0
3.46,53429.0
3.482,53700.0
3.462,53973.0
3.45,54245.0
3.449,54517.0
3.446,54790.0
3.438,55061.0
3.433,55331.0
