Current (mA),Time (ms)
0.0,109.0
2.867,10304.0
2.511,10577.0
2.498,10848.0
2.528,11120.0
2.564,11392.0
2.617,11663.0
2.678,11934.0
2.741,12205.0
2.806,12476.0
2.866,12746.0
2.925,13018.0
2.979,13289.0
3.027,13563.0
3.071,13835.0
3.109,14104.0
3.143,14374.0
3.17,14645.0
3.195,14917.0
3.216,15190.0
3.228,15462.0
3.239,15735.0
3.245,16007.0
3.249,16277.0
3.251,16549.0
3.25,16820.0
3.249,17092.0
3.247,17365.0
3.243,17637.0
3.234,17910.0
3.226,18178.0
3.216,18451.0
3.206,18722.0
3.195,18994.0
3.186,19264.0
3.177,19535.0
3.165,19807.0
3.153,20082.0
3.142,20354.0
3.13,20625.0
3.119,20895.0
3.108,21168.0
3.095,21440.0
3.089,21712.0
3.077,21984.0
3.067,22254.0
3.056,22525.0
3.05,22795.0
3.042,23067.0
3.035,23337.0
3.03,23610.0
3.025,23880.0
3.019,24153.0
3.017,24425.0
3.013,24698.0
3.012,24973.0
3.011,25243.0
3.01,25514.0
3.009,25786.0
3.007,26057.0
3.005,26327.0
3.005,26600.0
3.007,26869.0
3.007,27139.0
3.003,27410.0
3.001,27679.0
3.003,27951.0
3.005,28224.0
3.009,28498.0
3.012,28770.0
3.022,29041.0
3.032,29314.0
3.04,29584.0
3.046,29858.0
3.057,30129.0
3.064,30402.0
3.071,30672.0
3.072,30941.0
3.07,31213.0
3.079,31487.0
3.08,31757.0
3.082,32030.0
3.083,32301.0
3.088,32573.0
3.096,32842.0
3.103,33115.0
3.11,33386.0
3.109,33661.0
3.113,33932.0
3.124,34205.0
3.126,34477.0
3.125,34748.0
3.13,35018.0
3.135,35287.0
3.146,35557.0
3.157,35829.0
3.171,36101.0
3.188,36372.0
3.2,36641.0
3.209,36911.0
3.211,37182.0
3.232,37451.0
3.244,37724.0
3.263,37997.0
3.281,38268.0
3.308,38541.0
3.31,38813.0
3.307,39085.0
3.308,39356.0
3.313,39628.0
3.316,39899.0
3.323,40169.0
3.318,40441.0
3.319,40715.0
3.326,40983.0
3.334,41253.0
3.347,41525.0
3.368,41797.0
3.416,42070.0
3.434,42341.0
3.448,42614.0
3.462,42886.0
3.511,43157.0
3.516,43431.0
3.505,43704.0
3.498,43976.0
3.498,44246.0
3.5,44519.0
3.497,44789.0
3.493,45062.0
3.495,45335.0
3.508,45607.0
3.527,45879.0
3.554,46151.0
3.573,46422.0
3.63,46691.0
3.648,46962.0
3.645,47234.0
3.744,47506.0
3.715,47779.0
3.629,48052.0
3.63,48325.0
3.637,48598.0
3.651,48867.0
3.649,49139.0
3.644,49410.0
3.659,49681.0
3.665,49952.0
3.676,50223.0
3.685,50494.0
3.701,50765.0
3.729,51038.0
3.748,51310.0
3.776,51581.0
3.784,51852.0
3.803,52125.0
3.811,52397.0
3.858,52670.0
3.901,52941.0
3.91,53211.0
3.919,53483.0
3.952,53752.0
3.975,54023.0
3.971,54294.0
3.952,54565.0
3.971,54836.0
3.967,55107.0
3.967,55377.0
4.001,55650.0
4.0,55921.0
3.989,56193.0
4.001,56462.0
3.98,56733.0
4.003,57004.0
4.044,57278.0
4.015,57550.0
4.022,57822.0
4.014,58093.0
4.028,58365.0
4.003,58638.0
4.017,58910.0
4.018,59181.0
4.03,59453.0
4.021,59723.0
4.05,59995.0
4.032,60267.0
4.024,60540.0
4.042,60818.0
4.049,61090.0
4.052,61362.0
4.043,61631.0
4.038,61903.0
4.04,62176.0
4.033,62449.0
4.029,62720.0
4.023,62991.0
4.033,63263.0
4.051,63534.0
4.047,63805.0
4.053,64077.0
4.063,64349.0
4.071,64622.0
4.065,64893.0
4.069,65164.0
4.064,65436.0
4.089,65706.0
4.086,65977.0
4.097,66249.0
4.084,66520.0
4.111,66793.0
4.128,67065.0
4.153,67336.0
4.206,67607.0
4.225,67880.0
4.322,68153.0
4.381,68426.0
4.344,68698.0
4.333,68970.0
4.443,69241.0
4.484,69513.0
4.534,69785.0
4.579,70058.0
4.623,70329.0
4.688,70602.0
4.717,70875.0
4.721,71149.0
4.73,71422.0
4.742,71694.0
4.832,71966.0
4.885,72238.0
4.969,72510.0
5.043,72782.0
