Current (mA),Time (ms)
Current (mA),Time (ms)
0.000,98.000
4.299,10291.000
3.873,10559.000
3.717,10829.000
3.923,11102.000
4.167,11370.000
4.352,11642.000
4.461,11914.000
4.511,12185.000
4.519,12457.000
4.504,12727.000
4.487,12997.000
4.479,13269.000
4.479,13540.000
4.485,13810.000
4.505,14080.000
4.533,14350.000
4.563,14621.000
4.596,14892.000
4.616,15165.000
4.638,15438.000
4.654,15709.000
4.677,15981.000
4.688,16252.000
4.705,16523.000
4.925,16795.000
4.976,17068.000
4.991,17339.000
4.996,17609.000
4.967,17880.000
5.006,18149.000
