Current (mA),Time (ms)
0.0,96.0
0.653,10294.0
0.71,10563.0
0.751,10833.0
0.789,11102.0
0.813,11373.0
0.847,11649.0
0.863,11917.0
0.898,12189.0
0.909,12459.0
0.927,12728.0
0.945,12997.0
0.96,13268.0
0.969,13537.0
0.997,13809.0
1.015,14080.0
1.03,14427.0
1.04,14698.0
1.046,14970.0
1.022,15240.0
1.007,15513.0
1.046,15784.0
1.08,16056.0
1.062,16328.0
1.019,16600.0
1.001,16871.0
1.041,17144.0
1.05,17416.0
1.022,17687.0
1.06,17959.0
1.05,18230.0
1.037,18503.0
1.081,18775.0
1.053,19048.0
1.065,19320.0
1.062,19593.0
1.101,19864.0
1.073,20135.0
1.084,20404.0
1.092,20676.0
1.097,20948.0
1.105,21222.0
1.117,21492.0
1.129,21764.0
1.138,22035.0
1.153,22307.0
1.169,22579.0
1.186,22852.0
1.203,23123.0
1.222,23395.0
1.239,23664.0
1.259,23936.0
1.28,24207.0
1.303,24477.0
1.512,24748.0
1.728,25018.0
2.199,25289.0
2.29,25563.0
2.767,25835.0
3.31,26108.0
3.561,26379.0
3.957,26653.0
4.307,26923.0
4.77,27195.0
5.678,27469.0
