Current (mA),Time (ms)
0.0,92.0
3.423,10283.0
3.277,10556.0
3.396,10829.0
3.732,11102.0
3.879,11375.0
3.989,11647.0
4.107,11919.0
4.214,12192.0
4.31,12464.0
4.393,12738.0
4.465,13009.0
4.527,13282.0
4.578,13552.0
4.619,13825.0
4.647,14093.0
4.659,14367.0
4.661,14638.0
4.652,14912.0
4.628,15184.0
4.603,15455.0
4.573,15728.0
4.537,16002.0
4.5,16272.0
4.464,16543.0
4.423,16815.0
4.385,17088.0
4.343,17361.0
4.304,17632.0
4.267,17904.0
4.229,18175.0
4.192,18446.0
4.154,18718.0
4.119,18989.0
4.086,19259.0
4.056,19533.0
4.026,19804.0
3.996,20075.0
3.971,20348.0
3.951,20618.0
3.933,20889.0
3.914,21160.0
3.897,21432.0
3.885,21702.0
3.874,21973.0
3.865,22241.0
3.855,22514.0
3.849,22787.0
3.84,23059.0
3.84,23331.0
3.841,23602.0
3.834,23873.0
3.832,24146.0
3.827,24417.0
3.826,24690.0
3.824,24960.0
3.82,25231.0
3.816,25503.0
3.81,25775.0
3.809,26046.0
3.813,26319.0
3.835,26590.0
3.826,26860.0
3.819,27132.0
3.813,27405.0
3.808,27676.0
3.801,27948.0
3.797,28219.0
3.793,28492.0
3.79,28764.0
3.79,29034.0
3.812,29304.0
3.815,29576.0
3.81,29846.0
3.808,30118.0
3.806,30389.0
3.799,30660.0
3.8,30933.0
3.796,31203.0
3.796,31476.0
3.787,31747.0
3.785,32017.0
3.792,32289.0
3.791,32562.0
3.794,32836.0
3.789,33111.0
3.787,33384.0
3.788,33656.0
3.786,33927.0
3.787,34199.0
3.793,34471.0
3.79,34742.0
3.786,35016.0
3.785,35288.0
3.779,35557.0
3.786,35829.0
3.805,36100.0
3.807,36374.0
3.803,36645.0
3.804,36916.0
3.813,37187.0
3.814,37461.0
3.81,37733.0
3.806,38004.0
3.801,38277.0
3.798,38548.0
3.797,38822.0
3.796,39094.0
3.821,39367.0
3.822,39639.0
3.819,39911.0
3.816,40183.0
3.818,40455.0
3.817,40728.0
3.813,41002.0
3.812,41272.0
3.807,41545.0
3.806,41818.0
3.807,42089.0
3.81,42361.0
3.809,42634.0
3.809,42904.0
3.809,43175.0
3.81,43448.0
3.819,43719.0
3.82,43992.0
3.815,44263.0
3.827,44534.0
3.847,44809.0
3.912,45082.0
3.919,45356.0
3.912,45628.0
3.907,45900.0
3.912,46172.0
3.908,46443.0
3.906,46714.0
3.916,46986.0
3.905,47257.0
3.912,47527.0
3.912,47800.0
3.914,48073.0
3.923,48346.0
3.923,48619.0
3.922,48891.0
3.924,49165.0
3.932,49435.0
3.939,49708.0
3.941,49981.0
3.95,50252.0
3.986,50523.0
3.991,50796.0
3.991,51070.0
3.988,51341.0
3.98,51615.0
3.974,51889.0
3.977,52159.0
3.982,52433.0
4.006,52704.0
4.032,52975.0
4.032,53245.0
4.054,53517.0
4.049,53789.0
4.046,54062.0
4.049,54335.0
4.052,54610.0
4.052,54882.0
4.054,55154.0
4.06,55425.0
4.059,55697.0
4.097,55966.0
4.084,56239.0
4.1,56512.0
4.111,56785.0
4.137,57056.0
4.139,57328.0
4.14,57603.0
4.173,57874.0
4.188,58147.0
4.205,58419.0
4.209,58690.0
4.207,58961.0
4.223,59233.0
4.377,59503.0
4.468,59776.0
4.553,60049.0
4.502,60319.0
4.505,60592.0
4.566,60868.0
4.62,61139.0
4.618,61411.0
4.652,61682.0
4.676,61953.0
4.862,62227.0
4.701,62499.0
4.912,62769.0
4.906,63042.0
4.919,63313.0
5.003,63586.0
