Current (mA),Time (ms)
0.0,95.0
0.621,10290.0
0.57,10563.0
0.542,10832.0
0.522,11105.0
0.505,11376.0
0.491,11659.0
0.479,11931.0
0.467,12202.0
0.456,12473.0
0.447,12745.0
0.441,13017.0
0.438,13289.0
0.438,13558.0
0.441,13827.0
0.447,14098.0
0.455,14371.0
0.464,14642.0
0.472,14915.0
0.481,15187.0
0.488,15457.0
0.495,15728.0
0.501,15998.0
0.506,16271.0
0.511,16542.0
0.515,16814.0
0.518,17087.0
0.522,17359.0
0.525,17629.0
0.527,17902.0
0.529,18173.0
0.53,18443.0
0.531,18716.0
0.531,18990.0
0.532,19263.0
0.533,19535.0
0.534,19807.0
0.535,20078.0
0.535,20347.0
0.535,20619.0
0.536,20891.0
0.535,21162.0
0.534,21436.0
0.533,21711.0
0.531,21984.0
0.53,22258.0
0.534,22531.0
0.551,22801.0
0.549,23070.0
0.552,23343.0
0.557,23640.0
0.557,23914.0
0.559,24186.0
0.558,24457.0
0.572,24729.0
0.563,24998.0
0.575,25271.0
0.573,25544.0
0.58,25816.0
0.582,26087.0
0.591,26359.0
0.598,26631.0
0.593,26901.0
0.593,27172.0
0.608,27443.0
0.611,27712.0
0.612,27984.0
0.612,28255.0
0.619,28528.0
0.647,28802.0
0.631,29071.0
0.637,29341.0
0.646,29613.0
0.65,29885.0
0.662,30156.0
0.661,30428.0
0.673,30699.0
0.668,30972.0
0.682,31244.0
0.682,31515.0
0.695,31798.0
0.723,32080.0
0.722,32350.0
0.736,32619.0
0.745,32889.0
0.741,33161.0
0.76,33431.0
0.755,33703.0
0.777,33974.0
0.831,34247.0
0.83,34517.0
0.876,34787.0
0.888,35058.0
0.898,35330.0
0.923,35602.0
0.923,35872.0
1.069,36143.0
1.061,36415.0
1.065,36687.0
1.065,36958.0
1.092,37232.0
1.141,37505.0
1.224,37778.0
1.238,38051.0
1.259,38323.0
1.285,38596.0
1.302,38869.0
1.291,39142.0
1.38,39416.0
1.425,39687.0
1.431,39963.0
1.507,40234.0
1.52,40504.0
1.556,40776.0
1.577,41047.0
1.632,41318.0
1.699,41591.0
1.741,41863.0
1.83,42134.0
1.816,42405.0
1.881,42677.0
1.938,42948.0
1.999,43221.0
2.024,43493.0
2.091,43765.0
2.106,44035.0
2.116,44309.0
2.251,44581.0
2.35,44854.0
2.335,45125.0
2.382,45396.0
2.404,45667.0
2.44,45936.0
2.489,46208.0
2.527,46480.0
2.56,46753.0
2.624,47024.0
2.615,47294.0
2.66,47568.0
2.726,47840.0
2.708,48110.0
2.776,48379.0
2.76,48652.0
2.914,48923.0
2.979,49195.0
3.052,49466.0
3.157,49739.0
3.259,50012.0
3.275,50283.0
3.284,50552.0
3.329,50826.0
3.354,51098.0
3.408,51372.0
3.503,51645.0
3.543,51917.0
3.558,52189.0
3.638,52462.0
3.867,52736.0
3.925,53009.0
3.988,53281.0
4.104,53553.0
4.063,53827.0
4.188,54102.0
4.327,54372.0
4.363,54644.0
4.491,54916.0
4.573,55189.0
4.652,55461.0
4.772,55732.0
4.759,56005.0
4.79,56277.0
4.924,56549.0
4.982,56821.0
5.049,57093.0
