Current (mA),Time (ms)
0.0,2753.0
0.591,16757.0
0.548,20880.0
0.567,24974.0
0.542,29063.0
0.531,33173.0
0.528,37261.0
0.528,41356.0
0.527,45466.0
0.523,49561.0
0.522,53649.0
0.52,57735.0
0.521,61827.0
0.522,65928.0
0.525,70008.0
0.524,74104.0
0.521,78173.0
0.518,82254.0
0.516,86325.0
0.514,90429.0
0.512,94543.0
0.509,98616.0
0.509,102682.0
0.505,106761.0
0.504,110866.0
0.503,114944.0
0.505,119017.0
0.505,123100.0
0.504,127161.0
0.503,131242.0
0.502,135315.0
0.502,139393.0
0.501,143483.0
0.5,147562.0
0.502,151671.0
0.502,155735.0
0.503,159795.0
0.502,163883.0
0.504,167995.0
0.504,172093.0
0.505,176202.0
0.505,180293.0
0.506,184378.0
0.504,188499.0
0.503,192582.0
0.502,196652.0
0.503,200742.0
0.503,204857.0
0.504,208936.0
0.504,213035.0
0.504,217119.0
0.505,221205.0
0.512,225302.0
0.51,229389.0
0.509,233477.0
0.507,237582.0
0.51,241695.0
0.511,245783.0
0.51,249888.0
0.511,253989.0
0.513,258078.0
0.515,262186.0
0.518,266283.0
0.518,270380.0
0.52,274439.0
0.521,278511.0
0.525,282600.0
0.528,286670.0
0.528,290759.0
0.529,294836.0
0.533,298926.0
0.534,303018.0
0.545,307100.0
0.543,311180.0
0.548,315260.0
0.547,319331.0
0.549,323405.0
0.55,327517.0
0.552,331612.0
0.555,335693.0
0.557,339810.0
0.558,343924.0
0.559,348027.0
0.565,352106.0
0.566,356194.0
0.568,360301.0
0.568,364372.0
0.568,368459.0
0.569,372552.0
0.572,376631.0
0.574,380704.0
0.579,384797.0
0.581,388870.0
0.582,392961.0
0.584,397031.0
0.585,401092.0
0.588,405197.0
0.595,409641.0
0.616,426495.0
0.624,443291.0
0.631,460201.0
0.643,477097.0
0.656,494021.0
0.672,510809.0
0.689,527712.0
0.701,544649.0
0.706,554405.0
0.707,558514.0
0.713,562577.0
0.717,566662.0
0.723,570727.0
0.726,574819.0
0.728,578893.0
0.73,582974.0
0.734,587046.0
0.737,591134.0
0.747,595219.0
0.746,599315.0
0.748,603393.0
0.753,607479.0
0.758,611550.0
0.759,615640.0
0.763,619715.0
0.767,623814.0
0.769,627908.0
0.776,631989.0
0.776,636070.0
0.781,640165.0
