Current (mA),Time (ms)
0.0,95.0
0.17,10285.0
0.27,10710.0
0.324,10984.0
0.363,11253.0
0.399,11526.0
0.433,11796.0
0.452,12067.0
0.472,12340.0
0.487,12614.0
0.496,12886.0
0.509,13158.0
0.516,13427.0
0.535,13701.0
0.552,13973.0
0.57,14244.0
0.59,14516.0
0.64,14787.0
0.591,15060.0
0.669,15331.0
0.604,15601.0
0.638,15874.0
0.631,16146.0
0.639,16417.0
0.626,16690.0
0.635,16960.0
0.667,17232.0
0.625,17502.0
0.638,17775.0
0.631,18048.0
0.619,18322.0
0.649,18594.0
0.671,18865.0
0.633,19138.0
0.623,19411.0
0.624,19682.0
0.644,19953.0
0.629,20227.0
0.625,20499.0
0.623,20769.0
0.636,21042.0
0.65,21313.0
0.63,21584.0
0.635,21854.0
0.634,22128.0
0.636,22399.0
0.64,22672.0
0.637,22945.0
0.643,23216.0
0.646,23486.0
0.644,23761.0
0.651,24033.0
0.65,24306.0
0.653,24577.0
0.659,24850.0
0.659,25121.0
0.664,25392.0
0.667,25665.0
0.667,25936.0
0.673,26207.0
0.676,26479.0
0.678,26753.0
0.686,27025.0
0.689,27296.0
0.691,27568.0
0.697,27841.0
0.702,28111.0
0.708,28383.0
0.713,28655.0
0.719,28925.0
0.724,29196.0
0.731,29466.0
0.738,29738.0
0.746,30009.0
0.753,30281.0
0.762,30553.0
0.77,30825.0
0.778,31096.0
0.788,31368.0
0.798,31638.0
0.807,31911.0
0.817,32180.0
0.827,32454.0
0.837,32725.0
0.848,32997.0
0.86,33270.0
0.87,33542.0
0.883,33813.0
0.895,34084.0
0.907,34353.0
0.92,34623.0
0.932,34893.0
0.945,35164.0
0.959,35437.0
0.973,35708.0
0.986,35982.0
0.999,36251.0
1.012,36522.0
1.028,36792.0
1.043,37062.0
1.11,37335.0
1.128,37603.0
1.172,37875.0
1.192,38147.0
1.226,38419.0
1.359,38689.0
1.456,38960.0
1.453,39231.0
1.622,39501.0
1.806,39773.0
1.819,40048.0
2.058,40319.0
2.114,40593.0
2.258,40864.0
2.449,41134.0
2.561,41406.0
2.624,41678.0
2.644,41948.0
2.71,42217.0
2.894,42488.0
3.112,42758.0
3.166,43029.0
3.289,43302.0
3.711,43574.0
3.761,43845.0
3.993,44117.0
4.139,44391.0
4.404,44665.0
4.398,44935.0
4.838,45210.0
5.22,45483.0
