Current (mA),Time (ms)
0.0,94.0
0.85,10287.0
0.845,10559.0
0.86,10829.0
0.862,11103.0
0.859,11376.0
0.852,11647.0
0.839,11918.0
0.822,12190.0
0.801,12463.0
0.779,12735.0
0.756,13007.0
0.734,13279.0
0.713,13552.0
0.691,13824.0
0.672,14095.0
0.654,14367.0
0.64,14640.0
0.627,14912.0
0.616,15186.0
0.608,15458.0
0.6,15732.0
0.594,16004.0
0.589,16274.0
0.585,16548.0
0.581,16818.0
0.578,17091.0
0.576,17362.0
0.574,17635.0
0.572,17906.0
0.571,18177.0
0.571,18450.0
0.57,18721.0
0.571,18991.0
0.571,19262.0
0.572,19534.0
0.573,19808.0
0.575,20081.0
0.577,20351.0
0.579,20624.0
0.582,20895.0
0.585,21167.0
0.589,21438.0
0.593,21708.0
0.597,21978.0
0.601,22252.0
0.605,22524.0
0.61,22797.0
0.615,23069.0
0.62,23342.0
0.625,23616.0
0.63,23888.0
0.636,24161.0
0.642,24435.0
0.648,24708.0
0.654,24981.0
0.661,25252.0
0.668,25524.0
0.675,25794.0
0.682,26064.0
0.69,26337.0
0.697,26607.0
0.705,26879.0
0.713,27152.0
0.721,27425.0
0.73,27697.0
0.738,27968.0
0.747,28239.0
0.756,28511.0
0.766,28782.0
0.774,29055.0
0.784,29326.0
0.794,29594.0
0.803,29866.0
0.813,30137.0
0.823,30406.0
0.834,30679.0
0.844,30950.0
0.855,31222.0
0.866,31494.0
0.876,31765.0
0.887,32036.0
0.898,32310.0
0.909,32583.0
0.921,32854.0
0.932,33125.0
0.943,33398.0
0.954,33671.0
0.966,33942.0
0.976,34215.0
0.989,34488.0
1.001,34761.0
1.012,35033.0
1.023,35304.0
1.035,35577.0
1.046,35847.0
1.06,36121.0
1.073,36392.0
1.085,36661.0
1.097,36933.0
1.11,37205.0
1.123,37478.0
1.136,37748.0
1.149,38020.0
1.162,38292.0
1.175,38565.0
1.187,38836.0
1.199,39106.0
1.213,39377.0
1.227,39647.0
1.24,39918.0
1.253,40190.0
1.267,40463.0
1.281,40735.0
1.294,41007.0
1.307,41279.0
1.321,41551.0
1.334,41822.0
1.349,42092.0
1.363,42365.0
1.378,42636.0
1.392,42908.0
1.403,43182.0
1.419,43456.0
1.433,43727.0
1.474,43999.0
1.654,44273.0
1.711,44546.0
1.671,44816.0
1.687,45091.0
1.705,45363.0
1.706,45636.0
1.764,45908.0
1.792,46183.0
1.783,46455.0
1.877,46727.0
1.832,47001.0
1.961,47275.0
1.969,47548.0
2.003,47819.0
1.948,48091.0
1.945,48362.0
1.982,48635.0
1.986,48909.0
2.007,49182.0
2.018,49454.0
2.117,49727.0
2.167,50001.0
2.186,50271.0
2.353,50545.0
2.363,50815.0
2.498,51086.0
2.517,51356.0
2.53,51628.0
2.55,51898.0
2.452,52170.0
2.465,52442.0
2.558,52715.0
2.557,52986.0
2.538,53258.0
2.517,53528.0
2.647,53797.0
2.702,54072.0
2.709,54344.0
2.783,54614.0
2.765,54887.0
2.845,55157.0
2.855,55427.0
2.903,55700.0
2.968,55971.0
3.014,56244.0
2.927,56515.0
3.02,56790.0
2.937,57064.0
3.084,57336.0
3.14,57609.0
3.226,57885.0
3.379,58157.0
3.43,58431.0
3.506,58703.0
3.541,58974.0
3.542,59246.0
3.58,59519.0
3.782,59791.0
3.855,60063.0
3.926,60337.0
3.926,60610.0
4.01,60883.0
4.001,61156.0
4.249,61428.0
3.972,61701.0
3.853,61974.0
4.064,62247.0
4.332,62519.0
4.455,62790.0
4.512,63064.0
4.555,63336.0
4.586,63608.0
4.697,63879.0
4.718,64150.0
4.767,64423.0
4.627,64697.0
4.831,64971.0
4.928,65244.0
5.095,65516.0
