Current (mA),Time (ms)
0.0,2740.0
0.548,16880.0
0.924,21042.0
0.976,25225.0
0.982,29407.0
0.99,33603.0
0.995,37751.0
0.982,41896.0
0.974,46048.0
0.959,50249.0
0.947,54437.0
0.931,58649.0
0.917,62857.0
0.905,67040.0
0.893,71208.0
0.877,75413.0
0.862,79609.0
0.865,83797.0
0.853,87968.0
0.859,92136.0
0.863,96303.0
0.926,100533.0
0.941,104764.0
0.922,108965.0
0.916,113154.0
0.897,117310.0
0.884,121513.0
0.884,125733.0
2.664,129853.0
1.524,133958.0
0.854,138148.0
2.745,142332.0
2.433,146471.0
2.428,150635.0
2.123,154812.0
2.427,159012.0
2.432,163172.0
1.954,167315.0
2.409,171443.0
0.892,175649.0
2.682,179856.0
2.148,184075.0
1.973,188263.0
0.82,192392.0
0.795,196546.0
0.839,200770.0
0.982,204981.0
1.097,209154.0
1.245,213334.0
1.351,217476.0
1.012,221710.0
0.991,225878.0
0.979,230123.0
0.974,234232.0
0.986,238423.0
1.25,242580.0
1.299,246813.0
1.07,250971.0
1.165,255233.0
1.227,259423.0
1.23,263653.0
1.202,267851.0
1.236,272080.0
1.242,276286.0
1.225,280520.0
0.963,284720.0
0.943,288910.0
0.984,293073.0
1.061,297291.0
1.1,301479.0
1.13,305720.0
0.983,309874.0
0.997,314002.0
0.984,318233.0
0.986,322419.0
0.987,326620.0
1.129,330817.0
1.165,335026.0
1.195,339244.0
1.134,343438.0
1.127,347636.0
1.156,351805.0
1.201,355946.0
1.161,360184.0
1.186,364454.0
1.504,368703.0
1.55,372948.0
1.628,377218.0
1.731,381474.0
1.758,385712.0
2.217,389967.0
2.134,394227.0
2.361,398474.0
2.428,402737.0
2.513,406987.0
2.603,411241.0
2.621,415476.0
2.787,419668.0
2.849,423880.0
3.108,428134.0
3.052,432330.0
3.046,436523.0
3.152,440697.0
3.302,444918.0
3.332,449083.0
3.423,453291.0
3.482,457496.0
3.468,461667.0
3.51,465807.0
3.486,470021.0
3.512,474181.0
3.722,478348.0
3.765,482500.0
3.913,486684.0
3.982,490893.0
4.11,495115.0
4.02,499341.0
4.321,503578.0
4.313,507767.0
4.399,511971.0
4.362,516126.0
4.465,520246.0
4.523,524412.0
4.756,528589.0
4.636,532787.0
5.027,536993.0
