Current (mA),Time (ms)
0.0,95.0
4.263,10287.0
3.905,10558.0
3.666,10830.0
3.831,11103.0
4.025,11374.0
4.177,11646.0
4.283,11918.0
4.354,12189.0
4.397,12461.0
4.416,12732.0
4.423,13004.0
4.433,13275.0
4.443,13547.0
4.453,13819.0
4.472,14091.0
4.491,14362.0
4.508,14634.0
4.524,14906.0
4.546,15175.0
4.562,15445.0
4.579,15715.0
4.589,15988.0
4.602,16258.0
4.617,16530.0
4.626,16801.0
4.628,17072.0
4.638,17344.0
4.65,17615.0
4.694,17889.0
4.688,18161.0
4.69,18434.0
4.691,18706.0
4.688,18979.0
4.701,19249.0
4.711,19522.0
4.712,19794.0
4.716,20064.0
4.725,20337.0
4.726,20610.0
4.72,20880.0
4.726,21154.0
4.736,21428.0
4.74,21699.0
4.755,21972.0
4.8,22241.0
4.795,22512.0
4.782,22785.0
4.767,23055.0
4.758,23327.0
4.75,23599.0
4.744,23869.0
4.743,24141.0
4.743,24412.0
4.738,24684.0
4.727,24957.0
4.728,25230.0
4.74,25503.0
4.743,25776.0
4.759,26049.0
4.754,26321.0
4.757,26592.0
4.779,26861.0
4.774,27133.0
4.839,27406.0
4.816,27676.0
4.93,27947.0
4.933,28217.0
4.89,28487.0
4.867,28758.0
4.862,29031.0
4.852,29300.0
4.851,29572.0
4.856,29844.0
4.861,30116.0
4.879,30385.0
4.966,30657.0
4.979,30929.0
4.976,31199.0
4.947,31470.0
4.945,31742.0
4.996,32012.0
4.959,32281.0
4.987,32555.0
5.033,32827.0
