Current (mA),Time (ms)
0.0,95.0
2.54,10291.0
2.303,10560.0
2.325,10833.0
2.47,11107.0
2.6,11379.0
2.734,11651.0
2.861,11926.0
2.969,12197.0
3.054,12470.0
3.123,12742.0
3.186,13013.0
3.245,13285.0
3.298,13558.0
3.347,13831.0
3.389,14103.0
3.424,14375.0
3.454,14648.0
3.473,14921.0
3.486,15192.0
3.492,15465.0
3.49,15737.0
3.484,16009.0
3.474,16281.0
3.462,16552.0
3.448,16824.0
3.436,17094.0
3.422,17366.0
3.408,17639.0
3.396,17913.0
3.383,18187.0
3.369,18457.0
3.357,18726.0
3.343,18998.0
3.334,19271.0
3.323,19543.0
3.314,19817.0
3.306,20090.0
3.296,20362.0
3.289,20636.0
3.281,20907.0
3.273,21179.0
3.265,21452.0
3.256,21724.0
3.248,21994.0
3.244,22267.0
3.236,22540.0
3.229,22813.0
3.224,23086.0
3.221,23358.0
3.215,23629.0
3.207,23900.0
3.207,24172.0
3.204,24443.0
3.197,24714.0
3.194,24984.0
3.194,25257.0
3.19,25529.0
3.188,25800.0
3.188,26073.0
3.185,26343.0
3.183,26616.0
3.179,26888.0
3.175,27160.0
3.174,27433.0
3.176,27704.0
3.17,27976.0
3.166,28248.0
3.169,28520.0
3.162,28794.0
3.161,29065.0
3.52,29335.0
3.494,29607.0
3.595,29877.0
3.608,30149.0
3.858,30420.0
3.815,30691.0
3.926,30963.0
3.213,31232.0
3.207,31504.0
3.203,31775.0
3.208,32047.0
3.216,32319.0
3.222,32592.0
3.215,32867.0
3.215,33138.0
3.215,33410.0
3.214,33684.0
3.21,33956.0
3.209,34228.0
3.208,34502.0
3.237,34773.0
3.241,35044.0
3.646,35314.0
3.772,35587.0
3.629,35861.0
3.57,36135.0
3.774,36410.0
4.047,36680.0
3.889,36951.0
4.172,37223.0
4.156,37496.0
4.261,37769.0
4.175,38042.0
4.538,38312.0
4.702,38585.0
4.442,38858.0
4.514,39130.0
4.625,39401.0
4.65,39674.0
3.883,39944.0
3.929,40215.0
4.007,40487.0
4.06,40757.0
4.11,41031.0
3.687,41302.0
4.066,41574.0
3.977,41846.0
4.14,42116.0
4.532,42387.0
4.717,42659.0
4.471,42930.0
4.603,43202.0
4.872,43475.0
4.817,43747.0
4.44,44018.0
4.662,44291.0
4.601,44562.0
4.577,44835.0
4.329,45108.0
3.635,45378.0
3.891,45648.0
3.855,45920.0
3.832,46193.0
3.503,46462.0
3.533,46735.0
3.589,47008.0
3.597,47278.0
3.818,47550.0
3.707,47824.0
3.877,48098.0
3.815,48369.0
3.893,48643.0
4.217,48913.0
4.556,49186.0
4.458,49458.0
4.169,49728.0
4.193,49999.0
4.469,50272.0
3.976,50544.0
4.423,50816.0
4.527,51089.0
4.471,51361.0
4.412,51632.0
4.617,51906.0
4.149,52178.0
4.658,52452.0
4.469,52723.0
4.571,52996.0
4.667,53269.0
4.455,53541.0
4.601,53815.0
4.783,54088.0
4.653,54358.0
4.759,54628.0
4.631,54902.0
4.7,55174.0
4.757,55447.0
4.411,55720.0
4.575,55994.0
4.301,56265.0
4.418,56539.0
4.31,56811.0
4.542,57081.0
4.627,57353.0
4.546,57625.0
4.318,57897.0
4.364,58186.0
4.356,58458.0
4.192,58730.0
4.368,59004.0
5.232,59277.0
