Current (mA),Time (ms)
0.0,96.0
0.571,10285.0
0.663,10556.0
0.738,10830.0
0.833,11103.0
0.895,11376.0
0.984,11649.0
1.008,11918.0
1.048,12190.0
1.11,12462.0
1.15,12735.0
1.146,13007.0
1.185,13279.0
1.227,13551.0
1.253,13822.0
1.235,14095.0
1.237,14366.0
1.276,14637.0
1.268,14910.0
1.292,15180.0
1.289,15452.0
1.269,15724.0
1.313,15997.0
1.328,16269.0
1.276,16541.0
1.264,16811.0
1.315,17083.0
1.347,17355.0
1.299,17623.0
1.31,17895.0
1.335,18168.0
1.363,18437.0
1.336,18709.0
1.32,18982.0
1.327,19252.0
1.326,19523.0
1.336,19794.0
1.339,20063.0
1.344,20335.0
1.355,20609.0
1.356,20879.0
1.363,21153.0
1.37,21426.0
1.37,21697.0
1.375,21969.0
1.38,22242.0
1.38,22513.0
1.385,22787.0
1.392,23061.0
1.399,23331.0
1.407,23602.0
1.417,23873.0
1.428,24146.0
1.44,24421.0
1.454,24692.0
1.475,24963.0
1.584,25235.0
1.597,25507.0
1.751,25778.0
1.821,26049.0
1.966,26320.0
1.91,26591.0
1.963,26863.0
2.166,27132.0
2.353,27405.0
2.853,27675.0
3.088,27947.0
3.119,28221.0
3.736,28493.0
4.018,28768.0
4.521,29040.0
4.746,29311.0
5.216,29584.0
