Current (mA),Time (ms)
0.0,95.0
2.918,10295.0
2.767,10567.0
2.718,10839.0
2.792,11112.0
2.895,11385.0
3.012,11658.0
3.127,11932.0
3.218,12204.0
3.281,12476.0
3.319,12748.0
3.338,13021.0
3.345,13292.0
3.35,13563.0
3.355,13835.0
3.361,14108.0
3.363,14378.0
3.369,14650.0
3.367,14922.0
3.368,15192.0
3.36,15462.0
3.353,15734.0
3.343,16004.0
3.331,16273.0
3.32,16544.0
3.303,16814.0
3.288,17085.0
3.271,17354.0
3.254,17623.0
3.231,17894.0
3.212,18164.0
3.193,18435.0
3.176,18706.0
3.158,18976.0
3.142,19249.0
3.128,19519.0
3.114,19790.0
3.106,20062.0
3.098,20334.0
3.094,20603.0
3.087,20874.0
3.082,21145.0
3.082,21415.0
3.081,21686.0
3.077,21957.0
3.075,22228.0
3.072,22499.0
3.068,22769.0
3.059,23041.0
3.054,23312.0
3.049,23583.0
3.047,23855.0
3.042,24126.0
3.047,24397.0
3.04,24668.0
3.034,24938.0
3.027,25209.0
3.029,25482.0
3.024,25755.0
3.027,26026.0
3.028,26298.0
3.026,26569.0
3.021,26842.0
3.017,27114.0
3.016,27386.0
3.015,27658.0
3.013,27932.0
3.009,28203.0
3.01,28473.0
3.007,28746.0
3.007,29016.0
3.012,29286.0
3.016,29561.0
3.018,29834.0
3.016,30104.0
3.013,30375.0
3.017,30644.0
3.017,30917.0
3.017,31188.0
3.02,31460.0
3.023,31732.0
3.028,32002.0
3.033,32271.0
3.044,32542.0
3.045,32811.0
3.042,33085.0
3.045,33357.0
3.046,33632.0
3.048,33905.0
3.056,34177.0
3.054,34450.0
3.055,34722.0
3.06,34995.0
3.065,35265.0
3.067,35537.0
3.067,35810.0
3.067,36082.0
3.075,36352.0
3.082,36621.0
3.087,36895.0
3.089,37166.0
3.097,37437.0
3.095,37709.0
3.101,37980.0
3.104,38252.0
3.108,38522.0
3.098,38795.0
3.1,39068.0
3.101,39339.0
3.107,39609.0
3.108,39881.0
3.116,40154.0
3.12,40426.0
3.117,40699.0
3.117,40970.0
3.122,41241.0
3.124,41514.0
3.128,41786.0
3.134,42057.0
3.139,42329.0
3.135,42602.0
3.139,42874.0
3.134,43145.0
3.149,43416.0
3.149,43686.0
3.163,43959.0
3.173,44232.0
3.192,44506.0
3.192,44776.0
3.202,45048.0
3.21,45320.0
3.212,45593.0
3.217,45864.0
3.215,46135.0
3.211,46404.0
3.212,46676.0
3.216,46948.0
3.254,47219.0
3.285,47492.0
3.293,47762.0
3.295,48033.0
3.306,48304.0
3.327,48576.0
3.332,48845.0
3.339,49115.0
3.338,49386.0
3.348,49655.0
3.353,49927.0
3.352,50198.0
3.359,50470.0
3.372,50739.0
3.427,51009.0
3.441,51280.0
3.443,51552.0
3.44,51820.0
3.439,52093.0
3.436,52365.0
3.435,52633.0
3.452,52904.0
3.457,53176.0
3.468,53447.0
3.469,53719.0
3.466,53991.0
3.469,54265.0
3.47,54534.0
3.476,54807.0
3.466,55077.0
3.467,55348.0
3.469,55620.0
3.469,55892.0
3.472,56164.0
3.478,56437.0
3.472,56706.0
3.48,56978.0
3.478,57249.0
3.48,57520.0
3.487,57792.0
3.497,58065.0
3.499,58336.0
3.498,58610.0
3.503,58879.0
3.503,59150.0
3.501,59421.0
3.505,59693.0
3.513,59965.0
3.526,60238.0
3.532,60508.0
3.542,60779.0
3.547,61051.0
3.553,61324.0
3.553,61596.0
3.558,61868.0
3.555,62141.0
3.562,62410.0
3.564,62682.0
3.559,62953.0
3.57,63225.0
3.569,63496.0
3.582,63769.0
3.587,64043.0
3.598,64313.0
3.62,64582.0
3.637,64855.0
3.641,65127.0
3.652,65400.0
3.668,65673.0
3.682,65946.0
3.704,66219.0
3.717,66489.0
3.719,66760.0
3.744,67031.0
3.727,67302.0
3.734,67574.0
3.761,67848.0
3.765,68123.0
3.782,68395.0
3.82,68667.0
3.824,68940.0
3.856,69212.0
3.899,69484.0
4.01,69756.0
4.027,70028.0
4.065,70299.0
4.214,70572.0
4.217,70844.0
4.331,71116.0
4.439,71386.0
4.422,71656.0
4.661,71930.0
4.765,72202.0
4.923,72474.0
4.901,72747.0
4.956,73018.0
5.097,73291.0
