Current (mA),Time (ms)
0.0,94.0
0.109,10297.0
0.115,10567.0
0.118,10838.0
0.118,11110.0
0.126,11380.0
0.128,11650.0
0.109,11920.0
0.126,12193.0
0.115,12462.0
0.132,12736.0
0.127,13011.0
0.117,13284.0
0.135,13558.0
0.131,13829.0
0.123,14097.0
0.137,14371.0
0.135,14644.0
0.128,14916.0
0.14,15189.0
0.131,15461.0
0.133,15740.0
0.135,16013.0
0.138,16284.0
0.154,16554.0
0.157,16826.0
0.16,17098.0
0.157,17368.0
0.159,17642.0
0.166,17913.0
0.164,18185.0
0.167,18458.0
0.171,18732.0
0.172,19004.0
0.173,19277.0
0.174,19546.0
0.187,19819.0
0.188,20091.0
0.183,20365.0
0.197,20637.0
0.186,20908.0
0.205,21180.0
0.208,21453.0
0.214,21725.0
0.216,21998.0
0.218,22272.0
0.222,22549.0
0.221,22831.0
0.227,23101.0
0.219,23374.0
0.231,23646.0
0.221,23916.0
0.238,24189.0
0.239,24460.0
0.24,24732.0
0.243,25004.0
0.237,25274.0
0.248,25548.0
0.231,25821.0
0.248,26091.0
0.254,26364.0
0.242,26636.0
0.252,26908.0
0.258,27178.0
0.247,27450.0
0.246,27723.0
0.258,27996.0
0.251,28268.0
0.261,28540.0
0.265,28811.0
0.245,29082.0
0.261,29355.0
0.267,29627.0
0.25,29899.0
0.25,30172.0
0.248,30441.0
0.255,30712.0
0.25,30984.0
0.25,31259.0
0.25,31529.0
0.252,31798.0
0.254,32070.0
0.256,32339.0
0.257,32609.0
0.262,32880.0
0.264,33152.0
0.268,33422.0
0.272,33693.0
0.274,33962.0
0.276,34233.0
0.278,34507.0
0.283,34778.0
0.286,35050.0
0.292,35324.0
0.297,35593.0
0.417,35868.0
0.498,36141.0
0.509,36411.0
0.516,36683.0
0.521,36954.0
0.539,37223.0
0.644,37493.0
0.614,37763.0
0.656,38036.0
0.652,38309.0
0.908,38583.0
0.851,38853.0
0.89,39123.0
0.889,39396.0
1.202,39668.0
1.302,39939.0
1.439,40207.0
1.455,40479.0
1.329,40747.0
1.634,41017.0
1.804,41286.0
2.092,41556.0
2.168,41827.0
2.145,42099.0
2.156,42370.0
2.309,42643.0
2.356,42916.0
2.254,43187.0
2.53,43456.0
2.638,43728.0
2.906,43997.0
2.965,44270.0
3.343,44541.0
4.127,44811.0
4.41,45083.0
4.704,45357.0
4.847,45630.0
4.789,45903.0
5.382,46176.0
