Current (mA),Time (ms)
0.0,97.0
2.403,10296.0
2.246,10569.0
2.21,10839.0
2.259,11108.0
2.337,11381.0
2.404,11652.0
2.46,11925.0
2.511,12195.0
2.563,12468.0
2.615,12741.0
2.663,13014.0
2.707,13287.0
2.744,13558.0
2.777,13828.0
2.806,14100.0
2.831,14371.0
2.852,14641.0
2.871,14913.0
2.886,15184.0
2.899,15454.0
2.908,15727.0
2.916,15999.0
2.922,16270.0
2.925,16543.0
2.926,16814.0
2.925,17086.0
2.921,17356.0
2.915,17629.0
2.908,17900.0
2.9,18170.0
2.89,18439.0
2.88,18709.0
2.869,18982.0
2.857,19254.0
2.843,19523.0
2.83,19795.0
2.817,20067.0
2.804,20339.0
2.79,20612.0
2.778,20888.0
2.764,21165.0
2.753,21435.0
2.74,21705.0
2.729,21976.0
2.716,22249.0
2.704,22520.0
2.694,22792.0
2.683,23064.0
2.672,23335.0
2.664,23608.0
2.657,23880.0
2.651,24152.0
2.647,24425.0
2.641,24697.0
2.637,24969.0
2.632,25240.0
2.626,25512.0
2.618,25783.0
2.612,26054.0
2.608,26324.0
2.602,26595.0
2.596,26866.0
2.59,27138.0
2.584,27414.0
2.58,27685.0
2.579,27957.0
2.577,28226.0
2.578,28497.0
2.574,28768.0
2.574,29038.0
2.574,29307.0
2.573,29577.0
2.572,29848.0
2.572,30122.0
2.569,30392.0
2.569,30663.0
2.568,30935.0
2.562,31208.0
2.562,31480.0
2.567,31752.0
2.569,32023.0
2.573,32295.0
2.572,32568.0
2.574,32840.0
2.578,33113.0
2.586,33390.0
2.587,33662.0
2.587,33933.0
2.587,34204.0
2.591,34475.0
2.597,34747.0
2.601,35018.0
2.607,35291.0
2.61,35563.0
2.614,35832.0
2.617,36102.0
2.618,36373.0
2.62,36642.0
2.635,36914.0
2.634,37187.0
2.637,37457.0
2.641,37729.0
2.643,38000.0
2.647,38270.0
2.672,38542.0
2.682,38814.0
2.694,39084.0
2.705,39357.0
2.716,39628.0
2.721,39899.0
2.73,40171.0
2.755,40441.0
2.761,40713.0
2.771,40984.0
2.773,41256.0
2.778,41526.0
2.788,41800.0
2.795,42072.0
2.797,42341.0
2.81,42614.0
2.822,42884.0
2.843,43156.0
2.944,43429.0
2.935,43697.0
2.935,43969.0
2.93,44239.0
2.951,44510.0
2.951,44784.0
2.946,45053.0
2.946,45324.0
2.959,45594.0
2.99,45865.0
3.004,46136.0
3.017,46408.0
3.042,46679.0
3.043,46951.0
3.089,47222.0
3.065,47495.0
3.08,47764.0
3.092,48035.0
3.089,48305.0
3.072,48577.0
3.068,48848.0
3.097,49122.0
3.121,49391.0
3.111,49660.0
3.117,49932.0
3.136,50204.0
3.144,50475.0
3.129,50747.0
3.117,51018.0
3.123,51290.0
3.128,51560.0
3.13,51831.0
3.133,52103.0
3.142,52374.0
3.166,52647.0
3.167,52916.0
3.173,53186.0
3.18,53460.0
3.186,53731.0
3.196,54002.0
3.212,54276.0
3.249,54548.0
3.319,54821.0
3.337,55094.0
3.339,55364.0
3.331,55635.0
3.332,55909.0
3.321,56179.0
3.309,56452.0
3.386,56720.0
3.397,56992.0
3.383,57263.0
3.359,57536.0
3.383,57808.0
3.359,58080.0
3.355,58354.0
3.369,58625.0
3.383,58896.0
3.38,59169.0
3.449,59442.0
3.426,59713.0
3.362,59984.0
3.372,60255.0
3.386,60524.0
3.415,60793.0
3.413,61065.0
3.417,61336.0
3.453,61605.0
3.426,61877.0
3.455,62149.0
3.454,62419.0
3.46,62689.0
3.468,62960.0
3.482,63232.0
3.512,63503.0
3.491,63776.0
3.503,64049.0
3.52,64319.0
3.497,64590.0
3.518,64859.0
3.529,65129.0
3.539,65399.0
3.557,65672.0
3.583,65944.0
3.593,66216.0
3.59,66489.0
3.654,66762.0
3.602,67030.0
3.616,67301.0
3.616,67573.0
3.62,67846.0
3.672,68117.0
3.664,68390.0
3.675,68660.0
3.713,68935.0
3.694,69207.0
3.687,69477.0
3.698,69747.0
3.69,70019.0
3.706,70292.0
3.704,70564.0
3.701,70835.0
3.785,71106.0
3.772,71378.0
3.737,71650.0
3.729,71920.0
3.738,72192.0
3.714,72465.0
3.759,72737.0
3.76,73006.0
3.738,73277.0
3.749,73547.0
3.747,73819.0
3.745,74092.0
3.753,74362.0
3.756,74636.0
3.775,74905.0
3.77,75178.0
3.779,75450.0
3.797,75720.0
3.792,75995.0
3.795,76266.0
3.803,76537.0
3.828,76807.0
3.811,77080.0
3.834,77351.0
3.83,77623.0
3.82,77895.0
3.839,78166.0
3.834,78440.0
3.859,78713.0
3.843,78984.0
3.845,79258.0
3.85,79529.0
3.819,79801.0
3.844,80073.0
3.834,80346.0
3.849,80620.0
3.856,80893.0
3.857,81165.0
3.872,81436.0
3.859,81707.0
3.873,81979.0
3.913,82251.0
3.906,82525.0
3.892,82798.0
3.909,83071.0
3.914,83342.0
4.062,83614.0
4.014,83884.0
3.945,84156.0
3.892,84428.0
3.892,84700.0
3.887,84972.0
3.896,85245.0
3.89,85517.0
3.892,85788.0
3.911,86058.0
3.9,86328.0
3.956,86600.0
3.914,86874.0
3.959,87145.0
3.956,87417.0
3.927,87690.0
3.943,87962.0
3.945,88235.0
3.951,88504.0
3.952,88777.0
3.943,89047.0
3.955,89318.0
3.996,89588.0
3.987,89861.0
4.059,90135.0
4.115,90409.0
4.154,90682.0
4.129,90956.0
4.155,91225.0
4.185,91496.0
4.179,91769.0
4.162,92042.0
4.173,92315.0
4.199,92585.0
4.213,92857.0
4.234,93127.0
4.292,93399.0
4.313,93670.0
4.351,93944.0
4.398,94216.0
4.403,94487.0
4.434,94761.0
4.391,95034.0
4.429,95305.0
4.405,95577.0
4.436,95851.0
4.417,96122.0
4.463,96394.0
4.481,96665.0
4.493,96936.0
4.493,97211.0
4.507,97484.0
4.516,97757.0
4.539,98030.0
4.5,98305.0
4.433,98578.0
4.452,98850.0
4.454,99120.0
4.388,99391.0
4.409,99663.0
4.704,99934.0
4.866,100206.0
4.876,100477.0
4.482,100749.0
4.29,101022.0
4.299,101295.0
4.293,101566.0
4.397,101839.0
4.412,102111.0
4.419,102383.0
4.431,102653.0
4.432,102923.0
4.422,103196.0
4.548,103467.0
5.003,103739.0
