Current (mA),Time (ms)
0.0,96.0
0.123,10292.0
0.173,10562.0
0.203,10835.0
0.222,11108.0
0.241,11382.0
0.249,11654.0
0.264,11926.0
0.268,12198.0
0.276,12470.0
0.283,12744.0
0.285,13015.0
0.296,13289.0
0.305,13561.0
0.308,13833.0
0.309,14106.0
0.316,14379.0
0.319,14651.0
0.325,14922.0
0.328,15195.0
0.331,15469.0
0.337,15739.0
0.341,16012.0
0.345,16282.0
0.35,16555.0
0.354,16828.0
0.359,17101.0
0.364,17372.0
0.368,17643.0
0.372,17915.0
0.377,18189.0
0.382,18459.0
0.387,18732.0
0.393,19008.0
0.399,19282.0
0.404,19553.0
0.409,19826.0
0.414,20097.0
0.419,20370.0
0.425,20642.0
0.431,20914.0
0.436,21188.0
0.441,21459.0
0.445,21729.0
0.45,22002.0
0.455,22272.0
0.46,22544.0
0.465,22812.0
0.468,23086.0
0.473,23358.0
0.478,23630.0
0.483,23902.0
0.487,24174.0
0.491,24446.0
0.496,24717.0
0.499,24990.0
0.503,25260.0
0.507,25532.0
0.51,25802.0
0.514,26075.0
0.518,26346.0
0.523,26615.0
0.526,26889.0
0.531,27159.0
0.534,27430.0
0.539,27702.0
0.543,27972.0
0.548,28244.0
0.552,28518.0
0.558,28790.0
0.563,29062.0
0.568,29334.0
0.572,29604.0
0.578,29877.0
0.584,30149.0
0.591,30420.0
0.597,30692.0
0.603,30964.0
0.61,31235.0
0.616,31507.0
0.893,31777.0
0.913,32048.0
0.914,32319.0
0.941,32590.0
0.94,32861.0
0.962,33134.0
0.96,33404.0
1.101,33678.0
1.098,34101.0
1.11,34373.0
1.118,34644.0
1.185,34916.0
1.17,35186.0
1.168,35458.0
1.16,35730.0
1.198,36001.0
1.183,36273.0
1.189,36546.0
1.186,36816.0
1.268,37087.0
1.272,37357.0
1.31,37628.0
1.355,37900.0
1.309,38173.0
1.287,38445.0
1.253,38719.0
1.293,38990.0
1.494,39262.0
1.453,39533.0
1.439,39805.0
1.565,40076.0
1.517,40345.0
1.564,40617.0
1.472,40889.0
1.542,41160.0
1.617,41431.0
1.603,41703.0
1.545,41976.0
1.7,42250.0
1.683,42520.0
1.924,42792.0
1.956,43064.0
1.762,43338.0
2.013,43612.0
2.247,43884.0
2.268,44154.0
2.228,44426.0
2.273,44700.0
2.277,44970.0
2.46,45240.0
2.433,45513.0
2.406,45784.0
2.428,46054.0
2.36,46326.0
2.715,46599.0
2.959,46872.0
3.048,47144.0
3.08,47417.0
3.33,47691.0
3.256,47962.0
3.158,48235.0
3.425,48508.0
3.42,48779.0
3.532,49052.0
3.769,49325.0
4.054,49598.0
4.277,49871.0
4.277,50142.0
4.376,50415.0
4.618,50687.0
4.582,50956.0
5.02,51228.0
