Current (mA),Time (ms)
0.0,95.0
0.571,10294.0
0.612,10564.0
0.651,10836.0
0.69,11108.0
0.733,11380.0
0.782,11652.0
0.815,11925.0
0.885,12196.0
0.914,12468.0
0.975,12739.0
0.928,13007.0
1.025,13281.0
1.06,13551.0
1.025,13823.0
1.093,14097.0
1.112,14370.0
1.02,14643.0
1.105,14915.0
1.013,15187.0
1.11,15457.0
0.984,15955.0
1.053,16226.0
1.034,16495.0
1.003,16767.0
1.033,17037.0
1.04,17307.0
1.02,17581.0
1.023,17852.0
1.019,18123.0
1.035,18394.0
1.041,18666.0
1.053,18936.0
1.025,19209.0
1.052,19480.0
1.047,19751.0
1.039,20024.0
1.046,20297.0
1.047,20570.0
1.056,20843.0
1.039,21113.0
1.048,21385.0
1.042,21658.0
1.048,21930.0
1.04,22201.0
1.041,22473.0
1.042,22747.0
1.046,23018.0
1.046,23289.0
1.047,23562.0
1.049,23833.0
1.049,24106.0
1.053,24379.0
1.057,24649.0
1.061,24923.0
1.063,25196.0
1.066,25469.0
1.072,25738.0
1.078,26013.0
1.085,26295.0
1.094,26568.0
1.103,26842.0
1.112,27112.0
1.126,27385.0
1.139,27655.0
1.157,27928.0
1.174,28198.0
1.191,28473.0
1.211,28744.0
1.232,29016.0
1.252,29285.0
1.275,29556.0
1.299,29828.0
1.323,30100.0
1.344,30373.0
1.492,30645.0
1.56,30916.0
1.592,31188.0
1.727,31457.0
1.769,31730.0
1.855,32001.0
2.078,32274.0
2.369,32544.0
2.503,32817.0
2.643,33089.0
2.99,33359.0
3.381,33631.0
4.316,33902.0
4.367,34175.0
4.891,34448.0
5.045,34720.0
