Current (mA),Time (ms)
0.0,92.0
2.612,10292.0
2.598,10562.0
2.589,10832.0
2.691,11104.0
2.808,11377.0
2.917,11649.0
3.009,11918.0
3.069,12188.0
3.099,12458.0
3.107,12730.0
3.101,13002.0
3.097,13275.0
3.098,13546.0
3.097,13821.0
3.094,14091.0
3.088,14362.0
3.079,14634.0
3.067,14905.0
3.054,15179.0
3.039,15451.0
3.024,15723.0
3.006,15994.0
2.989,16265.0
2.974,16533.0
2.958,16806.0
2.944,17079.0
2.927,17353.0
2.917,17625.0
2.921,17897.0
2.907,18168.0
2.893,18440.0
2.882,18711.0
2.872,18983.0
2.864,19254.0
2.857,19526.0
2.849,19799.0
2.843,20072.0
2.837,20344.0
2.834,20615.0
2.83,20887.0
2.823,21159.0
2.817,21429.0
2.812,21700.0
2.809,21972.0
2.802,22241.0
2.794,22513.0
2.786,22785.0
2.785,23056.0
2.786,23329.0
2.783,23601.0
2.781,23873.0
2.778,24147.0
2.777,24420.0
2.775,24691.0
2.777,24963.0
2.776,25236.0
2.774,25506.0
2.775,25781.0
2.77,26050.0
2.767,26323.0
2.765,26595.0
2.766,26869.0
2.766,27143.0
2.773,27416.0
2.773,27691.0
2.779,27962.0
2.782,28233.0
2.782,28505.0
2.785,28777.0
2.782,29049.0
2.78,29323.0
2.782,29595.0
2.787,29867.0
2.791,30139.0
2.793,30411.0
2.79,30681.0
2.79,30954.0
2.787,31228.0
2.787,31500.0
2.796,31772.0
2.809,32046.0
2.814,32319.0
2.813,32591.0
2.818,32862.0
2.818,33134.0
2.818,33405.0
2.833,33677.0
2.832,33949.0
2.832,34222.0
2.833,34494.0
2.839,34766.0
2.845,35040.0
2.846,35312.0
2.845,35585.0
2.846,35857.0
2.847,36129.0
2.85,36402.0
2.858,36678.0
2.859,36951.0
2.858,37221.0
2.859,37494.0
2.862,37765.0
2.864,38037.0
2.869,38308.0
2.868,38579.0
2.872,38852.0
2.876,39124.0
2.88,39397.0
2.878,39668.0
2.88,39941.0
2.885,40212.0
2.891,40483.0
2.895,40754.0
2.918,41025.0
2.935,41298.0
2.938,41572.0
2.936,41842.0
2.934,42113.0
2.933,42385.0
2.935,42655.0
2.937,42927.0
2.937,43198.0
2.941,43471.0
2.95,43745.0
2.956,44016.0
2.959,44291.0
2.968,44564.0
2.974,44835.0
2.973,45107.0
2.978,45379.0
2.982,45652.0
2.982,45920.0
2.979,46190.0
2.985,46461.0
2.989,46733.0
2.99,47004.0
2.986,47274.0
2.987,47546.0
2.997,47818.0
3.003,48091.0
2.999,48362.0
3.001,48633.0
3.022,48904.0
3.039,49174.0
3.054,49447.0
3.061,49718.0
3.066,49988.0
3.066,50262.0
3.06,50534.0
3.058,50805.0
3.058,51076.0
3.052,51346.0
3.048,51616.0
3.052,51890.0
3.057,52162.0
3.055,52432.0
3.054,52705.0
3.057,52977.0
3.07,53251.0
3.096,53523.0
3.095,53794.0
3.097,54064.0
3.097,54334.0
3.094,54608.0
3.095,54879.0
3.095,55151.0
3.092,55423.0
3.09,55694.0
3.094,55966.0
3.102,56238.0
3.118,56507.0
3.127,56778.0
3.13,57051.0
3.128,57322.0
3.13,57591.0
3.144,57861.0
3.144,58132.0
3.145,58405.0
3.135,58676.0
3.134,58948.0
3.134,59222.0
3.136,59496.0
3.137,59771.0
3.137,60044.0
3.135,60316.0
3.132,60587.0
3.134,60860.0
3.134,61131.0
3.134,61402.0
3.143,61674.0
3.143,61944.0
3.15,62214.0
3.152,62486.0
3.156,62756.0
3.153,63027.0
3.152,63299.0
3.168,63571.0
3.169,63841.0
3.17,64111.0
3.167,64382.0
3.162,64654.0
3.163,64925.0
3.165,65197.0
3.163,65469.0
3.172,65741.0
3.177,66012.0
3.184,66282.0
3.196,66553.0
3.202,66825.0
3.193,67095.0
3.202,67367.0
3.208,67638.0
3.211,67913.0
3.21,68184.0
3.206,68454.0
3.203,68728.0
3.21,68999.0
3.208,69271.0
3.208,69541.0
3.213,69814.0
3.212,70085.0
3.215,70359.0
3.224,70629.0
3.232,70901.0
3.235,71171.0
