Current (mA),Time (ms)
0.0,93.0
3.493,10290.0
3.177,10560.0
3.234,10833.0
3.494,11103.0
3.606,11374.0
3.73,11646.0
3.854,11919.0
3.958,12191.0
4.054,12463.0
4.15,12734.0
4.241,13009.0
4.321,13280.0
4.391,13552.0
4.454,13823.0
4.509,14095.0
4.551,14369.0
4.573,14639.0
4.583,14911.0
4.576,15182.0
4.561,15454.0
4.531,15724.0
4.503,15996.0
4.469,16270.0
4.431,16543.0
4.394,16814.0
4.351,17086.0
4.314,17359.0
4.275,17632.0
4.235,17905.0
4.2,18176.0
4.166,18449.0
4.134,18721.0
4.097,18993.0
4.072,19263.0
4.043,19536.0
4.018,19806.0
3.993,20081.0
3.978,20353.0
3.967,20624.0
3.952,20896.0
3.94,21168.0
3.935,21440.0
3.95,21713.0
3.961,21985.0
3.954,22257.0
3.949,22530.0
3.95,22800.0
3.952,23073.0
3.964,23347.0
3.971,23617.0
3.964,23893.0
3.965,24165.0
3.96,24438.0
3.958,24709.0
3.954,24981.0
3.95,25254.0
3.947,25525.0
3.97,25798.0
3.984,26071.0
3.977,26342.0
3.971,26616.0
3.968,26889.0
3.967,27160.0
3.961,27433.0
3.963,27704.0
3.988,27976.0
4.029,28247.0
4.03,28520.0
4.035,28793.0
4.054,29066.0
4.054,29335.0
4.056,29609.0
4.066,29881.0
4.059,30152.0
4.053,30422.0
4.046,30695.0
4.046,30966.0
4.044,31238.0
4.046,31512.0
4.041,31785.0
4.041,32058.0
4.043,32331.0
4.051,32603.0
4.048,32873.0
4.046,33143.0
4.046,33417.0
4.056,33687.0
4.064,33959.0
4.072,34233.0
4.075,34502.0
4.065,34774.0
4.057,35048.0
4.053,35320.0
4.051,35594.0
4.044,35865.0
4.043,36137.0
4.045,36410.0
4.047,36684.0
4.058,36957.0
4.065,37229.0
4.069,37498.0
4.072,37770.0
4.087,38041.0
4.094,38312.0
4.092,38585.0
4.096,38856.0
4.093,39126.0
4.125,39400.0
4.121,39673.0
4.121,39945.0
4.15,40218.0
4.158,40492.0
4.164,40764.0
4.153,41036.0
4.148,41307.0
4.152,41579.0
4.161,41850.0
4.164,42123.0
4.168,42396.0
4.176,42666.0
4.216,42937.0
4.318,43210.0
5.08,43482.0
