Current (mA),Time (ms)
0.0,97.0
4.347,10285.0
3.702,10556.0
3.612,10826.0
3.664,11096.0
3.796,11365.0
3.946,11636.0
4.027,11907.0
4.049,12177.0
4.055,12447.0
4.075,12721.0
4.137,12992.0
4.219,13263.0
4.278,13533.0
4.321,13804.0
4.351,14075.0
4.368,14345.0
4.364,14617.0
4.351,14886.0
4.321,15156.0
4.278,15428.0
4.228,15702.0
4.171,15975.0
4.112,16246.0
4.06,16516.0
4.012,16787.0
3.968,17057.0
3.931,17328.0
3.899,17599.0
3.872,17870.0
3.849,18141.0
3.829,18414.0
3.814,18685.0
3.801,18957.0
3.795,19228.0
3.788,19498.0
3.784,19769.0
3.785,20040.0
3.784,20311.0
3.782,20582.0
3.785,20857.0
3.79,21128.0
3.793,21398.0
3.795,21670.0
3.795,21939.0
3.8,22210.0
3.801,22481.0
3.804,22753.0
3.813,23024.0
3.819,23293.0
3.821,23566.0
3.824,23836.0
3.833,24108.0
3.834,24379.0
3.84,24649.0
3.85,24921.0
3.86,25192.0
3.863,25462.0
3.879,25733.0
3.892,26002.0
3.902,26275.0
3.915,26546.0
3.922,26816.0
3.928,27088.0
3.938,27358.0
3.948,27630.0
3.96,27902.0
3.968,28173.0
3.974,28444.0
3.978,28715.0
3.989,28987.0
4.006,29260.0
4.021,29530.0
4.03,29800.0
4.04,30071.0
4.049,30343.0
4.05,30616.0
4.057,30891.0
4.067,31166.0
4.077,31436.0
4.084,31707.0
4.093,31980.0
4.105,32252.0
4.119,32522.0
4.13,32791.0
4.137,33065.0
4.148,33335.0
4.161,33608.0
4.17,33879.0
4.184,34151.0
4.188,34421.0
4.194,34693.0
4.201,34967.0
4.209,35237.0
4.217,35507.0
4.237,35779.0
4.251,36050.0
4.261,36323.0
4.272,36596.0
4.28,36867.0
4.285,37140.0
4.292,37413.0
4.305,37684.0
4.323,37954.0
4.333,38226.0
4.341,38499.0
4.345,38771.0
4.364,39043.0
4.374,39315.0
4.374,39587.0
4.384,39859.0
4.395,40132.0
4.398,40402.0
4.397,40673.0
4.412,40944.0
4.415,41215.0
4.428,41486.0
4.433,41755.0
4.443,42025.0
4.456,42296.0
4.475,42567.0
4.488,42841.0
4.496,43111.0
4.502,43381.0
4.52,43653.0
4.536,43927.0
4.55,44199.0
4.564,44470.0
4.578,44741.0
4.585,45011.0
4.59,45280.0
4.598,45552.0
4.598,45823.0
4.606,46095.0
4.618,46365.0
4.628,46638.0
4.639,46910.0
4.654,47182.0
4.658,47453.0
4.673,47724.0
4.688,47995.0
4.691,48265.0
4.696,48538.0
4.707,48809.0
4.718,49081.0
4.729,49353.0
4.728,49624.0
4.74,49896.0
4.75,50165.0
4.769,50436.0
4.779,50708.0
4.796,50981.0
4.799,51253.0
4.81,51526.0
4.818,51799.0
4.827,52073.0
4.835,52344.0
4.843,52613.0
4.877,52883.0
4.888,53155.0
4.91,53428.0
4.911,53698.0
4.92,53971.0
4.96,54243.0
4.962,54514.0
4.991,54787.0
5.018,55060.0
