Current (mA),Time (ms)
0.0,94.0
0.918,10298.0
0.806,10572.0
0.743,10844.0
0.702,11115.0
0.682,11387.0
0.703,11656.0
0.754,11927.0
0.822,12199.0
0.9,12469.0
0.976,12743.0
1.044,13015.0
1.108,13287.0
1.169,13558.0
1.225,13831.0
1.28,14103.0
1.328,14373.0
1.37,14644.0
1.406,14913.0
1.438,15186.0
1.47,15456.0
1.503,15725.0
1.537,15997.0
1.569,16266.0
1.599,16540.0
1.626,16811.0
1.65,17082.0
1.668,17354.0
1.686,17626.0
1.7,17900.0
1.712,18172.0
1.723,18443.0
1.733,18716.0
1.741,18988.0
1.742,19262.0
1.742,19536.0
1.743,19807.0
1.742,20078.0
1.744,20350.0
1.74,20621.0
1.752,20891.0
1.749,21163.0
1.758,21437.0
1.754,21710.0
1.746,21981.0
1.758,22254.0
1.794,22527.0
1.784,22800.0
1.774,23072.0
1.798,23344.0
1.809,23615.0
1.821,23886.0
1.899,24160.0
1.925,24431.0
1.907,24706.0
2.017,24978.0
2.128,25248.0
2.119,25522.0
2.232,25794.0
2.324,26069.0
2.61,26343.0
2.581,26616.0
3.004,26886.0
3.014,27158.0
3.162,27430.0
3.221,27704.0
3.635,27974.0
3.811,28246.0
4.04,28519.0
4.427,28794.0
4.668,29068.0
4.777,29340.0
5.039,29613.0
