Current (mA),Time (ms)
0.0,95.0
2.605,10291.0
2.365,10563.0
2.376,10835.0
2.468,11107.0
2.583,11378.0
2.697,11651.0
2.802,11924.0
2.893,12196.0
2.965,12470.0
3.021,12742.0
3.068,13012.0
3.106,13283.0
3.138,13558.0
3.165,13830.0
3.185,14104.0
3.2,14376.0
3.208,14648.0
3.211,14921.0
3.21,15192.0
3.205,15463.0
3.199,15736.0
3.189,16009.0
3.177,16281.0
3.165,16551.0
3.152,16823.0
3.137,17094.0
3.123,17365.0
3.111,17636.0
3.097,17909.0
3.084,18182.0
3.072,18453.0
3.061,18726.0
3.052,18997.0
3.044,19269.0
3.035,19542.0
3.026,19813.0
3.018,20085.0
3.01,20356.0
3.002,20628.0
2.995,20900.0
2.989,21173.0
2.984,21446.0
2.978,21716.0
2.973,21986.0
2.968,22259.0
2.966,22530.0
2.964,22802.0
2.957,23074.0
2.954,23348.0
2.953,23619.0
2.95,23890.0
2.948,24159.0
2.945,24430.0
2.945,24703.0
2.943,24975.0
2.94,25248.0
2.95,25521.0
2.958,25793.0
2.955,26067.0
2.951,26337.0
2.947,26611.0
2.944,26884.0
2.944,27158.0
2.94,27429.0
2.937,27701.0
2.935,27974.0
2.935,28245.0
2.935,28517.0
2.935,28789.0
2.948,29062.0
2.951,29335.0
2.952,29606.0
2.951,29879.0
2.952,30150.0
2.949,30420.0
2.965,30693.0
2.951,30966.0
2.95,31239.0
2.954,31511.0
2.979,31782.0
2.978,32053.0
3.0,32327.0
2.985,32598.0
2.987,32871.0
2.981,33142.0
2.996,33416.0
2.989,33687.0
3.013,33958.0
3.031,34229.0
3.038,34499.0
3.038,34769.0
3.035,35039.0
3.033,35310.0
3.057,35579.0
3.063,35849.0
3.07,36121.0
3.065,36392.0
3.07,36664.0
3.096,36935.0
3.097,37207.0
3.108,37478.0
3.108,37748.0
3.118,38019.0
3.135,38290.0
3.132,38563.0
3.134,38834.0
3.145,39106.0
3.149,39376.0
3.145,39648.0
3.155,39920.0
3.164,40190.0
3.162,40460.0
3.172,40732.0
3.179,41004.0
3.198,41277.0
3.193,41549.0
3.251,41819.0
3.242,42092.0
3.263,42363.0
3.264,42635.0
3.269,42908.0
3.269,43181.0
3.28,43453.0
3.272,43724.0
3.266,43995.0
3.275,44267.0
3.267,44538.0
3.285,44808.0
3.307,45082.0
3.287,45352.0
3.298,45623.0
3.292,45897.0
3.308,46167.0
3.315,46440.0
3.336,46713.0
3.356,46983.0
3.348,47257.0
3.354,47529.0
3.389,47801.0
3.394,48073.0
3.407,48345.0
3.42,48618.0
3.44,48890.0
3.461,49162.0
3.461,49435.0
3.441,49705.0
3.446,49978.0
3.477,50250.0
3.512,50521.0
3.566,50793.0
3.51,51064.0
3.545,51336.0
3.549,51608.0
3.55,51881.0
3.645,52152.0
3.659,52422.0
3.639,52696.0
3.578,52967.0
3.597,53239.0
3.594,53510.0
3.605,53782.0
3.686,54055.0
3.639,54327.0
3.64,54600.0
3.651,54871.0
3.67,55144.0
3.646,55416.0
3.693,55692.0
3.648,55964.0
3.681,56235.0
3.707,56507.0
3.715,56779.0
3.704,57051.0
3.72,57324.0
3.709,57594.0
3.717,57866.0
3.737,58138.0
3.73,58412.0
3.735,58684.0
3.722,58956.0
3.754,59230.0
3.765,59501.0
3.787,59774.0
3.766,60046.0
3.79,60319.0
3.865,60590.0
3.814,60863.0
3.833,61138.0
3.846,61411.0
3.899,61684.0
3.874,61955.0
3.88,62227.0
3.899,62500.0
3.87,62772.0
3.904,63044.0
3.868,63319.0
3.862,63593.0
3.884,63864.0
3.889,64136.0
3.881,64409.0
3.872,64679.0
3.943,64951.0
3.897,65223.0
3.892,65492.0
3.905,65765.0
3.895,66035.0
3.948,66306.0
3.996,66577.0
3.997,66849.0
3.998,67121.0
4.01,67391.0
4.0,67662.0
4.014,67933.0
4.011,68206.0
4.011,68478.0
3.988,68748.0
3.996,69023.0
4.073,69294.0
4.019,69565.0
4.038,69839.0
4.054,70110.0
4.073,70380.0
4.082,70655.0
4.146,70928.0
4.141,71197.0
4.159,71470.0
4.152,71741.0
4.23,72014.0
4.177,72285.0
4.196,72557.0
4.202,72829.0
4.223,73100.0
4.292,73372.0
4.325,73645.0
4.299,73918.0
4.32,74191.0
4.337,74464.0
4.306,74737.0
4.306,75011.0
4.346,75284.0
4.326,75555.0
4.331,75826.0
4.381,76098.0
4.342,76371.0
4.344,76641.0
4.369,76913.0
4.333,77185.0
4.4,77456.0
4.405,77729.0
4.443,78001.0
4.473,78270.0
4.422,78544.0
4.421,78816.0
4.461,79088.0
4.458,79360.0
4.457,79634.0
4.468,79906.0
4.459,80176.0
4.477,80447.0
4.478,80720.0
4.484,80992.0
4.539,81265.0
4.554,81538.0
4.542,81809.0
4.557,82081.0
4.554,82352.0
4.544,82624.0
4.579,82896.0
4.601,83169.0
4.581,83444.0
4.674,83716.0
4.682,83988.0
4.792,84263.0
4.787,84533.0
4.778,84805.0
4.809,85076.0
4.815,85346.0
4.826,85619.0
4.847,85891.0
4.87,86162.0
4.927,86432.0
4.939,86705.0
4.952,86977.0
5.034,87249.0
