Current (mA),Time (ms)
0.0,95.0
2.976,10291.0
2.848,10562.0
3.011,10835.0
3.239,11107.0
3.445,11381.0
3.612,11654.0
3.745,11926.0
3.854,12196.0
3.944,12467.0
4.018,12737.0
4.079,13010.0
4.127,13282.0
4.157,13553.0
4.17,13824.0
4.167,14095.0
4.15,14365.0
4.126,14636.0
4.093,14908.0
4.054,15180.0
4.014,15451.0
3.976,15722.0
3.938,15995.0
3.895,16263.0
3.853,16536.0
3.813,16811.0
3.774,17082.0
3.734,17352.0
3.695,17624.0
3.657,17894.0
3.62,18167.0
3.586,18438.0
3.556,18709.0
3.529,18979.0
3.504,19252.0
3.48,19526.0
3.46,19797.0
3.439,20070.0
3.418,20340.0
3.396,20611.0
3.377,20884.0
3.359,21157.0
3.341,21427.0
3.321,21698.0
3.301,21969.0
3.279,22245.0
3.259,22517.0
3.239,22787.0
3.224,23057.0
3.207,23328.0
3.192,23599.0
3.178,23871.0
3.162,24142.0
3.146,24412.0
3.13,24682.0
3.121,24952.0
3.108,25223.0
3.104,25496.0
3.097,25767.0
3.085,26038.0
3.077,26311.0
3.067,26581.0
3.059,26853.0
3.056,27124.0
3.049,27397.0
3.042,27668.0
3.035,27939.0
3.032,28208.0
3.031,28480.0
3.028,28753.0
3.028,29025.0
3.026,29296.0
3.02,29567.0
3.019,29838.0
3.015,30109.0
3.009,30382.0
3.0,30653.0
2.995,30923.0
2.994,31195.0
2.987,31464.0
2.986,31736.0
2.986,32008.0
2.987,32279.0
2.985,32549.0
2.982,32820.0
2.978,33092.0
2.987,33365.0
2.988,33639.0
2.99,33911.0
2.993,34182.0
2.997,34452.0
2.991,34724.0
2.992,34995.0
2.987,35268.0
2.99,35540.0
2.992,35815.0
2.993,36086.0
2.994,36356.0
2.992,36627.0
2.987,36900.0
2.993,37171.0
2.99,37444.0
2.986,37715.0
2.989,37988.0
2.984,38260.0
2.98,38533.0
2.984,38805.0
2.985,39077.0
2.983,39347.0
2.989,39619.0
2.995,39889.0
2.992,40162.0
2.988,40435.0
2.986,40705.0
2.992,40976.0
2.994,41248.0
2.995,41520.0
2.996,41791.0
2.996,42064.0
2.999,42335.0
3.012,42607.0
3.015,42876.0
3.017,43146.0
3.015,43418.0
3.011,43689.0
3.016,43961.0
3.033,44233.0
3.031,44501.0
3.033,44774.0
3.038,45046.0
3.038,45319.0
3.039,45591.0
3.048,45866.0
3.055,46138.0
3.06,46408.0
3.061,46679.0
3.064,46949.0
3.065,47221.0
3.071,47489.0
3.077,47760.0
3.092,48031.0
3.096,48302.0
3.098,48575.0
3.105,48846.0
3.108,49118.0
3.112,49390.0
3.117,49663.0
3.126,49935.0
3.138,50206.0
3.141,50479.0
3.15,50749.0
3.153,51021.0
3.161,51292.0
3.173,51565.0
3.178,51837.0
3.173,52108.0
3.173,52380.0
3.187,52652.0
3.194,52923.0
3.195,53194.0
3.194,53466.0
3.206,53741.0
3.211,54013.0
3.227,54284.0
3.243,54558.0
3.26,54830.0
3.281,55104.0
3.287,55378.0
3.291,55649.0
3.301,55922.0
3.311,56193.0
3.315,56465.0
3.314,56738.0
3.327,57008.0
3.342,57280.0
3.353,57551.0
3.357,57826.0
3.36,58099.0
3.369,58371.0
3.375,58643.0
3.37,58913.0
3.365,59185.0
3.368,59455.0
3.38,59726.0
3.384,59998.0
3.416,60268.0
3.422,60540.0
3.417,60811.0
3.417,61084.0
3.42,61356.0
3.426,61628.0
3.436,61899.0
3.457,62168.0
3.459,62440.0
3.465,62710.0
3.468,62982.0
3.473,63252.0
3.481,63525.0
3.49,63794.0
3.501,64067.0
3.5,64340.0
3.512,64611.0
3.531,64884.0
3.542,65156.0
3.554,65427.0
3.561,65697.0
3.588,65970.0
3.612,66241.0
3.608,66511.0
3.609,66782.0
3.61,67054.0
3.615,67324.0
3.633,67597.0
3.641,67867.0
3.661,68138.0
3.672,68411.0
3.683,68682.0
3.684,68955.0
3.695,69226.0
3.693,69498.0
3.704,69769.0
3.711,70041.0
3.741,70313.0
3.742,70585.0
3.744,70857.0
3.738,71130.0
3.736,71401.0
3.735,71673.0
3.739,71945.0
3.735,72217.0
3.75,72487.0
3.75,72759.0
3.756,73028.0
3.788,73299.0
3.792,73570.0
3.819,73841.0
3.833,74112.0
3.837,74384.0
3.87,74655.0
3.894,74927.0
3.89,75198.0
3.898,75471.0
3.906,75744.0
3.908,76015.0
3.92,76285.0
3.928,76557.0
3.935,76827.0
3.956,77100.0
3.981,77372.0
4.003,77642.0
4.0,77914.0
4.007,78187.0
4.034,78461.0
4.038,78734.0
