Current (mA),Time (ms)
0.0,96.0
0.449,10293.0
0.466,10563.0
0.484,10836.0
0.498,11109.0
0.51,11380.0
0.524,11651.0
0.537,11923.0
0.548,12194.0
0.557,12463.0
0.566,12735.0
0.575,13003.0
0.581,13278.0
0.59,13549.0
0.599,13821.0
0.608,14095.0
0.618,14369.0
0.63,14643.0
0.639,14915.0
0.645,15187.0
0.651,15458.0
0.659,15729.0
0.667,16002.0
0.675,16273.0
0.682,16544.0
0.688,16817.0
0.702,17088.0
0.707,17361.0
0.714,17632.0
0.721,17903.0
0.731,18173.0
0.743,18445.0
0.756,18718.0
0.765,18989.0
0.773,19262.0
0.783,19533.0
0.795,19807.0
0.802,20079.0
0.812,20350.0
0.828,20621.0
0.837,20894.0
0.859,21165.0
0.869,21436.0
0.883,21707.0
0.923,21978.0
0.951,22249.0
0.979,22519.0
0.99,22790.0
1.009,23061.0
1.055,23331.0
1.115,23604.0
1.177,23877.0
1.247,24151.0
1.317,24424.0
1.388,24694.0
1.436,24966.0
1.531,25236.0
1.556,25508.0
1.669,25780.0
1.747,26051.0
1.806,26322.0
1.867,26596.0
1.931,26868.0
1.998,27138.0
2.124,27411.0
2.315,27684.0
2.381,27955.0
2.44,28224.0
2.583,28498.0
2.674,28770.0
2.718,29040.0
2.837,29314.0
3.121,29587.0
3.158,29859.0
3.367,30132.0
3.558,30404.0
3.614,30677.0
4.025,30950.0
4.082,31224.0
4.309,31495.0
4.427,31767.0
4.554,32041.0
4.735,32315.0
4.952,32585.0
5.157,32858.0
