Current (mA),Time (ms)
0.0,94.0
1.833,10287.0
1.946,10557.0
2.028,10829.0
2.048,11103.0
2.063,11374.0
2.112,11646.0
2.181,11920.0
2.269,12191.0
2.367,12466.0
2.465,12739.0
2.553,13010.0
2.619,13280.0
2.659,13554.0
2.69,13827.0
2.708,14098.0
2.715,14370.0
2.718,14643.0
2.722,14915.0
2.72,15188.0
2.702,15461.0
2.666,15732.0
2.624,16006.0
2.581,16277.0
2.545,16551.0
2.52,16824.0
2.506,17096.0
2.501,17369.0
2.503,17642.0
2.505,17913.0
2.507,18184.0
2.508,18456.0
2.501,18729.0
2.49,19002.0
2.473,19275.0
2.443,19547.0
2.402,19819.0
2.347,20092.0
2.294,20363.0
2.252,20635.0
2.224,20906.0
2.218,21176.0
2.212,21449.0
2.21,21722.0
2.214,21993.0
2.219,22264.0
2.234,22536.0
2.245,22807.0
2.266,23079.0
2.284,23350.0
2.31,23620.0
2.333,23893.0
2.527,24164.0
2.555,24436.0
2.802,24709.0
2.804,24982.0
2.89,25251.0
2.908,25522.0
2.983,25790.0
3.01,26061.0
2.979,26332.0
3.165,26612.0
3.387,26883.0
3.76,27157.0
4.198,27429.0
4.223,27701.0
4.356,27974.0
4.452,28248.0
4.701,28520.0
4.926,28793.0
5.032,29066.0
