Current (mA),Time (ms)
0.0,93.0
2.282,10287.0
2.226,10559.0
2.232,10832.0
2.306,11105.0
2.369,11377.0
2.419,11649.0
2.456,11924.0
2.486,12197.0
2.51,12470.0
2.527,12741.0
2.538,13012.0
2.546,13284.0
2.551,13557.0
2.555,13828.0
2.559,14099.0
2.561,14371.0
2.561,14642.0
2.56,14915.0
2.565,15184.0
2.558,15458.0
2.553,15729.0
2.547,16004.0
2.54,16277.0
2.532,16551.0
2.523,16822.0
2.513,17095.0
2.503,17364.0
2.493,17636.0
2.481,17910.0
2.471,18182.0
2.461,18454.0
2.451,18726.0
2.441,18999.0
2.431,19272.0
2.418,19542.0
2.409,19811.0
2.4,20083.0
2.388,20353.0
2.38,20631.0
2.369,20903.0
2.361,21176.0
2.355,21449.0
2.347,21721.0
2.353,21992.0
2.347,22263.0
2.339,22534.0
2.344,22804.0
2.338,23077.0
2.333,23347.0
2.328,23617.0
2.325,23888.0
2.317,24155.0
2.313,24426.0
2.307,24699.0
2.304,24971.0
2.3,25245.0
2.296,25515.0
2.291,25785.0
2.288,26058.0
2.285,26331.0
2.283,26602.0
2.281,26873.0
2.277,27142.0
2.275,27412.0
2.272,27683.0
2.27,27956.0
2.271,28228.0
2.269,28497.0
2.266,28771.0
2.265,29039.0
2.265,29311.0
2.263,29582.0
2.27,29855.0
2.268,30130.0
2.275,30400.0
2.291,30670.0
2.289,30944.0
2.289,31214.0
2.289,31483.0
2.29,31754.0
2.29,32028.0
2.29,32301.0
2.29,32573.0
2.291,32845.0
2.288,33118.0
2.29,33390.0
2.292,33659.0
2.293,33932.0
2.297,34203.0
2.297,34475.0
2.327,34744.0
2.339,35015.0
2.344,35287.0
2.344,35558.0
2.375,35827.0
2.379,36099.0
2.381,36368.0
2.382,36640.0
2.385,36912.0
2.385,37184.0
2.431,37457.0
2.42,37729.0
2.44,37999.0
2.482,38269.0
2.504,38543.0
2.505,38814.0
2.504,39086.0
2.5,39359.0
2.502,39631.0
2.502,39905.0
2.501,40174.0
2.499,40445.0
2.497,40718.0
2.495,40991.0
2.49,41262.0
2.492,41534.0
2.496,41806.0
2.493,42077.0
2.497,42347.0
2.562,42618.0
2.593,42890.0
2.593,43162.0
2.641,43434.0
2.684,43705.0
2.7,43975.0
2.698,44245.0
2.698,44518.0
2.697,44788.0
2.708,45055.0
2.709,45327.0
2.706,45600.0
2.716,45874.0
2.715,46145.0
2.721,46419.0
2.726,46690.0
2.729,46961.0
2.736,47232.0
2.739,47504.0
2.74,47776.0
2.739,48047.0
2.734,48317.0
2.734,48589.0
2.731,48862.0
2.73,49135.0
2.732,49405.0
2.731,49677.0
2.731,49947.0
2.732,50219.0
2.732,50493.0
2.729,50764.0
2.731,51034.0
2.733,51306.0
2.741,51579.0
2.74,51852.0
2.735,52124.0
2.736,52396.0
2.733,52667.0
2.734,52938.0
2.731,53209.0
2.733,53482.0
2.742,53755.0
2.747,54026.0
2.748,54297.0
2.754,54571.0
2.76,54844.0
2.769,55116.0
2.775,55387.0
2.781,55660.0
2.785,55932.0
2.783,56204.0
2.783,56475.0
2.789,56747.0
2.791,57018.0
2.796,57288.0
2.802,57560.0
2.808,57834.0
2.811,58105.0
2.825,58379.0
2.833,58652.0
2.839,58925.0
2.846,59194.0
2.853,59465.0
2.856,59749.0
2.858,60018.0
2.884,60288.0
2.889,60559.0
