Current (mA),Time (ms)
0.0,1596.0
3.643,11799.0
3.609,12069.0
3.625,12342.0
3.743,12616.0
3.883,12885.0
3.978,13156.0
4.009,13429.0
4.018,13699.0
4.04,13972.0
4.071,14244.0
4.104,14515.0
4.129,14787.0
4.145,15056.0
4.152,15329.0
4.156,15601.0
4.152,15874.0
4.141,16148.0
4.129,16419.0
4.118,16693.0
4.101,16964.0
4.085,17235.0
4.067,17507.0
4.048,17779.0
4.03,18052.0
4.152,18322.0
4.166,18594.0
4.138,18864.0
4.107,19136.0
4.068,19406.0
4.039,19678.0
4.018,19948.0
4.057,20220.0
4.088,20492.0
4.056,20764.0
4.028,21036.0
3.998,21307.0
3.975,21578.0
3.956,21851.0
3.934,22120.0
3.916,22392.0
3.897,22661.0
3.883,22934.0
3.867,23205.0
3.861,23477.0
3.847,23749.0
3.837,24021.0
3.823,24292.0
3.817,24563.0
3.818,24836.0
3.818,25108.0
3.812,25383.0
3.804,25655.0
3.799,25925.0
3.794,26199.0
3.803,26472.0
3.834,26742.0
3.863,27014.0
3.849,27286.0
3.835,27558.0
3.828,27830.0
3.826,28102.0
3.833,28375.0
3.829,28648.0
3.84,28919.0
3.843,29191.0
3.868,29465.0
3.897,29738.0
3.908,30009.0
3.902,30282.0
3.888,30554.0
3.927,30826.0
3.942,31096.0
3.958,31367.0
3.967,31635.0
3.997,31910.0
4.01,32182.0
4.026,32453.0
4.028,32724.0
4.024,32997.0
4.013,33272.0
4.014,33544.0
4.023,33815.0
4.025,34087.0
4.025,34356.0
4.057,34628.0
4.061,34899.0
4.053,35173.0
4.051,35446.0
4.056,35717.0
4.062,35989.0
4.074,36257.0
4.075,36527.0
4.068,36798.0
4.068,37069.0
4.061,37340.0
4.069,37611.0
4.082,37881.0
4.097,38154.0
4.124,38425.0
4.143,38698.0
4.146,38970.0
4.172,39241.0
4.193,39513.0
4.2,39784.0
4.205,40054.0
4.209,40324.0
4.209,40596.0
4.211,40869.0
4.206,41140.0
4.217,41412.0
4.234,41682.0
4.246,41955.0
4.247,42225.0
4.242,42495.0
4.277,42770.0
4.278,43042.0
4.29,43315.0
4.299,43585.0
4.313,43855.0
4.314,44126.0
4.309,44398.0
4.311,44667.0
4.318,44937.0
4.322,45208.0
4.319,45481.0
4.327,45753.0
4.323,46024.0
4.358,46294.0
4.373,46568.0
4.388,46840.0
4.401,47111.0
4.41,47383.0
4.402,47651.0
4.392,47926.0
4.397,48197.0
4.41,48470.0
4.428,48740.0
4.448,49012.0
4.451,49285.0
4.457,49559.0
4.459,49831.0
4.453,50102.0
4.45,50374.0
4.441,50647.0
4.442,50918.0
4.462,51190.0
4.462,51460.0
4.48,51732.0
4.492,52006.0
4.506,52280.0
4.504,52551.0
4.51,52821.0
4.516,53093.0
4.515,53365.0
4.514,53636.0
4.514,53910.0
4.533,54182.0
4.524,54455.0
4.525,54725.0
4.535,54998.0
4.542,55269.0
4.543,55539.0
4.543,55814.0
4.543,56084.0
4.551,56355.0
4.548,56629.0
4.555,56901.0
4.559,57172.0
4.572,57445.0
4.593,57716.0
4.612,57989.0
4.624,58259.0
4.625,58532.0
4.625,58805.0
4.62,59075.0
4.616,59348.0
4.627,59620.0
4.647,59890.0
4.646,60160.0
4.65,60432.0
4.654,60704.0
4.666,60976.0
4.675,61249.0
4.681,61522.0
4.678,61792.0
4.674,62064.0
4.684,62336.0
4.683,62607.0
4.686,62878.0
4.695,63149.0
4.696,63423.0
4.691,63694.0
4.693,63967.0
4.7,64240.0
4.725,64515.0
4.726,64788.0
4.749,65060.0
4.761,65334.0
4.937,65606.0
4.845,65880.0
4.746,66151.0
4.761,66424.0
4.789,66695.0
4.802,66965.0
4.811,67234.0
4.818,67505.0
4.804,67774.0
4.807,68044.0
4.811,68315.0
4.803,68585.0
4.802,68857.0
4.81,69129.0
4.832,69402.0
4.834,69673.0
4.842,69943.0
4.835,70211.0
4.843,70483.0
4.843,70755.0
4.864,71025.0
4.871,71295.0
4.872,71566.0
4.866,71837.0
4.87,72107.0
4.878,72378.0
4.899,72646.0
4.99,72916.0
5.002,73187.0
