Current (mA),Time (ms)
0.0,93.0
2.541,10285.0
2.21,10555.0
2.236,10827.0
2.378,11098.0
2.548,11370.0
2.7,11640.0
2.813,11914.0
2.898,12186.0
2.96,12459.0
3.002,12733.0
3.03,13005.0
3.056,13276.0
3.082,13546.0
3.1,13817.0
3.117,14087.0
3.125,14358.0
3.133,14633.0
3.145,14909.0
3.149,15180.0
3.156,15452.0
3.16,15724.0
3.158,15996.0
3.152,16264.0
3.144,16538.0
3.137,16810.0
3.13,17083.0
3.12,17356.0
3.104,17627.0
3.091,17898.0
3.08,18168.0
3.065,18438.0
3.054,18711.0
3.042,18983.0
3.033,19257.0
3.023,19530.0
3.013,19804.0
3.004,20076.0
2.996,20347.0
2.986,20621.0
2.977,20892.0
2.97,21165.0
2.965,21439.0
2.957,21711.0
2.952,21982.0
2.943,22256.0
2.939,22527.0
2.952,22799.0
2.961,23073.0
2.961,23344.0
2.957,23616.0
2.953,23886.0
2.95,24159.0
2.946,24431.0
2.944,24703.0
2.94,24976.0
2.935,25248.0
2.931,25518.0
2.929,25789.0
2.927,26060.0
2.923,26331.0
2.921,26603.0
2.917,26873.0
2.905,27144.0
2.887,27413.0
2.871,27681.0
2.867,27950.0
2.866,28220.0
2.862,28496.0
2.865,28766.0
2.863,29039.0
2.863,29310.0
2.859,29584.0
2.856,29855.0
2.857,30127.0
2.859,30401.0
2.858,30674.0
2.881,30946.0
2.881,31215.0
2.881,31489.0
2.88,31760.0
2.879,32032.0
2.89,32306.0
2.899,32579.0
2.893,32852.0
2.893,33126.0
2.897,33398.0
2.902,33670.0
2.896,33940.0
2.906,34211.0
2.905,34486.0
2.902,34758.0
2.904,35028.0
2.907,35300.0
2.909,35571.0
2.911,35844.0
2.917,36116.0
2.915,36388.0
2.924,36658.0
2.928,36931.0
2.937,37203.0
2.937,37476.0
2.965,37750.0
2.958,38023.0
2.988,38297.0
2.993,38570.0
2.95,38843.0
2.972,39116.0
2.965,39385.0
2.968,39658.0
2.975,39929.0
2.982,40202.0
2.987,40475.0
2.989,40747.0
2.985,41018.0
2.982,41291.0
3.024,41563.0
3.052,41836.0
3.04,42109.0
3.042,42379.0
3.047,42651.0
3.041,42925.0
3.043,43197.0
3.017,43469.0
3.024,43739.0
3.043,44010.0
3.038,44283.0
3.075,44553.0
3.076,44823.0
3.056,45094.0
3.076,45368.0
3.094,45641.0
3.06,45912.0
3.061,46183.0
3.054,46454.0
3.06,46727.0
3.068,46997.0
3.069,47267.0
3.121,47538.0
3.114,47808.0
3.115,48079.0
3.106,48351.0
3.111,48623.0
3.105,48894.0
3.182,49168.0
3.155,49442.0
3.17,49715.0
3.126,49988.0
3.137,50261.0
3.143,50534.0
3.167,50804.0
3.166,51076.0
3.175,51349.0
3.183,51621.0
3.166,51894.0
3.172,52163.0
3.232,52435.0
3.24,52707.0
3.245,52980.0
3.239,53252.0
3.23,53522.0
3.222,53795.0
3.212,54066.0
3.218,54339.0
3.234,54612.0
3.241,54884.0
3.281,55159.0
3.284,55430.0
3.281,55700.0
3.268,55974.0
3.269,56247.0
3.255,56519.0
3.264,56793.0
3.263,57066.0
3.272,57337.0
3.249,57608.0
3.267,57883.0
3.338,58152.0
3.301,58426.0
3.307,58698.0
3.338,58969.0
3.387,59239.0
3.372,59511.0
3.38,59785.0
3.386,60057.0
3.408,60327.0
3.411,60598.0
3.381,60868.0
3.397,61139.0
3.464,61411.0
3.42,61684.0
3.418,61956.0
3.427,62226.0
3.424,62500.0
3.436,62770.0
3.423,63041.0
3.444,63313.0
3.451,63585.0
3.47,63857.0
3.452,64129.0
3.443,64400.0
3.472,64673.0
3.469,64942.0
3.463,65214.0
3.491,65485.0
3.493,65757.0
3.492,66027.0
3.484,66298.0
3.497,66573.0
3.495,66845.0
3.523,67114.0
3.53,67387.0
3.539,67657.0
3.641,67928.0
3.652,68200.0
3.637,68473.0
3.617,68746.0
3.608,69019.0
3.639,69291.0
3.63,69563.0
3.64,69834.0
3.664,70106.0
3.653,70378.0
3.652,70651.0
3.645,70923.0
3.654,71195.0
3.674,71467.0
3.684,71737.0
3.68,72011.0
3.737,72282.0
3.717,72554.0
3.718,72824.0
3.751,73097.0
3.821,73369.0
3.852,73643.0
3.867,73915.0
3.84,74186.0
3.862,74459.0
3.882,74731.0
3.913,75003.0
3.908,75273.0
3.919,75544.0
3.933,75816.0
3.971,76090.0
3.963,76362.0
4.022,76634.0
4.062,76903.0
4.057,77176.0
4.194,77449.0
4.274,77723.0
4.274,77997.0
4.304,78266.0
4.452,78538.0
4.452,78809.0
4.416,79082.0
4.432,79353.0
4.444,79625.0
4.488,79898.0
4.483,80168.0
4.577,80441.0
4.621,80711.0
4.67,80985.0
4.628,81259.0
4.852,81531.0
4.858,81804.0
4.879,82077.0
4.871,82348.0
4.988,82621.0
4.938,82892.0
5.172,83166.0
