Current (mA),Time (ms)
0.0,98.0
2.81,10305.0
2.63,10577.0
2.657,10848.0
2.762,11122.0
2.877,11392.0
2.967,11664.0
3.033,11934.0
3.08,12205.0
3.114,12478.0
3.138,12749.0
3.154,13021.0
3.165,13294.0
3.176,13569.0
3.181,13841.0
3.183,14115.0
3.182,14388.0
3.18,14659.0
3.172,14931.0
3.164,15203.0
3.153,15475.0
3.138,15747.0
3.119,16018.0
3.1,16290.0
3.077,16563.0
3.053,16836.0
3.028,17106.0
3.004,17378.0
2.98,17649.0
2.955,17922.0
2.932,18196.0
2.914,18468.0
2.896,18739.0
2.881,19010.0
2.867,19282.0
2.856,19555.0
2.848,19829.0
2.842,20099.0
2.839,20370.0
2.838,20641.0
2.836,20914.0
2.832,21185.0
2.834,21458.0
2.833,21730.0
2.835,22003.0
2.838,22275.0
2.84,22546.0
2.839,22820.0
2.838,23093.0
2.839,23368.0
2.835,23640.0
2.834,23913.0
2.83,24185.0
2.83,24456.0
2.83,24729.0
2.832,25002.0
2.838,25274.0
2.843,25549.0
2.842,25818.0
2.845,26091.0
2.846,26361.0
2.852,26633.0
2.848,26904.0
2.847,27176.0
2.847,27450.0
2.847,27722.0
2.845,27993.0
2.848,28266.0
2.847,28540.0
2.851,28814.0
2.858,29086.0
2.86,29358.0
2.866,29631.0
2.87,29904.0
2.874,30174.0
2.871,30447.0
2.87,30718.0
2.869,30990.0
2.87,31263.0
2.869,31534.0
2.873,31806.0
2.884,32078.0
2.887,32350.0
2.895,32622.0
2.901,32893.0
2.906,33164.0
2.904,33433.0
2.904,33708.0
2.914,33979.0
2.921,34252.0
2.922,34523.0
2.935,34794.0
2.941,35068.0
2.945,35340.0
2.954,35613.0
2.955,35886.0
2.961,36158.0
2.966,36430.0
2.968,36702.0
2.972,36975.0
2.977,37246.0
2.979,37518.0
2.985,37790.0
2.984,38061.0
2.989,38332.0
2.989,38603.0
2.999,38876.0
3.013,39148.0
3.03,39420.0
3.026,39690.0
3.026,39962.0
3.03,40235.0
3.032,40507.0
3.031,40780.0
3.036,41053.0
