Current (mA),Time (ms)
0.0,94.0
2.326,10292.0
2.345,10562.0
2.412,10834.0
2.485,11106.0
2.537,11377.0
2.596,11650.0
2.648,11923.0
2.681,12193.0
2.699,12465.0
2.707,12735.0
2.711,13008.0
2.714,13278.0
2.715,13549.0
2.716,13821.0
2.714,14092.0
2.713,14366.0
2.709,14637.0
2.704,14910.0
2.7,15181.0
2.695,15452.0
2.69,15725.0
2.684,15998.0
2.678,16268.0
2.67,16540.0
2.663,16811.0
2.656,17083.0
2.65,17357.0
2.642,17629.0
2.635,17900.0
2.627,18170.0
2.625,18442.0
2.619,18715.0
2.615,18988.0
2.609,19261.0
2.601,19531.0
2.595,19801.0
2.588,20072.0
2.58,20343.0
2.571,20616.0
2.563,20886.0
2.557,21160.0
2.55,21433.0
2.544,21706.0
2.539,21980.0
2.533,22253.0
2.531,22525.0
2.527,22797.0
2.522,23072.0
2.516,23342.0
2.51,23615.0
2.505,23888.0
2.503,24159.0
2.543,24428.0
2.539,24700.0
2.533,24972.0
2.531,25245.0
2.526,25516.0
2.522,25786.0
2.518,26057.0
2.516,26329.0
2.514,26602.0
2.553,26872.0
2.638,27142.0
2.64,27411.0
2.672,27682.0
2.71,27953.0
2.718,28224.0
2.717,28496.0
2.708,28765.0
2.718,29037.0
2.714,29310.0
2.708,29582.0
2.702,29854.0
2.698,30125.0
2.706,30400.0
2.693,30672.0
2.686,30946.0
2.684,31217.0
2.704,31487.0
2.703,31760.0
2.705,32032.0
2.709,32305.0
2.702,32576.0
2.714,32848.0
2.703,33118.0
2.699,33388.0
2.695,33661.0
2.691,33933.0
2.695,34206.0
2.694,34480.0
2.692,34749.0
2.685,35022.0
2.686,35294.0
2.682,35566.0
2.682,35838.0
2.68,36111.0
2.683,36381.0
2.686,36651.0
2.694,36922.0
2.692,37193.0
2.705,37466.0
2.718,37737.0
2.711,38010.0
2.712,38282.0
2.713,38554.0
2.778,38829.0
2.796,39101.0
2.794,39374.0
2.79,39645.0
2.814,39918.0
2.802,40189.0
2.82,40461.0
2.826,40732.0
2.834,41002.0
2.837,41274.0
2.846,41548.0
2.86,41821.0
2.861,42094.0
2.866,42365.0
2.861,42638.0
2.859,42911.0
2.857,43182.0
2.857,43454.0
2.872,43726.0
2.875,44001.0
2.891,44273.0
2.892,44545.0
2.898,44815.0
2.897,45086.0
2.916,45358.0
2.954,45628.0
2.96,45901.0
2.959,46171.0
2.958,46443.0
2.958,46716.0
2.961,46988.0
2.97,47259.0
2.974,47534.0
2.97,47806.0
2.965,48077.0
2.972,48350.0
2.989,48624.0
2.971,48897.0
2.968,49166.0
2.966,49439.0
2.966,49710.0
2.962,49982.0
2.968,50251.0
2.969,50520.0
2.98,50792.0
2.98,51061.0
2.984,51334.0
2.984,51608.0
2.984,51881.0
2.994,52152.0
3.001,52423.0
3.006,52695.0
3.015,52969.0
3.025,53240.0
3.028,53514.0
3.058,53787.0
3.045,54056.0
3.043,54326.0
3.04,54597.0
3.039,54868.0
3.034,55138.0
3.037,55409.0
3.032,55681.0
3.032,55953.0
3.033,56226.0
3.033,56498.0
3.04,56769.0
3.043,57040.0
3.051,57309.0
3.049,57583.0
3.05,57854.0
3.048,58124.0
3.052,58394.0
3.046,58668.0
3.048,58939.0
3.056,59211.0
3.061,59483.0
3.058,59758.0
3.069,60030.0
3.077,60303.0
3.07,60573.0
3.069,60843.0
3.071,61116.0
3.068,61391.0
3.064,61663.0
3.07,61935.0
3.069,62205.0
3.074,62476.0
3.086,62747.0
3.088,63016.0
3.088,63290.0
3.084,63562.0
3.085,63835.0
3.092,64107.0
3.097,64380.0
3.106,64652.0
3.103,64924.0
3.146,65197.0
3.136,65468.0
3.135,65742.0
3.14,66014.0
3.145,66284.0
3.154,66558.0
3.167,66829.0
3.165,67101.0
3.163,67373.0
3.156,67646.0
3.166,67921.0
3.168,68190.0
3.171,68463.0
3.175,68735.0
3.174,69009.0
3.175,69282.0
3.186,69556.0
3.199,69830.0
3.194,70101.0
3.201,70371.0
3.193,70643.0
3.186,70917.0
3.183,71189.0
3.186,71462.0
3.183,71734.0
3.183,72004.0
3.191,72274.0
3.196,72547.0
3.205,72820.0
3.207,73092.0
3.228,73364.0
3.234,73634.0
3.241,73908.0
3.244,74181.0
3.257,74453.0
3.254,74727.0
3.255,75003.0
3.249,75275.0
3.244,75549.0
3.236,75821.0
3.234,76091.0
3.234,76363.0
3.239,76636.0
3.244,76908.0
3.248,77180.0
3.265,77452.0
3.259,77723.0
3.258,77994.0
3.259,78265.0
3.258,78536.0
3.26,78810.0
3.258,79083.0
3.254,79356.0
3.252,79628.0
3.253,79899.0
3.256,80170.0
3.25,80441.0
3.264,80714.0
3.278,80984.0
3.285,81257.0
3.287,81531.0
3.29,81800.0
3.285,82074.0
3.282,82346.0
3.278,82618.0
3.28,82887.0
3.287,83158.0
3.289,83429.0
3.291,83700.0
3.288,83972.0
3.287,84244.0
3.281,84513.0
3.279,84785.0
3.294,85060.0
3.303,85333.0
3.308,85606.0
3.306,85877.0
3.308,86148.0
3.316,86420.0
3.317,86693.0
3.32,86965.0
3.322,87238.0
3.319,87510.0
3.321,87783.0
3.323,88054.0
3.321,88326.0
3.328,88598.0
3.328,88869.0
3.324,89143.0
3.322,89415.0
3.323,89687.0
3.315,89961.0
3.316,90232.0
3.315,90503.0
3.313,90774.0
3.306,91045.0
3.314,91317.0
3.322,91588.0
3.319,91860.0
3.326,92132.0
3.323,92403.0
3.321,92675.0
3.322,92947.0
3.322,93220.0
3.315,93490.0
3.32,93762.0
3.321,94034.0
3.322,94308.0
3.32,94577.0
3.318,94848.0
3.323,95120.0
3.323,95390.0
3.324,95663.0
3.323,95934.0
3.323,96205.0
3.328,96478.0
3.325,96749.0
3.334,97020.0
3.335,97295.0
3.329,97567.0
3.326,97841.0
3.331,98114.0
3.335,98384.0
3.339,98657.0
3.332,98929.0
3.332,99202.0
3.334,99475.0
3.344,99745.0
3.334,100019.0
3.336,100292.0
3.336,100563.0
3.336,100833.0
3.35,101106.0
3.343,101380.0
3.345,101651.0
3.343,101925.0
3.344,102194.0
3.362,102464.0
3.361,102736.0
3.358,103011.0
3.351,103283.0
3.344,103555.0
3.341,103827.0
3.35,104101.0
3.352,104371.0
3.35,104643.0
3.35,104913.0
3.355,105185.0
3.352,105459.0
3.359,105730.0
3.366,106001.0
3.366,106272.0
3.366,106543.0
3.359,106814.0
3.358,107083.0
3.364,107354.0
3.362,107626.0
3.365,107897.0
3.368,108169.0
3.37,108440.0
3.366,108708.0
3.374,108980.0
3.375,109253.0
3.383,109525.0
3.383,109796.0
3.38,110066.0
3.387,110334.0
3.384,110607.0
3.392,110878.0
3.396,111149.0
3.393,111421.0
3.398,111691.0
3.396,111964.0
3.39,112237.0
3.39,112509.0
3.383,112778.0
3.386,113049.0
3.375,113319.0
3.374,113592.0
3.373,113863.0
3.376,114135.0
3.389,114405.0
3.391,114675.0
3.399,114944.0
3.405,115216.0
3.417,115489.0
3.415,115761.0
3.417,116031.0
3.417,116302.0
3.415,116574.0
3.41,116845.0
3.405,117118.0
3.402,117391.0
3.403,117664.0
3.405,117933.0
3.411,118206.0
3.41,118478.0
3.404,118750.0
3.412,119022.0
3.409,119296.0
3.41,119565.0
3.411,119836.0
3.405,120109.0
3.402,120380.0
3.401,120654.0
3.397,120927.0
3.396,121199.0
3.396,121471.0
3.395,121742.0
3.4,122013.0
3.398,122284.0
3.399,122559.0
3.399,122831.0
3.399,123104.0
3.4,123376.0
3.399,123649.0
3.392,123920.0
3.394,124192.0
3.393,124466.0
3.396,124738.0
3.402,125009.0
3.404,125280.0
3.406,125553.0
3.395,125825.0
3.403,126099.0
3.398,126372.0
3.408,126646.0
3.417,126919.0
3.411,127193.0
3.406,127467.0
3.402,127738.0
3.405,128007.0
3.395,128278.0
3.4,128550.0
3.402,128821.0
3.399,129093.0
3.402,129365.0
3.407,129637.0
3.419,129908.0
3.421,130181.0
3.42,130453.0
3.415,130726.0
3.416,130997.0
3.41,131268.0
3.408,131539.0
3.407,131810.0
3.411,132081.0
3.415,132351.0
3.418,132624.0
3.423,132892.0
3.423,133164.0
3.424,133435.0
3.421,133707.0
3.423,133978.0
3.421,134249.0
3.417,134521.0
3.42,134792.0
3.423,135064.0
3.431,135334.0
3.425,135606.0
3.425,135877.0
3.432,136148.0
3.427,136421.0
3.432,136693.0
3.423,136967.0
3.422,137238.0
3.416,137510.0
3.416,137782.0
3.413,138053.0
3.41,138326.0
3.415,138597.0
3.426,138867.0
3.429,139139.0
3.433,139409.0
3.437,139681.0
3.445,139951.0
3.442,140223.0
3.435,140494.0
3.431,140765.0
3.424,141039.0
3.426,141310.0
3.429,141580.0
3.434,141854.0
3.437,142125.0
3.435,142398.0
3.438,142668.0
3.438,142944.0
3.434,143217.0
3.439,143490.0
3.441,143762.0
3.442,144033.0
3.446,144305.0
3.459,144577.0
3.453,144850.0
3.451,145121.0
3.454,145393.0
3.461,145664.0
3.461,145936.0
3.458,146208.0
3.456,146481.0
3.454,146752.0
3.454,147021.0
3.465,147293.0
3.47,147565.0
3.465,147835.0
3.467,148106.0
3.47,148378.0
3.471,148651.0
3.467,148923.0
3.463,149193.0
3.47,149462.0
3.473,149736.0
3.479,150010.0
3.478,150281.0
3.486,150552.0
3.481,150822.0
3.487,151093.0
3.486,151364.0
3.479,151636.0
3.481,151907.0
3.479,152179.0
3.485,152452.0
3.482,152724.0
3.477,152996.0
3.479,153268.0
3.483,153541.0
3.485,153812.0
3.493,154082.0
3.528,154354.0
3.524,154627.0
3.519,154899.0
3.511,155170.0
3.535,155442.0
3.531,155715.0
3.535,155987.0
3.536,156261.0
3.536,156534.0
3.536,156804.0
3.537,157076.0
3.546,157348.0
3.551,157621.0
3.574,157892.0
3.572,158165.0
3.584,158439.0
3.576,158710.0
3.579,158980.0
3.605,159253.0
3.625,159523.0
3.729,159795.0
3.737,160068.0
3.746,160339.0
3.751,160610.0
3.727,160882.0
3.728,161152.0
3.722,161425.0
3.733,161698.0
3.739,161969.0
3.743,162241.0
3.745,162514.0
3.739,162784.0
3.732,163056.0
3.742,163327.0
3.735,163602.0
3.74,163874.0
3.762,164146.0
3.755,164418.0
3.754,164689.0
3.786,164962.0
3.773,165234.0
3.778,165506.0
3.751,165779.0
3.769,166050.0
3.789,166320.0
3.781,166591.0
3.776,166862.0
3.779,167134.0
3.771,167407.0
3.791,167679.0
3.779,167956.0
3.748,168227.0
3.773,168497.0
3.773,168770.0
3.776,169043.0
3.776,169314.0
3.79,169587.0
3.78,169860.0
3.798,170130.0
3.798,170402.0
3.81,170673.0
3.81,170943.0
3.827,171217.0
3.824,171488.0
3.822,171758.0
3.814,172033.0
3.814,172306.0
3.807,172579.0
3.813,172851.0
3.826,173122.0
3.841,173393.0
3.857,173663.0
3.841,173935.0
3.809,174204.0
3.822,174476.0
3.842,174749.0
3.828,175019.0
3.865,175291.0
3.845,175561.0
3.845,175832.0
3.883,176105.0
3.859,176377.0
3.86,176651.0
3.883,176922.0
3.862,177193.0
3.872,177465.0
3.878,177736.0
3.922,178008.0
3.925,178281.0
3.892,178555.0
3.908,178829.0
3.905,179099.0
3.907,179371.0
3.917,179643.0
3.909,179916.0
3.928,180189.0
3.925,180461.0
3.953,180731.0
3.939,181002.0
3.959,181275.0
3.938,181548.0
3.934,181816.0
3.955,182088.0
3.953,182362.0
3.958,182631.0
4.014,182904.0
3.975,183176.0
3.99,183448.0
3.999,183721.0
3.978,183991.0
3.999,184261.0
4.027,184532.0
4.045,184803.0
4.029,185074.0
4.028,185345.0
4.022,185617.0
4.024,185889.0
4.065,186161.0
4.065,186430.0
4.076,186703.0
4.082,186975.0
4.103,187247.0
4.116,187519.0
