Current (mA),Time (ms)
0.0,8205.0
0.158,30109.0
0.16,41861.0
0.184,53595.0
0.198,65344.0
0.206,77066.0
0.21,88822.0
0.213,100583.0
0.214,112344.0
0.215,124102.0
0.215,135866.0
0.214,147628.0
0.212,159370.0
0.21,171136.0
0.208,182899.0
0.205,194608.0
0.202,206373.0
0.2,218114.0
0.197,229872.0
0.196,241639.0
0.195,253398.0
0.194,265156.0
0.192,276908.0
0.191,288660.0
0.19,300420.0
0.19,312181.0
0.19,323924.0
0.19,335691.0
0.19,347403.0
0.19,359172.0
0.189,370929.0
0.189,382695.0
0.189,394437.0
0.189,406201.0
0.189,417927.0
0.189,429688.0
0.189,441448.0
0.189,453214.0
0.189,464961.0
0.19,476745.0
0.19,488509.0
0.19,500263.0
0.19,512000.0
0.19,523757.0
0.19,535449.0
0.191,547200.0
0.191,558942.0
0.191,570682.0
0.191,582450.0
0.192,594214.0
0.192,605978.0
0.192,617732.0
0.192,629496.0
0.193,641260.0
0.193,653036.0
0.192,664790.0
0.192,676543.0
0.192,688310.0
0.192,700061.0
0.192,711810.0
0.192,723533.0
0.192,735292.0
0.192,747057.0
0.192,758812.0
0.192,770569.0
0.192,782332.0
0.193,794088.0
0.193,805850.0
0.193,817602.0
0.194,829360.0
0.194,841099.0
0.194,852851.0
0.194,864601.0
0.195,876367.0
0.195,888135.0
0.196,899896.0
0.196,911651.0
0.196,923413.0
0.196,935167.0
0.196,946933.0
0.196,958699.0
0.196,970413.0
0.196,982180.0
0.197,993861.0
0.197,1005624.0
0.197,1017379.0
0.197,1029145.0
0.197,1040908.0
0.197,1052667.0
0.197,1064391.0
0.197,1076150.0
0.198,1087903.0
0.198,1099671.0
0.198,1111431.0
0.198,1123202.0
0.198,1134980.0
0.198,1146747.0
0.198,1158476.0
0.198,1170246.0
0.199,1182008.0
0.199,1193767.0
0.199,1205526.0
0.199,1217263.0
0.199,1229020.0
0.208,1240780.0
0.21,1252537.0
0.206,1264296.0
0.208,1276041.0
0.212,1287803.0
0.211,1299556.0
0.213,1311287.0
0.211,1323043.0
0.212,1334812.0
0.213,1346569.0
0.213,1358318.0
0.215,1370084.0
0.215,1381851.0
0.215,1393627.0
0.216,1405331.0
0.216,1417088.0
0.217,1428846.0
0.218,1440578.0
0.217,1452313.0
0.221,1464087.0
0.223,1475838.0
0.225,1487608.0
0.227,1499372.0
0.228,1511150.0
0.232,1522902.0
0.226,1534671.0
0.238,1546437.0
0.257,1558158.0
0.259,1569901.0
0.259,1581674.0
0.261,1593428.0
0.261,1605180.0
0.262,1616932.0
0.26,1628692.0
0.261,1640449.0
0.262,1652213.0
0.262,1663970.0
0.261,1675693.0
0.265,1687452.0
0.263,1699214.0
0.265,1710930.0
0.267,1722683.0
0.261,1734450.0
0.26,1746209.0
0.259,1757981.0
0.265,1769683.0
0.264,1781446.0
0.266,1793196.0
0.259,1804922.0
0.266,1816683.0
0.266,1828451.0
0.265,1840212.0
0.26,1851986.0
0.261,1863742.0
0.267,1875373.0
0.269,1887142.0
0.268,1898900.0
0.262,1910656.0
0.262,1922376.0
0.265,1934134.0
0.264,1945885.0
0.267,1957643.0
0.27,1969396.0
0.273,1981145.0
0.271,1992901.0
0.27,2004684.0
0.273,2016442.0
0.273,2028196.0
0.273,2039958.0
