Current (mA),Time (ms)
0.0,95.0
0.439,10295.0
0.42,10566.0
0.385,10839.0
0.442,11111.0
0.379,11384.0
0.389,11654.0
0.401,11923.0
0.409,12197.0
0.422,12469.0
0.429,12742.0
0.468,13012.0
0.452,13286.0
0.459,13557.0
0.461,13829.0
0.47,14101.0
0.476,14372.0
0.481,14642.0
0.485,14915.0
0.49,15187.0
0.495,15459.0
0.501,15731.0
0.507,16002.0
0.513,16274.0
0.519,16547.0
0.525,16818.0
0.531,17092.0
0.536,17364.0
0.542,17633.0
0.546,17903.0
0.551,18175.0
0.555,18446.0
0.56,18718.0
0.563,18990.0
0.567,19259.0
0.571,19532.0
0.574,19806.0
0.576,20079.0
0.579,20350.0
0.581,20622.0
0.583,20895.0
0.586,21168.0
0.589,21439.0
0.592,21712.0
0.594,21982.0
0.596,22255.0
0.6,22526.0
0.602,22798.0
0.605,23072.0
0.608,23345.0
0.61,23616.0
0.612,23890.0
0.614,24161.0
0.617,24431.0
0.621,24702.0
0.623,24976.0
0.626,25246.0
0.628,25518.0
0.629,25789.0
0.632,26062.0
0.634,26333.0
0.637,26603.0
0.64,26874.0
0.643,27144.0
0.644,27414.0
0.647,27685.0
0.648,27953.0
0.65,28225.0
0.653,28496.0
0.656,28767.0
0.659,29037.0
0.661,29308.0
0.665,29579.0
0.668,29851.0
0.671,30123.0
0.673,30396.0
0.676,30667.0
0.68,30939.0
0.683,31210.0
0.685,31484.0
0.69,31753.0
0.693,32023.0
0.697,32293.0
0.7,32565.0
0.704,32833.0
0.707,33105.0
0.711,33377.0
0.715,33649.0
0.719,33919.0
0.724,34190.0
0.728,34463.0
0.732,34733.0
0.738,35005.0
0.743,35273.0
0.748,35544.0
0.753,35814.0
0.759,36083.0
0.764,36355.0
0.771,36627.0
0.776,36899.0
0.782,37169.0
0.789,37440.0
0.796,37712.0
0.803,37983.0
0.809,38254.0
0.817,38524.0
0.825,38796.0
0.833,39069.0
0.841,39341.0
0.849,39611.0
0.858,39880.0
0.868,40153.0
0.876,40426.0
0.885,40697.0
0.896,40967.0
0.907,41239.0
0.917,41511.0
0.928,41783.0
0.94,42053.0
0.952,42325.0
0.964,42595.0
0.977,42865.0
0.99,43136.0
1.004,43405.0
1.017,43677.0
1.033,43951.0
1.046,44225.0
1.062,44497.0
1.076,44767.0
1.092,45041.0
1.11,45313.0
1.127,45586.0
1.144,45855.0
1.162,46126.0
1.18,46396.0
1.199,46668.0
1.326,46940.0
1.334,47211.0
1.343,47482.0
1.365,47752.0
1.386,48023.0
1.408,48295.0
1.438,48565.0
1.465,48835.0
1.513,49106.0
1.549,49377.0
1.555,49650.0
1.58,49923.0
1.908,50194.0
2.074,50466.0
2.225,50740.0
2.205,51012.0
2.448,51283.0
2.791,51555.0
2.955,51828.0
3.13,52098.0
3.565,52369.0
3.776,52642.0
4.067,52915.0
4.276,53188.0
4.388,53463.0
4.446,53735.0
4.645,54009.0
4.84,54283.0
5.103,54557.0
