Current (mA),Time (ms)
0.0,97.0
2.526,10293.0
2.285,10562.0
2.422,10832.0
2.596,11104.0
2.656,11376.0
2.747,11648.0
2.86,11920.0
2.969,12192.0
3.06,12465.0
3.142,12736.0
3.228,13006.0
3.312,13276.0
3.386,13550.0
3.448,13820.0
3.498,14091.0
3.542,14363.0
3.571,14634.0
3.592,14906.0
3.602,15175.0
3.604,15445.0
3.603,15715.0
3.597,15988.0
3.586,16260.0
3.571,16531.0
3.554,16802.0
3.539,17073.0
3.521,17346.0
3.508,17617.0
3.497,17889.0
3.482,18159.0
3.469,18429.0
3.458,18703.0
3.45,18977.0
3.444,19248.0
3.436,19519.0
3.428,19792.0
3.422,20064.0
3.416,20334.0
3.412,20608.0
3.406,20878.0
3.405,21149.0
3.401,21422.0
3.397,21695.0
3.393,21967.0
3.388,22238.0
3.382,22508.0
3.377,22777.0
3.376,23049.0
3.371,23323.0
3.365,23596.0
3.362,23867.0
3.356,24136.0
3.349,24405.0
3.351,24678.0
3.355,24951.0
3.358,25222.0
3.351,25493.0
3.345,25765.0
3.341,26037.0
3.339,26306.0
3.335,26578.0
3.332,26851.0
3.33,27121.0
3.329,27394.0
3.326,27667.0
3.32,27940.0
3.316,28212.0
3.315,28485.0
3.313,28758.0
3.314,29028.0
3.312,29300.0
3.327,29573.0
3.331,29844.0
3.333,30117.0
3.338,30389.0
3.336,30662.0
3.338,30931.0
3.335,31206.0
3.336,31479.0
3.333,31749.0
3.335,32019.0
3.346,32289.0
3.345,32560.0
3.351,32831.0
3.353,33105.0
3.349,33379.0
3.352,33651.0
3.366,33923.0
3.364,34193.0
3.363,34467.0
3.374,34738.0
3.377,35009.0
3.38,35282.0
3.381,35552.0
3.382,35827.0
3.386,36098.0
3.383,36369.0
3.398,36643.0
3.398,36918.0
3.399,37193.0
3.397,37465.0
3.4,37738.0
3.397,38009.0
3.393,38281.0
3.394,38552.0
3.409,38823.0
3.414,39096.0
3.414,39367.0
3.43,39639.0
3.434,39911.0
3.443,40181.0
3.443,40451.0
3.453,40723.0
3.45,40995.0
3.452,41267.0
3.448,41539.0
3.441,41811.0
3.448,42082.0
3.453,42353.0
3.451,42621.0
3.451,42894.0
3.448,43167.0
3.446,43440.0
3.463,43710.0
3.466,43982.0
3.464,44254.0
3.468,44527.0
3.467,44797.0
3.46,45070.0
3.486,45345.0
3.488,45616.0
3.489,45888.0
3.488,46161.0
3.511,46434.0
3.522,46706.0
3.527,46978.0
3.518,47249.0
3.538,47522.0
3.538,47792.0
3.537,48064.0
3.556,48336.0
3.552,48607.0
3.56,48879.0
3.555,49151.0
3.549,49422.0
3.545,49694.0
3.54,49967.0
3.534,50239.0
3.533,50512.0
3.534,50782.0
3.629,51054.0
3.623,51325.0
3.625,51596.0
3.631,51869.0
3.654,52141.0
3.73,52413.0
3.728,52685.0
3.712,52955.0
3.699,53228.0
3.68,53500.0
3.663,53772.0
3.653,54046.0
3.647,54319.0
3.644,54593.0
3.633,54863.0
3.628,55132.0
3.628,55405.0
3.623,55678.0
3.617,55950.0
3.619,56221.0
3.618,56493.0
3.615,56766.0
3.655,57036.0
3.633,57307.0
3.622,57577.0
3.622,57848.0
3.615,58121.0
3.617,58391.0
3.622,58663.0
3.617,58933.0
3.617,59204.0
3.625,59476.0
3.631,59748.0
3.624,60020.0
3.643,60292.0
3.687,60565.0
3.673,60837.0
3.642,61109.0
3.64,61378.0
3.641,61649.0
3.632,61919.0
3.634,62189.0
3.624,62460.0
3.649,62732.0
3.651,63006.0
3.645,63277.0
3.646,63550.0
3.647,63823.0
3.642,64095.0
3.665,64369.0
3.667,64641.0
3.654,64913.0
3.667,65186.0
3.665,65457.0
3.737,65730.0
3.721,66003.0
3.799,66274.0
3.791,66548.0
3.844,66821.0
3.883,67093.0
3.857,67365.0
3.881,67636.0
3.954,67908.0
3.962,68181.0
3.95,68454.0
3.957,68726.0
3.992,68996.0
4.105,69267.0
4.174,69539.0
4.249,69813.0
4.281,70084.0
4.297,70357.0
4.298,70630.0
4.382,70902.0
4.413,71175.0
4.463,71448.0
4.446,71721.0
4.455,71992.0
4.576,72264.0
4.593,72536.0
4.684,72809.0
4.673,73080.0
4.726,73351.0
4.724,73626.0
4.772,73899.0
4.861,74172.0
5.004,74440.0
