Current (mA),Time (ms)
0.0,1127.0
2.951,11328.0
2.966,11600.0
2.989,11872.0
3.077,12146.0
3.211,12419.0
3.331,12692.0
3.398,12964.0
3.422,13236.0
3.41,13508.0
3.385,13778.0
3.381,14051.0
3.384,14322.0
3.383,14594.0
3.377,14866.0
3.365,15138.0
3.342,15411.0
3.317,15683.0
3.291,15953.0
3.265,16224.0
3.245,16495.0
3.23,16766.0
3.211,17039.0
3.196,17310.0
3.185,17581.0
3.171,17855.0
3.159,18127.0
3.15,18399.0
3.142,18673.0
3.134,18947.0
3.129,19218.0
3.124,19493.0
3.124,19763.0
3.145,20036.0
3.148,20307.0
3.147,20578.0
3.151,20849.0
3.157,21121.0
3.158,21392.0
3.158,21664.0
3.182,21937.0
3.197,22209.0
3.202,22481.0
3.204,22755.0
3.209,23028.0
3.21,23299.0
3.208,23574.0
3.21,23845.0
3.216,24115.0
3.218,24388.0
3.222,24661.0
3.22,24933.0
3.231,25206.0
3.233,25478.0
3.229,25751.0
3.229,26023.0
3.228,26294.0
3.237,26566.0
3.248,26836.0
3.267,27106.0
3.283,27376.0
3.292,27649.0
3.303,27922.0
3.302,28194.0
3.297,28466.0
3.29,28739.0
3.288,29011.0
3.287,29282.0
3.308,29554.0
3.301,29825.0
3.3,30096.0
3.303,30369.0
3.308,30642.0
3.313,30915.0
3.309,31186.0
3.316,31459.0
3.323,31730.0
3.331,32001.0
3.329,32275.0
3.342,32548.0
3.342,32818.0
3.345,33093.0
3.35,33369.0
3.355,33639.0
3.351,33912.0
3.355,34182.0
3.368,34454.0
3.367,34727.0
3.368,34999.0
3.36,35273.0
3.376,35548.0
3.394,35823.0
3.39,36094.0
3.38,36367.0
3.393,36641.0
3.397,36914.0
3.399,37187.0
3.4,37461.0
3.396,37733.0
3.405,38004.0
3.396,38274.0
3.419,38547.0
3.405,38819.0
3.409,39092.0
3.422,39363.0
3.421,39638.0
3.43,39910.0
3.438,40180.0
3.429,40455.0
3.452,40727.0
3.462,40999.0
3.461,41271.0
3.453,41542.0
3.453,41813.0
3.447,42085.0
3.44,42357.0
3.447,42629.0
3.456,42900.0
3.459,43172.0
3.465,43445.0
3.457,43716.0
3.466,43989.0
3.465,44263.0
3.466,44534.0
3.457,44805.0
3.461,45075.0
3.462,45349.0
3.458,45622.0
3.466,45895.0
3.451,46167.0
3.465,46438.0
3.47,46708.0
3.473,46980.0
3.481,47249.0
3.481,47520.0
3.46,47792.0
3.471,48065.0
3.472,48335.0
3.479,48607.0
3.484,48878.0
3.49,49150.0
3.484,49423.0
3.485,49692.0
3.491,49965.0
3.48,50235.0
3.479,50508.0
3.489,50779.0
3.478,51050.0
3.473,51322.0
3.481,51592.0
3.468,51865.0
3.476,52139.0
3.473,52411.0
3.469,52683.0
3.465,52954.0
3.468,53226.0
3.474,53497.0
3.47,53769.0
3.469,54039.0
3.464,54309.0
3.463,54582.0
3.48,54856.0
3.468,55127.0
3.474,55400.0
3.482,55670.0
3.476,55944.0
3.468,56214.0
3.458,56484.0
3.452,56757.0
3.458,57030.0
3.459,57301.0
3.452,57575.0
3.449,57847.0
3.453,58119.0
3.463,58391.0
3.463,58664.0
3.458,58935.0
3.452,59206.0
3.458,59478.0
3.457,59752.0
3.465,60025.0
3.46,60296.0
3.46,60568.0
3.473,60839.0
3.465,61111.0
3.473,61384.0
3.466,61656.0
3.459,61929.0
3.462,62203.0
3.459,62474.0
3.455,62747.0
3.453,63018.0
3.455,63289.0
3.459,63562.0
3.45,63836.0
3.452,64106.0
3.446,64379.0
3.45,64650.0
3.453,64924.0
3.45,65193.0
3.457,65466.0
3.456,65739.0
3.453,66013.0
3.449,66285.0
3.449,66556.0
3.448,66828.0
3.443,67100.0
3.436,67373.0
3.437,67644.0
3.439,67913.0
3.44,68183.0
3.436,68456.0
3.438,68728.0
3.438,68998.0
3.434,69270.0
3.443,69542.0
3.444,69812.0
3.449,70084.0
3.445,70358.0
3.445,70631.0
3.437,70903.0
3.437,71174.0
3.44,71444.0
3.445,71716.0
3.448,71989.0
3.446,72262.0
3.449,72535.0
3.445,72808.0
3.437,73079.0
3.437,73349.0
3.45,73621.0
3.448,73894.0
3.449,74165.0
3.441,74438.0
3.435,74709.0
3.432,74980.0
3.432,75251.0
3.437,75523.0
3.446,75796.0
3.436,76069.0
3.442,76342.0
3.443,76613.0
3.444,76883.0
3.438,77155.0
3.443,77428.0
3.433,77699.0
3.436,77972.0
3.429,78242.0
3.426,78513.0
3.428,78786.0
3.429,79058.0
3.432,79328.0
3.436,79601.0
3.433,79872.0
3.428,80143.0
3.43,80416.0
3.435,80688.0
3.441,80958.0
3.441,81231.0
3.444,81501.0
3.443,81772.0
3.442,82046.0
3.446,82317.0
3.442,82589.0
3.438,82861.0
3.445,83134.0
3.446,83407.0
3.436,83676.0
3.436,83947.0
3.431,84220.0
3.428,84491.0
3.427,84763.0
3.431,85034.0
3.431,85306.0
3.444,85577.0
3.452,85850.0
3.461,86122.0
3.457,86394.0
3.453,86667.0
3.445,86941.0
3.447,87212.0
3.449,87486.0
3.445,87758.0
3.445,88030.0
3.453,88300.0
3.457,88572.0
3.454,88845.0
3.454,89118.0
3.456,89388.0
3.455,89661.0
3.454,89934.0
3.458,90207.0
3.459,90480.0
3.454,90749.0
3.453,91021.0
3.455,91292.0
3.461,91564.0
3.459,91837.0
3.462,92108.0
3.469,92378.0
3.467,92649.0
3.472,92922.0
3.475,93195.0
3.476,93467.0
3.472,93739.0
3.471,94011.0
3.474,94282.0
3.476,94552.0
3.475,94824.0
3.473,95095.0
3.474,95365.0
3.47,95638.0
3.474,95908.0
3.475,96181.0
3.475,96455.0
3.48,96726.0
3.481,96999.0
3.477,97269.0
3.476,97540.0
3.476,97809.0
3.473,98080.0
3.474,98351.0
3.476,98622.0
3.478,98892.0
3.483,99166.0
3.484,99438.0
3.484,99707.0
3.479,99980.0
3.482,100254.0
3.475,100527.0
3.468,100798.0
3.473,101070.0
3.477,101343.0
3.475,101615.0
3.482,101889.0
3.486,102161.0
3.49,102432.0
3.498,102705.0
3.502,102977.0
3.513,103249.0
3.507,103520.0
3.511,103792.0
3.505,104063.0
3.499,104336.0
3.503,104608.0
3.504,104879.0
3.498,105149.0
3.49,105422.0
3.488,105695.0
3.487,105967.0
3.487,106241.0
3.494,106514.0
3.495,106784.0
3.498,107054.0
3.504,107325.0
3.503,107594.0
3.497,107868.0
3.494,108139.0
3.491,108410.0
3.49,108679.0
3.49,108949.0
3.499,109221.0
3.497,109491.0
3.502,109761.0
3.494,110033.0
3.494,110303.0
3.482,110571.0
3.49,110844.0
3.489,111116.0
3.492,111386.0
3.486,111657.0
3.5,111929.0
3.493,112201.0
