Current (mA),Time (ms)
0.0,94.0
0.964,10295.0
0.933,10639.0
0.916,10914.0
0.907,11186.0
0.899,11455.0
0.89,11726.0
0.879,11995.0
0.866,12266.0
0.852,12541.0
0.84,12812.0
0.828,13084.0
0.817,13354.0
0.806,13624.0
0.795,13899.0
0.784,14170.0
0.774,14442.0
0.765,14712.0
0.756,14984.0
0.748,15256.0
0.74,15526.0
0.732,15797.0
0.725,16068.0
0.718,16341.0
0.712,16610.0
0.707,16880.0
0.702,17151.0
0.698,17423.0
0.695,17695.0
0.693,17967.0
0.691,18240.0
0.689,18512.0
0.689,18784.0
0.689,19055.0
0.69,19324.0
0.691,19598.0
0.693,19869.0
0.696,20139.0
0.698,20411.0
0.702,20681.0
0.706,20955.0
0.71,21227.0
0.714,21498.0
0.719,21769.0
0.725,22040.0
0.73,22314.0
0.736,22586.0
0.742,22856.0
0.748,23127.0
0.755,23398.0
0.761,23671.0
0.768,23943.0
0.774,24215.0
0.781,24485.0
0.788,24759.0
0.795,25031.0
0.801,25301.0
0.808,25572.0
0.815,25843.0
0.822,26115.0
0.828,26387.0
0.835,26657.0
0.842,26929.0
0.848,27202.0
0.855,27473.0
0.862,27745.0
0.869,28016.0
0.876,28287.0
0.883,28557.0
0.891,28829.0
0.898,29104.0
0.905,29377.0
0.912,29650.0
0.92,29920.0
0.927,30193.0
0.934,30464.0
0.942,30737.0
0.969,31012.0
0.979,31281.0
0.977,31553.0
0.983,31823.0
0.99,32094.0
1.002,32367.0
1.008,32638.0
1.019,32911.0
1.023,33183.0
1.037,33457.0
1.04,33729.0
1.045,33999.0
1.052,34272.0
1.062,34545.0
1.074,34817.0
1.081,35088.0
1.093,35360.0
1.096,35632.0
1.106,35904.0
1.119,36175.0
1.126,36448.0
1.12,36721.0
1.129,36992.0
1.166,37264.0
1.148,37535.0
1.17,37806.0
1.175,38076.0
1.183,38352.0
1.251,38624.0
1.258,38896.0
1.254,39169.0
1.283,39440.0
1.291,39713.0
1.295,39986.0
1.3,40257.0
1.315,40528.0
1.321,40802.0
1.326,41074.0
1.33,41346.0
1.335,41616.0
1.346,41886.0
1.343,42157.0
1.343,42430.0
1.347,42701.0
1.385,42973.0
1.389,43245.0
1.392,43516.0
1.422,43787.0
1.411,44058.0
1.425,44329.0
1.442,44603.0
1.441,44875.0
1.452,45149.0
1.452,45421.0
1.475,45694.0
1.481,45965.0
1.487,46236.0
1.497,46507.0
1.504,46783.0
1.511,47054.0
1.526,47327.0
1.531,47597.0
1.562,47871.0
1.575,48143.0
1.583,48416.0
1.61,48688.0
1.628,48960.0
1.608,49232.0
1.635,49505.0
1.662,49776.0
1.654,50049.0
1.665,50320.0
1.68,50594.0
1.681,50869.0
1.7,51139.0
1.714,51408.0
1.79,51679.0
1.746,51951.0
1.792,52221.0
1.783,52494.0
1.795,52767.0
1.815,53037.0
1.938,53309.0
1.985,53581.0
2.007,53852.0
1.967,54121.0
1.966,54392.0
1.979,54664.0
2.011,54935.0
2.052,55208.0
2.084,55481.0
2.107,55752.0
2.115,56025.0
2.059,56295.0
2.148,56567.0
2.114,56837.0
2.317,57107.0
2.249,57381.0
2.155,57654.0
2.328,57925.0
2.355,58197.0
2.351,58468.0
2.416,58738.0
2.396,59009.0
2.487,59280.0
2.47,59550.0
2.352,59825.0
2.411,60099.0
2.416,60371.0
2.557,60641.0
2.569,60910.0
2.576,61181.0
2.749,61448.0
2.909,61719.0
2.791,61991.0
2.702,62264.0
2.713,62535.0
2.681,62807.0
2.684,63082.0
2.823,63353.0
2.88,63627.0
2.881,63898.0
2.742,64169.0
2.806,64442.0
2.888,64715.0
3.038,64986.0
3.198,65259.0
3.266,65529.0
3.354,65802.0
3.265,66073.0
3.264,66346.0
3.21,66618.0
3.174,66891.0
3.193,67163.0
3.207,67435.0
3.236,67706.0
3.283,67977.0
3.248,68250.0
3.358,68521.0
3.4,68795.0
3.345,69066.0
3.421,69340.0
3.38,69611.0
3.447,69884.0
3.616,70157.0
3.898,70429.0
3.908,70702.0
3.693,70973.0
3.831,71246.0
4.137,71516.0
4.355,71788.0
4.357,72059.0
4.236,72332.0
4.308,72604.0
4.649,72879.0
4.666,73152.0
4.719,73427.0
4.586,73701.0
4.582,73974.0
4.939,74247.0
5.127,74521.0
