Current (mA),Time (ms)
0.0,97.0
2.627,10291.0
2.471,10560.0
2.406,10834.0
2.412,11106.0
2.486,11378.0
2.564,11651.0
2.632,11921.0
2.692,12191.0
2.749,12463.0
2.802,12735.0
2.848,13006.0
2.891,13277.0
2.931,13548.0
2.966,13818.0
2.998,14089.0
3.026,14361.0
3.053,14633.0
3.075,14906.0
3.093,15178.0
3.107,15451.0
3.119,15722.0
3.127,15995.0
3.13,16268.0
3.131,16542.0
3.13,16814.0
3.126,17085.0
3.12,17356.0
3.111,17627.0
3.102,17895.0
3.09,18168.0
3.075,18439.0
3.06,18709.0
3.047,18981.0
3.033,19251.0
3.018,19524.0
3.003,19797.0
2.989,20068.0
2.973,20339.0
2.959,20608.0
2.945,20881.0
2.933,21152.0
2.921,21422.0
2.91,21693.0
2.901,21964.0
2.891,22236.0
2.88,22508.0
2.871,22780.0
2.869,23052.0
2.862,23325.0
2.856,23595.0
2.85,23867.0
2.853,24138.0
2.847,24410.0
2.842,24682.0
2.839,24953.0
2.834,25224.0
2.83,25499.0
2.831,25769.0
2.824,26042.0
2.825,26315.0
2.827,26586.0
2.827,26858.0
2.825,27127.0
2.822,27398.0
2.824,27670.0
2.826,27941.0
2.826,28211.0
2.826,28484.0
2.825,28758.0
2.826,29029.0
2.831,29299.0
2.84,29572.0
2.844,29846.0
2.844,30118.0
2.845,30393.0
2.848,30665.0
2.852,30938.0
2.86,31209.0
2.862,31483.0
2.866,31752.0
2.868,32025.0
2.868,32296.0
2.876,32568.0
2.877,32840.0
2.877,33114.0
2.884,33389.0
2.892,33661.0
2.893,33935.0
2.909,34206.0
2.918,34478.0
2.916,34750.0
2.921,35024.0
2.923,35296.0
2.927,35568.0
2.927,35841.0
2.926,36115.0
2.935,36389.0
2.937,36662.0
2.938,36934.0
2.948,37208.0
2.957,37481.0
2.963,37750.0
2.971,38022.0
2.977,38293.0
2.989,38564.0
2.998,38837.0
3.002,39108.0
3.013,39381.0
3.019,39653.0
3.029,39927.0
3.036,40198.0
3.041,40469.0
3.058,40742.0
3.065,41014.0
3.075,41288.0
3.08,41560.0
3.084,41831.0
3.09,42101.0
3.097,42372.0
3.126,42643.0
3.144,42915.0
3.161,43187.0
3.162,43459.0
3.163,43729.0
3.158,44001.0
3.164,44272.0
3.167,44546.0
3.172,44816.0
3.175,45087.0
3.189,45360.0
3.181,45633.0
3.189,45904.0
3.192,46175.0
3.203,46446.0
3.232,46719.0
3.211,46990.0
3.243,47261.0
3.249,47534.0
3.259,47803.0
3.25,48076.0
3.273,48348.0
3.288,48619.0
3.302,48892.0
3.286,49164.0
3.284,49433.0
3.287,49706.0
3.29,49978.0
3.313,50250.0
3.316,50523.0
3.33,50795.0
3.341,51069.0
3.339,51341.0
3.343,51612.0
3.357,51883.0
3.351,52155.0
3.362,52431.0
3.38,52702.0
3.393,52975.0
3.409,53248.0
3.432,53519.0
3.434,53790.0
3.434,54061.0
3.438,54331.0
3.448,54602.0
3.455,54872.0
3.454,55145.0
3.462,55414.0
3.487,55686.0
3.512,55958.0
3.506,56230.0
3.499,56502.0
3.509,56773.0
3.523,57044.0
3.515,57315.0
3.507,57587.0
3.506,57858.0
3.512,58129.0
3.492,58399.0
3.516,58671.0
3.561,58943.0
3.558,59214.0
3.533,59483.0
3.554,59757.0
3.555,60031.0
3.545,60303.0
3.545,60575.0
3.547,60845.0
3.555,61117.0
3.56,61388.0
3.558,61660.0
3.568,61931.0
3.57,62204.0
3.579,62475.0
3.585,62746.0
3.592,63018.0
3.592,63291.0
3.587,63564.0
3.598,63836.0
3.606,64107.0
3.61,64378.0
3.605,64651.0
3.604,64921.0
3.606,65193.0
3.64,65465.0
3.659,65735.0
3.614,66007.0
3.648,66279.0
3.619,66550.0
3.615,66819.0
3.617,67088.0
3.623,67359.0
3.627,67632.0
3.633,67905.0
3.629,68178.0
3.625,68450.0
3.631,68721.0
3.632,68992.0
3.632,69266.0
3.641,69539.0
3.647,69812.0
3.634,70086.0
3.659,70359.0
3.666,70632.0
3.663,70903.0
3.66,71174.0
3.656,71446.0
3.668,71718.0
3.669,71991.0
3.676,72262.0
3.676,72535.0
3.677,72807.0
3.675,73080.0
3.712,73352.0
3.686,73622.0
3.682,73893.0
3.691,74165.0
3.698,74438.0
3.7,74708.0
3.69,74980.0
3.71,75252.0
3.701,75526.0
3.707,75797.0
3.708,76069.0
3.72,76342.0
3.718,76614.0
3.731,76887.0
3.721,77159.0
3.72,77427.0
3.728,77699.0
3.734,77970.0
3.761,78243.0
3.721,78515.0
3.735,78788.0
3.757,79061.0
3.748,79334.0
3.763,79604.0
3.803,79874.0
3.836,80145.0
3.846,80415.0
3.836,80687.0
3.828,80958.0
3.823,81229.0
3.849,81499.0
3.839,81770.0
3.838,82039.0
3.847,82310.0
3.851,82581.0
3.854,82854.0
3.86,83122.0
3.851,83393.0
3.852,83664.0
3.845,83937.0
3.859,84209.0
3.862,84482.0
4.087,84754.0
4.085,85023.0
4.082,85293.0
4.049,85564.0
4.075,85836.0
4.052,86110.0
4.113,86383.0
4.123,86653.0
4.144,86925.0
4.061,87195.0
4.143,87466.0
4.173,87738.0
4.192,88010.0
4.297,88280.0
4.315,88553.0
4.332,88823.0
4.398,89096.0
4.46,89367.0
4.49,89641.0
4.489,89912.0
4.509,90184.0
4.539,90455.0
4.568,90726.0
4.58,91000.0
4.646,91271.0
5.13,91539.0
